season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_out_break,rec_route_hitch,rec_route_in_break,rec_route_screen,rec_route_vertical,rec_route_other
2024,00-0035021,8,19.25,5,1,4,1,3,1,0.625,0.125,0.5,0.125,0.375,0.125,0,0.125,0.375,0,0.5,0
2024,00-0035125,12,1.25,0,10,7,1,4,1,0,0.8333333333333334,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.6666666666666666,0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0
2024,00-0035140,14,-1,0,13,6,2,6,5,0,0.9285714285714286,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.5714285714285714,0,0
2024,00-0035208,64,6.34375,8,29,11,13,40,8,0.125,0.453125,0.171875,0.203125,0.625,0.125,0.234375,0.234375,0.171875,0.21875,0.140625,0
2024,00-0035216,67,10.91044776119403,21,20,25,15,27,12,0.31343283582089554,0.29850746268656714,0.373134328358209,0.22388059701492538,0.40298507462686567,0.1791044776119403,0.24242424242424243,0.07575757575757576,0.36363636363636365,0.07575757575757576,0.24242424242424243,0
2024,00-0035229,62,8.387096774193548,12,17,14,25,23,9,0.1935483870967742,0.27419354838709675,0.22580645161290322,0.4032258064516129,0.3709677419354839,0.14516129032258066,0.3275862068965517,0.1896551724137931,0.29310344827586204,0,0.1896551724137931,0
2024,00-0035243,30,1.3666666666666667,5,23,12,1,17,4,0.16666666666666666,0.7666666666666667,0.4,0.03333333333333333,0.5666666666666667,0.13333333333333333,0.1724137931034483,0.034482758620689655,0,0.6206896551724138,0.1724137931034483,0
2024,00-0035249,28,7.785714285714286,4,13,9,9,10,3,0.14285714285714285,0.4642857142857143,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.10714285714285714,0.3333333333333333,0.14814814814814814,0.25925925925925924,0.037037037037037035,0.2222222222222222,0
2024,00-0035250,24,-2.8333333333333335,0,23,13,6,5,0,0,0.9583333333333334,0.5416666666666666,0.25,0.20833333333333334,0,0.16666666666666666,0,0.20833333333333334,0.5833333333333334,0.041666666666666664,0
2024,00-0035261,57,0.14035087719298245,2,50,27,11,19,3,0.03508771929824561,0.8771929824561403,0.47368421052631576,0.19298245614035087,0.3333333333333333,0.05263157894736842,0.17543859649122806,0.14035087719298245,0.17543859649122806,0.45614035087719296,0.05263157894736842,0
2024,00-0035298,9,11.777777777777779,3,3,6,1,2,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.3333333333333333,0
2024,00-0035311,1,-2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
2024,00-0035341,10,6.2,1,6,2,2,6,6,0.1,0.6,0.2,0.2,0.6,0.6,0.2,0.1,0.6,0,0.1,0
2024,00-0035406,45,6.511111111111111,8,22,17,10,18,6,0.17777777777777778,0.4888888888888889,0.37777777777777777,0.2222222222222222,0.4,0.13333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.1111111111111111,0
2024,00-0035500,50,4.14,7,32,20,11,19,8,0.14,0.64,0.4,0.22,0.38,0.16,0.2916666666666667,0.125,0.22916666666666666,0.2708333333333333,0.08333333333333333,0
2024,00-0035535,72,13.070422535211268,26,8,37,13,21,6,0.3611111111111111,0.1111111111111111,0.5138888888888888,0.18055555555555555,0.2916666666666667,0.08333333333333333,0.08571428571428572,0.3142857142857143,0.32857142857142857,0.014285714285714285,0.2571428571428571,0
2024,00-0035537,25,8.16,8,14,10,5,10,7,0.32,0.56,0.4,0.2,0.4,0.28,0.28,0.24,0.04,0.2,0.24,0
2024,00-0035544,1,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2024,00-0035547,3,1.3333333333333333,0,2,1,1,1,1,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0,0.5,0,0,0
2024,00-0035567,5,-2,0,4,1,2,2,0,0,0.8,0.2,0.4,0.4,0,0,0.4,0,0.6,0,0
2024,00-0035594,3,0.3333333333333333,0,3,2,0,1,0,0,1,0.6666666666666666,0,0.3333333333333333,0,0.6666666666666666,0,0,0.3333333333333333,0,0
2024,00-0035602,4,7,0,1,1,0,2,1,0,0.25,0.25,0,0.5,0.25,0.5,0,0.25,0.25,0,0
2024,00-0035628,19,0.3684210526315789,0,15,5,6,8,3,0,0.7894736842105263,0.2631578947368421,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.3333333333333333,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.05555555555555555,0
2024,00-0035631,22,1.5454545454545454,0,18,9,5,8,2,0,0.8181818181818182,0.4090909090909091,0.22727272727272727,0.36363636363636365,0.09090909090909091,0.45454545454545453,0.3181818181818182,0.09090909090909091,0.09090909090909091,0.045454545454545456,0
2024,00-0035639,8,4.25,0,4,3,1,4,1,0,0.5,0.375,0.125,0.5,0.125,0.25,0.75,0,0,0,0
2024,00-0035640,109,13.712962962962964,47,22,38,24,46,10,0.43119266055045874,0.2018348623853211,0.3486238532110092,0.22018348623853212,0.42201834862385323,0.09174311926605505,0.12844036697247707,0.13761467889908258,0.3486238532110092,0.045871559633027525,0.3394495412844037,0
2024,00-0035644,64,5.296875,4,29,26,14,24,5,0.0625,0.453125,0.40625,0.21875,0.375,0.078125,0.42857142857142855,0.25396825396825395,0.1111111111111111,0.09523809523809523,0.1111111111111111,0
2024,00-0035659,118,13.341880341880342,40,25,69,18,30,16,0.3389830508474576,0.211864406779661,0.5847457627118644,0.15254237288135594,0.2542372881355932,0.13559322033898305,0.11016949152542373,0.22033898305084745,0.2711864406779661,0.0847457627118644,0.3135593220338983,0
2024,00-0035662,15,8.2,3,5,9,1,5,2,0.2,0.3333333333333333,0.6,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.13333333333333333,0.2,0
2024,00-0035676,97,12.041237113402062,28,12,44,16,37,11,0.28865979381443296,0.12371134020618557,0.4536082474226804,0.16494845360824742,0.38144329896907214,0.1134020618556701,0.15463917525773196,0.20618556701030927,0.38144329896907214,0.010309278350515464,0.24742268041237114,0
2024,00-0035685,38,-0.47368421052631576,0,38,12,14,12,3,0,1,0.3157894736842105,0.3684210526315789,0.3157894736842105,0.07894736842105263,0.1891891891891892,0.2972972972972973,0.10810810810810811,0.40540540540540543,0,0
2024,00-0035689,33,9.575757575757576,9,12,10,8,15,5,0.2727272727272727,0.36363636363636365,0.30303030303030304,0.24242424242424243,0.45454545454545453,0.15151515151515152,0.24242424242424243,0,0.3939393939393939,0.06060606060606061,0.30303030303030304,0
2024,00-0035700,43,-0.9534883720930233,1,39,16,8,19,4,0.023255813953488372,0.9069767441860465,0.37209302325581395,0.18604651162790697,0.4418604651162791,0.09302325581395349,0.3023255813953488,0.13953488372093023,0.06976744186046512,0.46511627906976744,0.023255813953488372,0
2024,00-0035719,81,6.802469135802469,16,38,33,26,22,14,0.19753086419753085,0.4691358024691358,0.4074074074074074,0.32098765432098764,0.2716049382716049,0.1728395061728395,0.08860759493670886,0.12658227848101267,0.4177215189873418,0.24050632911392406,0.12658227848101267,0
2024,00-0035795,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2024,00-0035806,12,-0.16666666666666666,0,11,4,3,5,1,0,0.9166666666666666,0.3333333333333333,0.25,0.4166666666666667,0.08333333333333333,0.25,0.3333333333333333,0.25,0.16666666666666666,0,0
2024,00-0035891,3,13.333333333333334,1,0,1,1,1,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0,0,0.3333333333333333,0
2024,00-0035973,11,3.5454545454545454,1,6,4,4,3,1,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.18181818181818182,0.18181818181818182,0,0
2024,00-0035976,4,7.5,1,1,3,0,1,0,0.25,0.25,0.75,0,0.25,0,0.5,0.25,0,0,0.25,0
2024,00-0036037,1,11,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2024,00-0036040,68,8.287878787878787,16,25,13,23,30,8,0.23529411764705882,0.36764705882352944,0.19117647058823528,0.3382352941176471,0.4411764705882353,0.11764705882352941,0.3484848484848485,0.19696969696969696,0.09090909090909091,0.06060606060606061,0.30303030303030304,0
2024,00-0036096,3,-2,0,3,2,1,0,0,0,1,0.6666666666666666,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0
2024,00-0036133,3,5.666666666666667,0,1,1,0,2,0,0,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0
2024,00-0036139,50,0.020408163265306124,2,45,12,13,24,8,0.04,0.9,0.24,0.26,0.48,0.16,0.24,0.2,0.12,0.4,0.04,0
2024,00-0036158,38,-1.1578947368421053,1,36,13,8,17,5,0.02631578947368421,0.9473684210526315,0.34210526315789475,0.21052631578947367,0.4473684210526316,0.13157894736842105,0.18421052631578946,0.07894736842105263,0.10526315789473684,0.5789473684210527,0.05263157894736842,0
2024,00-0036165,2,5.5,0,0,1,1,0,0,0,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0
2024,00-0036176,2,8.5,0,0,0,2,0,0,0,0,0,1,0,0,0,0.5,0.5,0,0,0
2024,00-0036182,60,11.666666666666666,17,9,22,13,25,10,0.2833333333333333,0.15,0.36666666666666664,0.21666666666666667,0.4166666666666667,0.16666666666666666,0.12280701754385964,0.15789473684210525,0.3157894736842105,0,0.40350877192982454,0
2024,00-0036183,3,5.333333333333333,0,2,1,0,2,3,0,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
2024,00-0036196,42,13.452380952380953,17,8,16,9,17,10,0.40476190476190477,0.19047619047619047,0.38095238095238093,0.21428571428571427,0.40476190476190477,0.23809523809523808,0.24390243902439024,0.34146341463414637,0.14634146341463414,0,0.2682926829268293,0
2024,00-0036223,31,-0.3225806451612903,0,30,11,3,17,3,0,0.967741935483871,0.3548387096774194,0.0967741935483871,0.5483870967741935,0.0967741935483871,0.45161290322580644,0.06451612903225806,0.12903225806451613,0.25806451612903225,0.0967741935483871,0
2024,00-0036232,12,3.4166666666666665,1,9,3,4,5,0,0.08333333333333333,0.75,0.25,0.3333333333333333,0.4166666666666667,0,0.5,0,0.2,0.1,0.2,0
2024,00-0036244,49,5.36734693877551,4,21,17,14,18,9,0.08163265306122448,0.42857142857142855,0.3469387755102041,0.2857142857142857,0.3673469387755102,0.1836734693877551,0.3673469387755102,0.22448979591836735,0.1836734693877551,0.04081632653061224,0.1836734693877551,0
2024,00-0036251,27,0.1111111111111111,0,24,10,6,11,3,0,0.8888888888888888,0.37037037037037035,0.2222222222222222,0.4074074074074074,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.07407407407407407,0.37037037037037035,0,0
2024,00-0036252,112,11.117117117117116,33,27,40,26,45,14,0.29464285714285715,0.24107142857142858,0.35714285714285715,0.23214285714285715,0.4017857142857143,0.125,0.17117117117117117,0.1891891891891892,0.27927927927927926,0.11711711711711711,0.24324324324324326,0
2024,00-0036254,2,8,0,1,0,1,1,0,0,0.5,0,0.5,0.5,0,0,0.5,0.5,0,0,0
2024,00-0036259,113,9.902654867256636,24,31,43,27,43,15,0.21238938053097345,0.2743362831858407,0.3805309734513274,0.23893805309734514,0.3805309734513274,0.13274336283185842,0.36036036036036034,0.24324324324324326,0.21621621621621623,0,0.18018018018018017,0
2024,00-0036261,47,11.829787234042554,17,6,23,8,16,6,0.3617021276595745,0.1276595744680851,0.48936170212765956,0.1702127659574468,0.3404255319148936,0.1276595744680851,0.35555555555555557,0.2,0.24444444444444444,0.022222222222222223,0.17777777777777778,0
2024,00-0036268,5,-2,0,5,3,0,2,0,0,1,0.6,0,0.4,0,0,0,0.2,0.8,0,0
2024,00-0036275,53,0.038461538461538464,2,47,22,8,22,1,0.03773584905660377,0.8867924528301887,0.41509433962264153,0.1509433962264151,0.41509433962264153,0.018867924528301886,0.19230769230769232,0.07692307692307693,0.15384615384615385,0.5192307692307693,0.057692307692307696,0
2024,00-0036290,59,7.1454545454545455,10,18,13,11,31,12,0.1694915254237288,0.3050847457627119,0.22033898305084745,0.1864406779661017,0.5254237288135594,0.2033898305084746,0.3559322033898305,0.22033898305084745,0.15254237288135594,0.0847457627118644,0.1864406779661017,0
2024,00-0036309,106,12.20754716981132,41,25,51,17,38,6,0.3867924528301887,0.2358490566037736,0.4811320754716981,0.16037735849056603,0.3584905660377358,0.05660377358490566,0.3786407766990291,0.1262135922330097,0.1262135922330097,0.08737864077669903,0.2815533980582524,0
2024,00-0036322,154,10.922077922077921,46,35,69,32,53,26,0.2987012987012987,0.22727272727272727,0.44805194805194803,0.2077922077922078,0.34415584415584416,0.16883116883116883,0.23684210526315788,0.1513157894736842,0.27631578947368424,0.09868421052631579,0.23684210526315788,0
2024,00-0036328,29,1.8275862068965518,2,26,13,4,12,2,0.06896551724137931,0.896551724137931,0.4482758620689655,0.13793103448275862,0.41379310344827586,0.06896551724137931,0.20689655172413793,0.10344827586206896,0.20689655172413793,0.3793103448275862,0.10344827586206896,0
2024,00-0036331,16,11.4375,5,9,7,2,7,2,0.3125,0.5625,0.4375,0.125,0.4375,0.125,0.25,0.125,0.125,0.25,0.25,0
2024,00-0036332,3,0.6666666666666666,0,3,1,0,2,2,0,1,0.3333333333333333,0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0,0,0
2024,00-0036345,18,5.944444444444445,2,7,5,3,10,3,0.1111111111111111,0.3888888888888889,0.2777777777777778,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.17647058823529413,0.23529411764705882,0.47058823529411764,0.058823529411764705,0.058823529411764705,0
2024,00-0036358,154,7.828947368421052,27,57,46,39,67,20,0.17532467532467533,0.37012987012987014,0.2987012987012987,0.2532467532467532,0.43506493506493504,0.12987012987012986,0.18421052631578946,0.15789473684210525,0.3223684210526316,0.13815789473684212,0.19736842105263158,0
2024,00-0036360,5,-0.8,0,4,2,1,2,0,0,0.8,0.4,0.2,0.4,0,0.2,0,0.2,0.6,0,0
2024,00-0036387,12,10.25,3,4,4,1,7,0,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.5833333333333334,0,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.2727272727272727,0
2024,00-0036407,148,11.110344827586207,43,31,59,27,59,17,0.2905405405405405,0.20945945945945946,0.39864864864864863,0.18243243243243243,0.39864864864864863,0.11486486486486487,0.273972602739726,0.21232876712328766,0.2945205479452055,0.0273972602739726,0.1917808219178082,0
2024,00-0036410,110,9.788990825688073,17,26,38,26,45,25,0.15454545454545454,0.23636363636363636,0.34545454545454546,0.23636363636363636,0.4090909090909091,0.22727272727272727,0.22935779816513763,0.25688073394495414,0.30275229357798167,0,0.21100917431192662,0
2024,00-0036414,18,-1.5,0,17,6,3,9,4,0,0.9444444444444444,0.3333333333333333,0.16666666666666666,0.5,0.2222222222222222,0.2777777777777778,0.16666666666666666,0.05555555555555555,0.5,0,0
2024,00-0036415,40,11.625,11,12,12,5,23,8,0.275,0.3,0.3,0.125,0.575,0.2,0.275,0.275,0.1,0.025,0.325,0
2024,00-0036422,22,5.681818181818182,2,11,6,7,9,5,0.09090909090909091,0.5,0.2727272727272727,0.3181818181818182,0.4090909090909091,0.22727272727272727,0.4,0.2,0.3,0,0.1,0
2024,00-0036425,3,-3,0,3,0,0,3,1,0,1,0,0,1,0.3333333333333333,0.6666666666666666,0,0,0.3333333333333333,0,0
2024,00-0036427,41,5.585365853658536,2,23,15,15,11,10,0.04878048780487805,0.5609756097560976,0.36585365853658536,0.36585365853658536,0.2682926829268293,0.24390243902439024,0.15384615384615385,0.20512820512820512,0.5384615384615384,0.05128205128205128,0.05128205128205128,0
2024,00-0036429,12,2.9166666666666665,0,9,4,3,5,0,0,0.75,0.3333333333333333,0.25,0.4166666666666667,0,0.6363636363636364,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0
2024,00-0036438,1,16,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2024,00-0036463,2,18.5,2,0,1,1,0,0,1,0,0.5,0.5,0,0,0.5,0,0.5,0,0,0
2024,00-0036497,5,8,0,1,3,0,2,0,0,0.2,0.6,0,0.4,0,0.6,0,0.4,0,0,0
2024,00-0036510,8,4.625,0,5,1,1,6,1,0,0.625,0.125,0.125,0.75,0.125,0.5,0.25,0.125,0,0.125,0
2024,00-0036527,29,8.793103448275861,7,12,12,11,6,4,0.2413793103448276,0.41379310344827586,0.41379310344827586,0.3793103448275862,0.20689655172413793,0.13793103448275862,0.18518518518518517,0.14814814814814814,0.4074074074074074,0.1111111111111111,0.14814814814814814,0
2024,00-0036534,1,9,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2024,00-0036550,72,13.51388888888889,21,17,26,24,22,9,0.2916666666666667,0.2361111111111111,0.3611111111111111,0.3333333333333333,0.3055555555555556,0.125,0.08695652173913043,0.18840579710144928,0.4492753623188406,0.014492753623188406,0.2608695652173913,0
2024,00-0036554,99,10.93939393939394,35,30,33,30,36,13,0.35353535353535354,0.30303030303030304,0.3333333333333333,0.30303030303030304,0.36363636363636365,0.13131313131313133,0.14285714285714285,0.030612244897959183,0.4387755102040816,0.1836734693877551,0.20408163265306123,0
2024,00-0036555,54,-1.2037037037037037,0,51,15,10,29,11,0,0.9444444444444444,0.2777777777777778,0.18518518518518517,0.5370370370370371,0.2037037037037037,0.32075471698113206,0.07547169811320754,0.16981132075471697,0.4339622641509434,0,0
2024,00-0036556,3,0.3333333333333333,0,3,2,1,0,0,0,1,0.6666666666666666,0.3333333333333333,0,0,0.6666666666666666,0,0,0.3333333333333333,0,0
2024,00-0036590,8,9.25,2,3,3,1,4,1,0.25,0.375,0.375,0.125,0.5,0.125,0,0.25,0.375,0.125,0.25,0
2024,00-0036613,85,9.963855421686747,23,18,29,27,27,13,0.27058823529411763,0.21176470588235294,0.3411764705882353,0.3176470588235294,0.3176470588235294,0.15294117647058825,0.2235294117647059,0.047058823529411764,0.4117647058823529,0.09411764705882353,0.2235294117647059,0
2024,00-0036620,3,5,0,1,1,1,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0
2024,00-0036626,40,7.325,9,24,12,5,23,4,0.225,0.6,0.3,0.125,0.575,0.1,0.025,0.225,0.125,0.45,0.175,0
2024,00-0036628,13,4.846153846153846,1,7,1,6,6,1,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0
2024,00-0036630,12,6.166666666666667,1,4,6,4,2,1,0.08333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0
2024,00-0036637,49,6.3061224489795915,7,20,18,15,16,10,0.14285714285714285,0.40816326530612246,0.3673469387755102,0.30612244897959184,0.32653061224489793,0.20408163265306123,0.2653061224489796,0.16326530612244897,0.3673469387755102,0.08163265306122448,0.12244897959183673,0
2024,00-0036640,2,5,0,1,1,0,1,1,0,0.5,0.5,0,0.5,0.5,0,1,0,0,0,0
2024,00-0036646,16,14.75,8,1,3,6,7,2,0.5,0.0625,0.1875,0.375,0.4375,0.125,0.1875,0,0.375,0,0.4375,0
2024,00-0036670,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2024,00-0036727,4,1,0,4,4,0,0,0,0,1,1,0,0,0,0.25,0.5,0.25,0,0,0
2024,00-0036741,3,4,0,2,0,2,1,0,0,0.6666666666666666,0,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0
2024,00-0036754,16,5.0625,2,9,3,4,9,5,0.125,0.5625,0.1875,0.25,0.5625,0.3125,0.3125,0.25,0.1875,0.0625,0.1875,0
2024,00-0036825,3,16.333333333333332,2,0,1,2,0,0,0.6666666666666666,0,0.3333333333333333,0.6666666666666666,0,0,0,0,0.3333333333333333,0,0.6666666666666666,0
2024,00-0036841,3,14.666666666666666,1,0,2,0,1,0,0.3333333333333333,0,0.6666666666666666,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
2024,00-0036849,62,11.951612903225806,22,13,28,14,20,3,0.3548387096774194,0.20967741935483872,0.45161290322580644,0.22580645161290322,0.3225806451612903,0.04838709677419355,0.3387096774193548,0.14516129032258066,0.3387096774193548,0.06451612903225806,0.11290322580645161,0
2024,00-0036862,5,8,0,2,5,0,0,0,0,0.4,1,0,0,0,0.4,0,0.2,0,0.4,0
2024,00-0036875,43,-1,0,35,13,4,24,13,0,0.813953488372093,0.3023255813953488,0.09302325581395349,0.5581395348837209,0.3023255813953488,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.5476190476190477,0.023809523809523808,0
2024,00-0036876,31,11.35483870967742,11,11,16,5,10,6,0.3548387096774194,0.3548387096774194,0.5161290322580645,0.16129032258064516,0.3225806451612903,0.1935483870967742,0.16129032258064516,0.16129032258064516,0.25806451612903225,0.06451612903225806,0.3548387096774194,0
2024,00-0036877,1,-3,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2024,00-0036887,17,4.823529411764706,1,10,8,0,9,1,0.058823529411764705,0.5882352941176471,0.47058823529411764,0,0.5294117647058824,0.058823529411764705,0.7058823529411765,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0
2024,00-0036893,48,-1.4583333333333333,0,46,19,11,18,4,0,0.9583333333333334,0.3958333333333333,0.22916666666666666,0.375,0.08333333333333333,0.2127659574468085,0.14893617021276595,0.0851063829787234,0.5531914893617021,0,0
2024,00-0036894,78,6.115384615384615,9,38,23,19,36,14,0.11538461538461539,0.48717948717948717,0.2948717948717949,0.24358974358974358,0.46153846153846156,0.1794871794871795,0.42857142857142855,0.15584415584415584,0.22077922077922077,0.05194805194805195,0.14285714285714285,0
2024,00-0036900,175,8.72,37,66,66,35,74,36,0.21142857142857144,0.37714285714285717,0.37714285714285717,0.2,0.4228571428571429,0.2057142857142857,0.2857142857142857,0.17714285714285713,0.2914285714285714,0.10285714285714286,0.14285714285714285,0
2024,00-0036906,12,-2.090909090909091,0,11,8,2,1,4,0,0.9166666666666666,0.6666666666666666,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.25,0,0.5833333333333334,0,0
2024,00-0036912,90,9.089887640449438,17,30,46,14,29,13,0.18888888888888888,0.3333333333333333,0.5111111111111111,0.15555555555555556,0.32222222222222224,0.14444444444444443,0.20689655172413793,0.25287356321839083,0.3218390804597701,0.05747126436781609,0.16091954022988506,0
2024,00-0036913,1,-5,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2024,00-0036919,22,1.0454545454545454,1,19,13,6,3,3,0.045454545454545456,0.8636363636363636,0.5909090909090909,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.18181818181818182,0.36363636363636365,0.13636363636363635,0.2727272727272727,0.045454545454545456,0
2024,00-0036924,11,-1.4545454545454546,0,11,7,3,1,2,0,1,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.45454545454545453,0,0.18181818181818182,0,0
2024,00-0036955,6,8.666666666666666,1,2,0,3,3,0,0.16666666666666666,0.3333333333333333,0,0.5,0.5,0,0.16666666666666666,0.5,0.16666666666666666,0,0.16666666666666666,0
2024,00-0036963,141,7.666666666666667,26,47,41,49,51,32,0.18439716312056736,0.3333333333333333,0.2907801418439716,0.3475177304964539,0.3617021276595745,0.22695035460992907,0.2765957446808511,0.2127659574468085,0.3262411347517731,0.07801418439716312,0.10638297872340426,0
2024,00-0036970,74,8.41891891891892,11,20,16,17,41,13,0.14864864864864866,0.2702702702702703,0.21621621621621623,0.22972972972972974,0.5540540540540541,0.17567567567567569,0.3287671232876712,0.1917808219178082,0.1917808219178082,0.0136986301369863,0.273972602739726,0
2024,00-0036973,52,0.07692307692307693,1,44,23,10,19,6,0.019230769230769232,0.8461538461538461,0.4423076923076923,0.19230769230769232,0.36538461538461536,0.11538461538461539,0.25,0.15384615384615385,0.09615384615384616,0.4230769230769231,0.07692307692307693,0
2024,00-0036980,102,9.313725490196079,22,33,40,23,39,7,0.21568627450980393,0.3235294117647059,0.39215686274509803,0.22549019607843138,0.38235294117647056,0.06862745098039216,0.2653061224489796,0.16326530612244897,0.32653061224489793,0.061224489795918366,0.1836734693877551,0
2024,00-0036984,19,0.3157894736842105,0,18,8,7,4,3,0,0.9473684210526315,0.42105263157894735,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.16666666666666666,0.3888888888888889,0.16666666666666666,0.2777777777777778,0,0
2024,00-0036988,67,15.246153846153845,26,9,13,17,35,9,0.3880597014925373,0.13432835820895522,0.19402985074626866,0.2537313432835821,0.5223880597014925,0.13432835820895522,0.23880597014925373,0.08955223880597014,0.31343283582089554,0.014925373134328358,0.34328358208955223,0
2024,00-0036990,1,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2024,00-0036997,70,-0.4142857142857143,1,57,30,12,28,4,0.014285714285714285,0.8142857142857143,0.42857142857142855,0.17142857142857143,0.4,0.05714285714285714,0.27941176470588236,0.1323529411764706,0.17647058823529413,0.39705882352941174,0.014705882352941176,0
2024,00-0037004,9,3.4444444444444446,0,7,4,2,3,0,0,0.7777777777777778,0.4444444444444444,0.2222222222222222,0.3333333333333333,0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0,0,0
2024,00-0037005,32,5.6875,2,16,7,11,14,4,0.0625,0.5,0.21875,0.34375,0.4375,0.125,0.36666666666666664,0.13333333333333333,0.3,0.03333333333333333,0.16666666666666666,0
2024,00-0037085,3,-2,0,3,1,0,2,1,0,1,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,0.3333333333333333,0,0
2024,00-0037086,30,7.333333333333333,6,16,15,4,11,2,0.2,0.5333333333333333,0.5,0.13333333333333333,0.36666666666666664,0.06666666666666667,0.5333333333333333,0.1,0.16666666666666666,0,0.2,0
2024,00-0037091,17,17.823529411764707,8,3,5,4,8,1,0.47058823529411764,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.4117647058823529,0
2024,00-0037093,1,9,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,00-0037120,15,1.2666666666666666,1,13,8,3,4,2,0.06666666666666667,0.8666666666666667,0.5333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.3333333333333333,0.2,0,0.4,0.06666666666666667,0
2024,00-0037132,8,1.125,0,7,3,0,5,2,0,0.875,0.375,0,0.625,0.25,0.625,0.125,0,0.25,0,0
2024,00-0037156,1,3,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0
