season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_in_break,rec_route_other,rec_route_screen,rec_route_vertical,rec_route_out_break,rec_route_hitch
2019,00-0033943,43,10.674418604651162,13,8,13,13,17,4,0.3023255813953488,0.18604651162790697,0.3023255813953488,0.3023255813953488,0.3953488372093023,0.09302325581395349,0,0.6744186046511628,0.046511627906976744,0.27906976744186046,0,0
2019,00-0033948,45,-0.7555555555555555,0,42,27,5,13,8,0,0.9333333333333333,0.6,0.1111111111111111,0.28888888888888886,0.17777777777777778,0.022222222222222223,0.6888888888888889,0.28888888888888886,0,0,0
2019,00-0033950,15,2.066666666666667,1,13,5,3,7,3,0.06666666666666667,0.8666666666666667,0.3333333333333333,0.2,0.4666666666666667,0.2,0,0.8,0.13333333333333333,0.06666666666666667,0,0
2019,00-0033951,17,-0.29411764705882354,0,17,5,4,8,1,0,1,0.29411764705882354,0.23529411764705882,0.47058823529411764,0.058823529411764705,0,1,0,0,0,0
2019,00-0033994,3,11.333333333333334,1,0,0,0,3,0,0.3333333333333333,0,0,0,1,0,0,0.6666666666666666,0,0.3333333333333333,0,0
2019,00-0034011,14,13,5,1,5,3,6,3,0.35714285714285715,0.07142857142857142,0.35714285714285715,0.21428571428571427,0.42857142857142855,0.21428571428571427,0,0.5,0,0.5,0,0
2019,00-0034034,1,16,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2019,00-0034052,12,13.333333333333334,5,1,10,1,1,1,0.4166666666666667,0.08333333333333333,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0
2019,00-0034073,22,5.318181818181818,3,15,7,2,13,3,0.13636363636363635,0.6818181818181818,0.3181818181818182,0.09090909090909091,0.5909090909090909,0.13636363636363635,0,0.7727272727272727,0.045454545454545456,0.18181818181818182,0,0
2019,00-0034081,6,16.833333333333332,4,2,4,0,2,1,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.6666666666666666,0,0
2019,00-0034104,3,11.666666666666666,1,0,2,1,0,0,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0,0,0.3333333333333333,0,0.6666666666666666,0,0
2019,00-0034109,48,-1.4791666666666667,0,47,13,8,27,6,0,0.9791666666666666,0.2708333333333333,0.16666666666666666,0.5625,0.125,0,0.7708333333333334,0.22916666666666666,0,0,0
2019,00-0034115,5,2.4,0,3,0,4,1,1,0,0.6,0,0.8,0.2,0.2,0.2,0.6,0.2,0,0,0
2019,00-0034132,25,7.666666666666667,2,7,14,3,7,2,0.08,0.28,0.56,0.12,0.28,0.08,0.125,0.7083333333333334,0.041666666666666664,0.125,0,0
2019,00-0034159,27,9.481481481481481,6,8,11,5,11,6,0.2222222222222222,0.2962962962962963,0.4074074074074074,0.18518518518518517,0.4074074074074074,0.2222222222222222,0,0.5185185185185185,0.1111111111111111,0.37037037037037035,0,0
2019,00-0034184,7,0,0,6,5,1,1,1,0,0.8571428571428571,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.8571428571428571,0.14285714285714285,0,0,0
2019,00-0034208,4,-1.25,0,4,0,2,2,1,0,1,0,0.5,0.5,0.25,0,0.75,0.25,0,0,0
2019,00-0034253,16,0.3333333333333333,0,13,6,2,7,2,0,0.8125,0.375,0.125,0.4375,0.125,0.06666666666666667,0.8,0.13333333333333333,0,0,0
2019,00-0034256,3,6.333333333333333,0,1,0,0,3,0,0,0.3333333333333333,0,0,1,0,0,0.6666666666666666,0.3333333333333333,0,0,0
2019,00-0034267,3,13,1,2,2,1,0,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666666,0,0
2019,00-0034270,10,6.1,2,4,3,4,3,0,0.2,0.4,0.3,0.4,0.3,0,0,0.7,0.1,0.2,0,0
2019,00-0034272,56,16.785714285714285,25,15,20,15,21,4,0.44642857142857145,0.26785714285714285,0.35714285714285715,0.26785714285714285,0.375,0.07142857142857142,0.08928571428571429,0.42857142857142855,0.08928571428571429,0.39285714285714285,0,0
2019,00-0034273,24,12.791666666666666,9,6,7,3,14,5,0.375,0.25,0.2916666666666667,0.125,0.5833333333333334,0.20833333333333334,0.125,0.5833333333333334,0.041666666666666664,0.25,0,0
2019,00-0034286,10,11.9,3,2,5,2,3,2,0.3,0.2,0.5,0.2,0.3,0.2,0,0.8,0,0.2,0,0
2019,00-0034297,16,11.125,5,3,7,3,6,2,0.3125,0.1875,0.4375,0.1875,0.375,0.125,0.0625,0.6875,0,0.25,0,0
2019,00-0034301,19,1.105263157894737,2,15,9,2,8,2,0.10526315789473684,0.7894736842105263,0.47368421052631576,0.10526315789473684,0.42105263157894735,0.10526315789473684,0,0.7368421052631579,0.15789473684210525,0.10526315789473684,0,0
2019,00-0034309,2,2,0,2,0,1,1,0,0,1,0,0.5,0.5,0,0,0.5,0.5,0,0,0
2019,00-0034319,4,9.5,2,2,1,2,1,0,0.5,0.5,0.25,0.5,0.25,0,0,1,0,0,0,0
2019,00-0034331,57,-0.7894736842105263,1,54,25,12,20,8,0.017543859649122806,0.9473684210526315,0.43859649122807015,0.21052631578947367,0.3508771929824561,0.14035087719298245,0.017543859649122806,0.8070175438596491,0.15789473684210525,0.017543859649122806,0,0
2019,00-0034339,48,6.8936170212765955,4,24,17,19,11,6,0.08333333333333333,0.5,0.3541666666666667,0.3958333333333333,0.22916666666666666,0.125,0.06382978723404255,0.851063829787234,0.0425531914893617,0.0425531914893617,0,0
2019,00-0034348,124,11.580645161290322,35,27,51,22,51,20,0.28225806451612906,0.21774193548387097,0.4112903225806452,0.1774193548387097,0.4112903225806452,0.16129032258064516,0.10483870967741936,0.532258064516129,0.03225806451612903,0.33064516129032256,0,0
2019,00-0034349,15,4.6,2,10,4,2,9,1,0.13333333333333333,0.6666666666666666,0.26666666666666666,0.13333333333333333,0.6,0.06666666666666667,0,0.6,0.2,0.2,0,0
2019,00-0034351,87,5.747126436781609,13,43,32,24,31,11,0.14942528735632185,0.4942528735632184,0.367816091954023,0.27586206896551724,0.3563218390804598,0.12643678160919541,0.03488372093023256,0.6976744186046512,0.13953488372093023,0.12790697674418605,0,0
2019,00-0034353,85,10.176470588235293,25,26,29,25,31,10,0.29411764705882354,0.3058823529411765,0.3411764705882353,0.29411764705882354,0.36470588235294116,0.11764705882352941,0.058823529411764705,0.6352941176470588,0.10588235294117647,0.2,0,0
2019,00-0034358,9,-0.3333333333333333,0,9,3,3,3,1,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0,1,0,0,0,0
2019,00-0034364,55,7.1454545454545455,9,29,17,16,22,6,0.16363636363636364,0.5272727272727272,0.3090909090909091,0.2909090909090909,0.4,0.10909090909090909,0.01818181818181818,0.8363636363636363,0,0.14545454545454545,0,0
2019,00-0034365,30,6.8,4,17,8,7,15,2,0.13333333333333333,0.5666666666666667,0.26666666666666666,0.23333333333333334,0.5,0.06666666666666667,0,0.9,0,0.1,0,0
2019,00-0034366,36,7.555555555555555,5,10,10,13,13,3,0.1388888888888889,0.2777777777777778,0.2777777777777778,0.3611111111111111,0.3611111111111111,0.08333333333333333,0.08333333333333333,0.7777777777777778,0.027777777777777776,0.1111111111111111,0,0
2019,00-0034367,58,1.3275862068965518,2,49,25,12,21,5,0.034482758620689655,0.8448275862068966,0.43103448275862066,0.20689655172413793,0.3620689655172414,0.08620689655172414,0,0.8448275862068966,0.10344827586206896,0.05172413793103448,0,0
2019,00-0034370,52,8.134615384615385,11,17,18,16,18,6,0.21153846153846154,0.3269230769230769,0.34615384615384615,0.3076923076923077,0.34615384615384615,0.11538461538461539,0.11538461538461539,0.7692307692307693,0,0.11538461538461539,0,0
2019,00-0034378,14,1.7142857142857142,0,11,6,2,6,3,0,0.7857142857142857,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.21428571428571427,0,0.9285714285714286,0.07142857142857142,0,0,0
2019,00-0034383,2,10,1,0,1,0,1,0,0.5,0,0.5,0,0.5,0,0,1,0,0,0,0
2019,00-0034386,26,13.538461538461538,7,2,13,8,5,4,0.2692307692307692,0.07692307692307693,0.5,0.3076923076923077,0.19230769230769232,0.15384615384615385,0,0.7307692307692307,0,0.2692307692307692,0,0
2019,00-0034389,1,30,1,0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,0,0
2019,00-0034393,9,4.555555555555555,0,5,3,3,3,1,0,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.7777777777777778,0,0.1111111111111111,0,0
2019,00-0034399,1,-5,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
2019,00-0034400,11,1.3636363636363635,0,9,5,3,3,1,0,0.8181818181818182,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.09090909090909091,0,0.9090909090909091,0.09090909090909091,0,0,0
2019,00-0034406,20,11.35,6,3,8,1,11,1,0.3,0.15,0.4,0.05,0.55,0.05,0.05,0.55,0.05,0.35,0,0
2019,00-0034411,74,7.094594594594595,8,25,37,18,19,14,0.10810810810810811,0.33783783783783783,0.5,0.24324324324324326,0.25675675675675674,0.1891891891891892,0.13513513513513514,0.581081081081081,0.12162162162162163,0.16216216216216217,0,0
2019,00-0034414,26,-1.7692307692307692,1,24,9,3,14,0,0.038461538461538464,0.9230769230769231,0.34615384615384615,0.11538461538461539,0.5384615384615384,0,0,0.6538461538461539,0.2692307692307692,0.07692307692307693,0,0
2019,00-0034418,8,16.75,3,0,7,0,1,0,0.375,0,0.875,0,0.125,0,0,0.75,0,0.25,0,0
2019,00-0034419,13,8.23076923076923,2,4,5,2,6,0,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.46153846153846156,0,0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0,0
2019,00-0034420,3,2.6666666666666665,0,2,1,0,2,1,0,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,0,0.3333333333333333,0,0
2019,00-0034426,39,11.564102564102564,11,8,14,13,12,6,0.28205128205128205,0.20512820512820512,0.358974358974359,0.3333333333333333,0.3076923076923077,0.15384615384615385,0.02564102564102564,0.6666666666666666,0.05128205128205128,0.2564102564102564,0,0
2019,00-0034432,4,-2,0,4,2,0,2,0,0,1,0.5,0,0.5,0,0,1,0,0,0,0
2019,00-0034433,6,0,0,5,2,1,3,1,0,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0,0
2019,00-0034439,9,8.666666666666666,2,2,3,3,3,1,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,0,0.7777777777777778,0,0.2222222222222222,0,0
2019,00-0034440,11,-1.0909090909090908,0,10,3,2,6,3,0,0.9090909090909091,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.2727272727272727,0,0.7272727272727273,0.18181818181818182,0.09090909090909091,0,0
2019,00-0034487,13,15.923076923076923,6,1,4,3,6,3,0.46153846153846156,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.46153846153846156,0.23076923076923078,0.07692307692307693,0.3076923076923077,0,0.6153846153846154,0,0
2019,00-0034510,18,25.055555555555557,13,2,8,4,6,1,0.7222222222222222,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.05555555555555555,0,0.3888888888888889,0,0.6111111111111112,0,0
2019,00-0034521,52,14.153846153846153,20,13,18,11,23,4,0.38461538461538464,0.25,0.34615384615384615,0.21153846153846154,0.4423076923076923,0.07692307692307693,0.11538461538461539,0.5192307692307693,0.07692307692307693,0.28846153846153844,0,0
2019,00-0034578,9,2.888888888888889,1,7,3,2,4,0,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.4444444444444444,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0,0
2019,00-0034593,10,13.4,3,1,4,1,5,1,0.3,0.1,0.4,0.1,0.5,0.1,0.1,0.8,0,0.1,0,0
2019,00-0034613,5,11,1,1,2,1,2,3,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.6,0,0.2,0,0
2019,00-0034631,31,12.03225806451613,8,5,6,12,13,3,0.25806451612903225,0.16129032258064516,0.1935483870967742,0.3870967741935484,0.41935483870967744,0.0967741935483871,0,0.7741935483870968,0.06451612903225806,0.16129032258064516,0,0
2019,00-0034653,4,22,2,1,0,2,2,0,0.5,0.25,0,0.5,0.5,0,0.25,0.25,0,0.5,0,0
2019,00-0034654,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2019,00-0034660,2,24.5,2,0,1,0,1,0,1,0,0.5,0,0.5,0,0,0.5,0,0.5,0,0
2019,00-0034676,80,15.825,37,17,27,19,34,2,0.4625,0.2125,0.3375,0.2375,0.425,0.025,0.0625,0.525,0.0375,0.375,0,0
2019,00-0034679,21,-1.1428571428571428,0,20,10,5,6,1,0,0.9523809523809523,0.47619047619047616,0.23809523809523808,0.2857142857142857,0.047619047619047616,0,0.7142857142857143,0.2857142857142857,0,0,0
2019,00-0034681,21,0.23809523809523808,0,18,11,2,8,6,0,0.8571428571428571,0.5238095238095238,0.09523809523809523,0.38095238095238093,0.2857142857142857,0,0.7142857142857143,0.2857142857142857,0,0,0
2019,00-0034686,80,11.6625,30,14,26,20,34,14,0.375,0.175,0.325,0.25,0.425,0.175,0.075,0.55,0.025,0.35,0,0
2019,00-0034735,1,30,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2019,00-0034747,10,12.8,3,2,5,2,3,1,0.3,0.2,0.5,0.2,0.3,0.1,0,0.5,0.1,0.4,0,0
2019,00-0034750,11,2.272727272727273,2,7,6,1,4,2,0.18181818181818182,0.6363636363636364,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.18181818181818182,0,0.5454545454545454,0.18181818181818182,0.2727272727272727,0,0
2019,00-0034753,98,10.561224489795919,26,24,22,46,30,15,0.2653061224489796,0.24489795918367346,0.22448979591836735,0.46938775510204084,0.30612244897959184,0.15306122448979592,0.030927835051546393,0.711340206185567,0.010309278350515464,0.24742268041237114,0,0
2019,00-0034764,113,12.575221238938052,29,15,42,25,46,8,0.25663716814159293,0.13274336283185842,0.37168141592920356,0.22123893805309736,0.40707964601769914,0.07079646017699115,0.20353982300884957,0.5663716814159292,0.017699115044247787,0.21238938053097345,0,0
2019,00-0034765,26,8.88,4,8,8,5,12,5,0.15384615384615385,0.3076923076923077,0.3076923076923077,0.19230769230769232,0.46153846153846156,0.19230769230769232,0.041666666666666664,0.75,0.041666666666666664,0.16666666666666666,0,0
2019,00-0034766,2,6,0,1,1,0,1,0,0,0.5,0.5,0,0.5,0,0,1,0,0,0,0
2019,00-0034772,15,10.2,3,4,7,4,4,5,0.2,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.2,0.3333333333333333,0.13333333333333333,0.3333333333333333,0,0
2019,00-0034773,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
2019,00-0034775,109,9.99074074074074,28,37,17,22,69,13,0.25688073394495414,0.3394495412844037,0.1559633027522936,0.2018348623853211,0.6330275229357798,0.11926605504587157,0.08333333333333333,0.6018518518518519,0.14814814814814814,0.16666666666666666,0,0
2019,00-0034777,120,11.788135593220339,35,30,43,20,55,17,0.2916666666666667,0.25,0.35833333333333334,0.16666666666666666,0.4583333333333333,0.14166666666666666,0.0847457627118644,0.559322033898305,0.0847457627118644,0.2711864406779661,0,0
2019,00-0034788,10,8.6,3,4,3,4,3,1,0.3,0.4,0.3,0.4,0.3,0.1,0,0.7,0,0.3,0,0
2019,00-0034791,49,-0.5714285714285714,1,45,24,11,14,4,0.02040816326530612,0.9183673469387755,0.4897959183673469,0.22448979591836735,0.2857142857142857,0.08163265306122448,0.02040816326530612,0.7142857142857143,0.24489795918367346,0.02040816326530612,0,0
2019,00-0034794,1,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,0,0
2019,00-0034798,14,9.857142857142858,4,4,4,5,5,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.5,0,0.21428571428571427,0,0
2019,00-0034799,24,-0.3333333333333333,0,20,13,1,10,5,0,0.8333333333333334,0.5416666666666666,0.041666666666666664,0.4166666666666667,0.20833333333333334,0,0.8333333333333334,0.16666666666666666,0,0,0
2019,00-0034816,40,0.75,0,37,22,6,12,1,0,0.925,0.55,0.15,0.3,0.025,0.05,0.8,0.15,0,0,0
2019,00-0034827,136,11.037037037037036,32,30,74,23,38,14,0.23529411764705882,0.22058823529411764,0.5441176470588235,0.16911764705882354,0.27941176470588236,0.10294117647058823,0.22962962962962963,0.5037037037037037,0.06666666666666667,0.2,0,0
2019,00-0034829,89,9.9438202247191,22,27,37,22,30,11,0.24719101123595505,0.30337078651685395,0.4157303370786517,0.24719101123595505,0.33707865168539325,0.12359550561797752,0.02247191011235955,0.6629213483146067,0,0.3146067415730337,0,0
2019,00-0034830,39,8.461538461538462,7,13,11,15,13,7,0.1794871794871795,0.3333333333333333,0.28205128205128205,0.38461538461538464,0.3333333333333333,0.1794871794871795,0,0.8205128205128205,0,0.1794871794871795,0,0
2019,00-0034837,95,13.397849462365592,32,17,39,15,39,10,0.3368421052631579,0.17894736842105263,0.4105263157894737,0.15789473684210525,0.4105263157894737,0.10526315789473684,0.053763440860215055,0.7204301075268817,0.03225806451612903,0.1935483870967742,0,0
2019,00-0034838,50,0.18,0,41,19,10,21,6,0,0.82,0.38,0.2,0.42,0.12,0.06,0.86,0.08,0,0,0
2019,00-0034844,73,0.8356164383561644,2,64,31,11,31,7,0.0273972602739726,0.8767123287671232,0.4246575342465753,0.1506849315068493,0.4246575342465753,0.0958904109589041,0,0.7397260273972602,0.1780821917808219,0.0821917808219178,0,0
2019,00-0034845,20,-0.75,0,18,8,4,8,5,0,0.9,0.4,0.2,0.4,0.25,0,0.7,0.3,0,0,0
2019,00-0034854,10,16.1,5,1,3,2,5,1,0.5,0.1,0.3,0.2,0.5,0.1,0.3,0.2,0,0.5,0,0
2019,00-0034860,24,7.875,5,6,8,5,11,3,0.20833333333333334,0.25,0.3333333333333333,0.20833333333333334,0.4583333333333333,0.125,0.125,0.625,0.041666666666666664,0.20833333333333334,0,0
2019,00-0034867,22,12,7,4,4,9,9,2,0.3181818181818182,0.18181818181818182,0.18181818181818182,0.4090909090909091,0.4090909090909091,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.045454545454545456,0.22727272727272727,0,0
2019,00-0034922,4,14.5,1,1,3,0,1,0,0.25,0.25,0.75,0,0.25,0,0,0.75,0,0.25,0,0
2019,00-0034928,56,6.839285714285714,8,25,15,19,22,9,0.14285714285714285,0.44642857142857145,0.26785714285714285,0.3392857142857143,0.39285714285714285,0.16071428571428573,0.05357142857142857,0.6607142857142857,0.125,0.16071428571428573,0,0
2019,00-0034959,12,2.1666666666666665,0,8,4,2,6,3,0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.25,0,0.9166666666666666,0.08333333333333333,0,0,0
2019,00-0034960,41,10.292682926829269,13,9,19,6,16,4,0.3170731707317073,0.21951219512195122,0.4634146341463415,0.14634146341463414,0.3902439024390244,0.0975609756097561,0,0.7804878048780488,0,0.21951219512195122,0,0
2019,00-0034970,47,5.638297872340425,7,29,15,14,18,10,0.14893617021276595,0.6170212765957447,0.3191489361702128,0.2978723404255319,0.3829787234042553,0.2127659574468085,0.02127659574468085,0.7446808510638298,0.0425531914893617,0.19148936170212766,0,0
2019,00-0034972,12,2.25,1,9,5,2,5,0,0.08333333333333333,0.75,0.4166666666666667,0.16666666666666666,0.4166666666666667,0,0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0,0
2019,00-0034975,15,1.5333333333333334,2,11,3,3,9,3,0.13333333333333333,0.7333333333333333,0.2,0.2,0.6,0.2,0.13333333333333333,0.7333333333333333,0.06666666666666667,0.06666666666666667,0,0
2019,00-0034981,25,4.4,3,18,3,9,13,7,0.12,0.72,0.12,0.36,0.52,0.28,0.04,0.8,0.04,0.12,0,0
2019,00-0034983,72,7.028169014084507,10,26,29,21,21,13,0.1388888888888889,0.3611111111111111,0.4027777777777778,0.2916666666666667,0.2916666666666667,0.18055555555555555,0.19718309859154928,0.6056338028169014,0.08450704225352113,0.11267605633802817,0,0
2019,00-0034988,43,5.738095238095238,5,20,10,14,18,7,0.11627906976744186,0.46511627906976744,0.23255813953488372,0.32558139534883723,0.4186046511627907,0.16279069767441862,0,0.7619047619047619,0.09523809523809523,0.14285714285714285,0,0
2019,00-0035006,45,9.577777777777778,10,11,17,12,16,7,0.2222222222222222,0.24444444444444444,0.37777777777777777,0.26666666666666666,0.35555555555555557,0.15555555555555556,0,0.8444444444444444,0.044444444444444446,0.1111111111111111,0,0
2019,00-0035013,4,-0.25,0,3,2,1,1,0,0,0.75,0.5,0.25,0.25,0,0,0.5,0.5,0,0,0
2019,00-0035021,2,-3,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2019,00-0035025,15,7.571428571428571,3,5,5,5,4,5,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0,0
2019,00-0035039,7,7.285714285714286,1,2,4,2,1,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0,0.7142857142857143,0,0.2857142857142857,0,0
2019,00-0035040,1,14,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
2019,00-0035099,5,4,1,4,1,1,3,1,0.2,0.8,0.2,0.2,0.6,0.2,0,0.8,0,0.2,0,0
2019,00-0035104,4,18.75,2,0,3,0,1,1,0.5,0,0.75,0,0.25,0.25,0.25,0.25,0,0.5,0,0
2019,00-0035120,14,8.857142857142858,4,4,5,7,2,1,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.5,0.14285714285714285,0.07142857142857142,0,0.9285714285714286,0,0.07142857142857142,0,0
2019,00-0035125,6,1,0,6,1,0,5,2,0,1,0.16666666666666666,0,0.8333333333333334,0.3333333333333333,0,1,0,0,0,0
2019,00-0035140,41,11.048780487804878,14,17,19,7,15,6,0.34146341463414637,0.4146341463414634,0.4634146341463415,0.17073170731707318,0.36585365853658536,0.14634146341463414,0.024390243902439025,0.5609756097560976,0.1951219512195122,0.21951219512195122,0,0
2019,00-0035148,10,-1.6,0,10,5,0,5,1,0,1,0.5,0,0.5,0.1,0,0.7,0.3,0,0,0
2019,00-0035181,2,4,0,1,1,0,1,2,0,0.5,0.5,0,0.5,1,0,0.5,0.5,0,0,0
2019,00-0035184,5,1.2,0,5,0,1,4,0,0,1,0,0.2,0.8,0,0,1,0,0,0,0
2019,00-0035208,5,13.8,1,0,2,0,3,0,0.2,0,0.4,0,0.6,0,0.4,0.4,0,0.2,0,0
2019,00-0035215,6,-2.1666666666666665,0,6,3,1,2,0,0,1,0.5,0.16666666666666666,0.3333333333333333,0,0,0.3333333333333333,0.6666666666666666,0,0,0
2019,00-0035216,92,9.16304347826087,19,44,43,20,29,7,0.20652173913043478,0.4782608695652174,0.4673913043478261,0.21739130434782608,0.31521739130434784,0.07608695652173914,0.09782608695652174,0.6739130434782609,0.08695652173913043,0.14130434782608695,0,0
2019,00-0035217,4,-0.5,0,3,3,0,1,0,0,0.75,0.75,0,0.25,0,0,0.75,0.25,0,0,0
2019,00-0035222,1,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2019,00-0035229,59,7.711864406779661,9,20,18,15,26,7,0.15254237288135594,0.3389830508474576,0.3050847457627119,0.2542372881355932,0.4406779661016949,0.11864406779661017,0.03389830508474576,0.6949152542372882,0.06779661016949153,0.2033898305084746,0,0
2019,00-0035231,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0
2019,00-0035235,1,-3,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
2019,00-0035243,63,2.0793650793650795,7,51,24,10,29,11,0.1111111111111111,0.8095238095238095,0.38095238095238093,0.15873015873015872,0.4603174603174603,0.1746031746031746,0,0.6031746031746031,0.2857142857142857,0.1111111111111111,0,0
2019,00-0035246,22,17.428571428571427,11,2,7,4,10,4,0.5,0.09090909090909091,0.3181818181818182,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.13636363636363635,0.5,0,0.36363636363636365,0,0
2019,00-0035249,6,7.333333333333333,1,3,1,2,3,1,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0,1,0,0,0,0
2019,00-0035250,41,1.4878048780487805,3,34,22,3,16,5,0.07317073170731707,0.8292682926829268,0.5365853658536586,0.07317073170731707,0.3902439024390244,0.12195121951219512,0.024390243902439025,0.6829268292682927,0.21951219512195122,0.07317073170731707,0,0
2019,00-0035259,3,2.6666666666666665,0,2,0,0,3,1,0,0.6666666666666666,0,0,1,0.3333333333333333,0,1,0,0,0,0
2019,00-0035261,20,-0.9,1,17,6,8,6,6,0.05,0.85,0.3,0.4,0.3,0.3,0,0.85,0.1,0.05,0,0
2019,00-0035268,24,1.8333333333333333,0,18,13,4,7,3,0,0.75,0.5416666666666666,0.16666666666666666,0.2916666666666667,0.125,0,0.9583333333333334,0.041666666666666664,0,0,0
2019,00-0035273,2,1.5,0,2,1,1,0,0,0,1,0.5,0.5,0,0,0,1,0,0,0,0
2019,00-0035287,43,9.380952380952381,9,12,8,3,31,7,0.20930232558139536,0.27906976744186046,0.18604651162790697,0.06976744186046512,0.7209302325581395,0.16279069767441862,0.11904761904761904,0.6190476190476191,0.047619047619047616,0.21428571428571427,0,0
2019,00-0035297,44,11.409090909090908,14,9,17,15,12,6,0.3181818181818182,0.20454545454545456,0.38636363636363635,0.3409090909090909,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.5681818181818182,0,0.29545454545454547,0,0
2019,00-0035298,26,17.884615384615383,13,4,10,3,13,2,0.5,0.15384615384615385,0.38461538461538464,0.11538461538461539,0.5,0.07692307692307693,0,0.5,0.038461538461538464,0.46153846153846156,0,0
2019,00-0035308,13,9.076923076923077,4,6,2,4,7,2,0.3076923076923077,0.46153846153846156,0.15384615384615385,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.5384615384615384,0.07692307692307693,0.3076923076923077,0,0
2019,00-0035311,12,0.16666666666666666,0,10,3,4,5,2,0,0.8333333333333334,0.25,0.3333333333333333,0.4166666666666667,0.16666666666666666,0,0.75,0.25,0,0,0
2019,00-0035342,31,1.4,1,25,8,7,15,6,0.03225806451612903,0.8064516129032258,0.25806451612903225,0.22580645161290322,0.4838709677419355,0.1935483870967742,0.03333333333333333,0.7333333333333333,0.16666666666666666,0.06666666666666667,0,0
2019,00-0035350,60,14.016666666666667,22,5,31,10,19,10,0.36666666666666664,0.08333333333333333,0.5166666666666667,0.16666666666666666,0.31666666666666665,0.16666666666666666,0.11666666666666667,0.55,0,0.3333333333333333,0,0
2019,00-0035374,3,4,0,2,2,0,1,0,0,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0,0,1,0,0,0,0
