season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_vertical,rec_route_other,rec_route_screen,rec_route_in_break,rec_route_out_break,rec_route_hitch
2022,00-0031763,65,8.861538461538462,16,20,26,11,28,9,0.24615384615384617,0.3076923076923077,0.4,0.16923076923076924,0.4307692307692308,0.13846153846153847,0.16923076923076924,0.6461538461538462,0.15384615384615385,0.03076923076923077,0,0
2022,00-0031787,7,12.857142857142858,3,3,4,0,3,0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0,0.42857142857142855,0,0.2857142857142857,0.7142857142857143,0,0,0,0
2022,00-0031806,6,-0.3333333333333333,0,6,3,1,2,2,0,1,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0.3333333333333333,0,0,0
2022,00-0031868,23,20.347826086956523,11,4,5,4,14,0,0.4782608695652174,0.17391304347826086,0.21739130434782608,0.17391304347826086,0.6086956521739131,0,0.30434782608695654,0.5652173913043478,0.043478260869565216,0.08695652173913043,0,0
2022,00-0031941,13,9.307692307692308,3,3,4,7,2,1,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.38461538461538464,0.07692307692307693,0.3076923076923077,0,0
2022,00-0032054,19,14.157894736842104,9,8,8,3,8,0,0.47368421052631576,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.42105263157894735,0,0.3684210526315789,0.47368421052631576,0.10526315789473684,0.05263157894736842,0,0
2022,00-0032058,3,8,1,2,2,0,1,1,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0,0
2022,00-0032062,2,6,0,1,1,1,0,1,0,0.5,0.5,0.5,0,0.5,0,1,0,0,0,0
2022,00-0032063,2,-3.5,0,2,1,0,1,0,0,1,0.5,0,0.5,0,0,1,0,0,0,0
2022,00-0032104,32,2.96875,5,24,16,5,11,7,0.15625,0.75,0.5,0.15625,0.34375,0.21875,0.09375,0.6875,0.1875,0.03125,0,0
2022,00-0032128,7,12.428571428571429,3,2,5,0,2,0,0.42857142857142855,0.2857142857142857,0.7142857142857143,0,0.2857142857142857,0,0.2857142857142857,0.5714285714285714,0,0.14285714285714285,0,0
2022,00-0032134,27,7.2592592592592595,4,12,8,5,14,1,0.14814814814814814,0.4444444444444444,0.2962962962962963,0.18518518518518517,0.5185185185185185,0.037037037037037035,0.2222222222222222,0.6666666666666666,0.1111111111111111,0,0,0
2022,00-0032141,16,2.125,0,12,4,2,10,5,0,0.75,0.25,0.125,0.625,0.3125,0.0625,0.75,0.125,0.0625,0,0
2022,00-0032144,32,0.71875,0,28,9,12,11,2,0,0.875,0.28125,0.375,0.34375,0.0625,0,0.8125,0.1875,0,0,0
2022,00-0032187,4,0.25,0,4,1,1,2,0,0,1,0.25,0.25,0.5,0,0,1,0,0,0,0
2022,00-0032200,4,3.25,0,3,2,0,2,1,0,0.75,0.5,0,0.5,0.25,0,1,0,0,0,0
2022,00-0032208,40,11.125,14,9,23,3,14,2,0.35,0.225,0.575,0.075,0.35,0.05,0.25,0.55,0.15,0.05,0,0
2022,00-0032211,117,10.615384615384615,31,23,35,24,58,9,0.26495726495726496,0.19658119658119658,0.29914529914529914,0.20512820512820512,0.49572649572649574,0.07692307692307693,0.19658119658119658,0.717948717948718,0.03418803418803419,0.05128205128205128,0,0
2022,00-0032214,5,14,2,0,3,1,1,0,0.4,0,0.6,0.2,0.2,0,0.2,0.6,0,0.2,0,0
2022,00-0032380,1,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA,NA,0,0
2022,00-0032385,24,9.375,5,8,7,5,12,1,0.20833333333333334,0.3333333333333333,0.2916666666666667,0.20833333333333334,0.5,0.041666666666666664,0.16666666666666666,0.7916666666666666,0,0.041666666666666664,0,0
2022,00-0032392,60,8,11,22,17,20,23,7,0.18333333333333332,0.36666666666666664,0.2833333333333333,0.3333333333333333,0.38333333333333336,0.11666666666666667,0.2,0.75,0,0.05,0,0
2022,00-0032394,9,3.4444444444444446,0,6,4,1,4,1,0,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.1111111111111111,0,0.8888888888888888,0.1111111111111111,0,0,0
2022,00-0032398,74,8.635135135135135,21,32,24,12,38,11,0.28378378378378377,0.43243243243243246,0.32432432432432434,0.16216216216216217,0.5135135135135135,0.14864864864864866,0.24324324324324326,0.5405405405405406,0.16216216216216217,0.05405405405405406,0,0
2022,00-0032436,1,-3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
2022,00-0032437,1,0,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
2022,00-0032450,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2022,00-0032464,64,9.96875,18,23,23,14,27,9,0.28125,0.359375,0.359375,0.21875,0.421875,0.140625,0.140625,0.5625,0.171875,0.125,0,0
2022,00-0032602,42,1.25,0,34,9,16,15,6,0,0.8095238095238095,0.21428571428571427,0.38095238095238093,0.35714285714285715,0.14285714285714285,0.025,0.9,0.075,0,0,0
2022,00-0032688,44,14.204545454545455,18,13,12,8,24,3,0.4090909090909091,0.29545454545454547,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.06818181818181818,0.25,0.5454545454545454,0.09090909090909091,0.11363636363636363,0,0
2022,00-0032725,7,5.142857142857143,1,3,5,0,2,0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0,0.2857142857142857,0,0.14285714285714285,0.7142857142857143,0.14285714285714285,0,0,0
2022,00-0032764,41,-0.17073170731707318,0,38,16,8,17,6,0,0.926829268292683,0.3902439024390244,0.1951219512195122,0.4146341463414634,0.14634146341463414,0,0.7804878048780488,0.21951219512195122,0,0,0
2022,00-0032765,22,10.772727272727273,5,2,9,4,9,3,0.22727272727272727,0.09090909090909091,0.4090909090909091,0.18181818181818182,0.4090909090909091,0.13636363636363635,0.2727272727272727,0.5454545454545454,0,0.18181818181818182,0,0
2022,00-0032775,75,9.013333333333334,12,19,27,16,32,10,0.16,0.25333333333333335,0.36,0.21333333333333335,0.4266666666666667,0.13333333333333333,0.16,0.7066666666666667,0.04,0.09333333333333334,0,0
2022,00-0032897,5,1.4,0,5,1,1,3,2,0,1,0.2,0.2,0.6,0.4,0,1,0,0,0,0
2022,00-0032918,12,5.25,1,6,6,1,5,2,0.08333333333333333,0.5,0.5,0.08333333333333333,0.4166666666666667,0.16666666666666666,0.08333333333333333,0.8333333333333334,0.08333333333333333,0,0,0
2022,00-0032951,10,5.2,1,5,3,2,5,2,0.1,0.5,0.3,0.2,0.5,0.2,0.1,0.6,0,0.3,0,0
2022,00-0032975,10,-0.1,0,9,4,1,5,0,0,0.9,0.4,0.1,0.5,0,0,0.9,0.1,0,0,0
2022,00-0032980,23,10.590909090909092,4,6,5,5,12,4,0.17391304347826086,0.2608695652173913,0.21739130434782608,0.21739130434782608,0.5217391304347826,0.17391304347826086,0.09090909090909091,0.8181818181818182,0.045454545454545456,0.045454545454545456,0,0
2022,00-0033009,85,9.207317073170731,16,22,33,19,30,14,0.18823529411764706,0.25882352941176473,0.38823529411764707,0.2235294117647059,0.35294117647058826,0.16470588235294117,0.18292682926829268,0.6951219512195121,0.024390243902439025,0.0975609756097561,0,0
2022,00-0033040,170,12.394117647058824,58,56,54,56,60,11,0.3411764705882353,0.32941176470588235,0.3176470588235294,0.32941176470588235,0.35294117647058826,0.06470588235294118,0.32941176470588235,0.5294117647058824,0.08235294117647059,0.058823529411764705,0,0
2022,00-0033045,23,0,0,23,5,5,13,2,0,1,0.21739130434782608,0.21739130434782608,0.5652173913043478,0.08695652173913043,0.043478260869565216,0.9130434782608695,0.043478260869565216,0,0,0
2022,00-0033057,1,-9,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
2022,00-0033090,59,7.694915254237288,9,19,21,8,30,7,0.15254237288135594,0.3220338983050847,0.3559322033898305,0.13559322033898305,0.5084745762711864,0.11864406779661017,0.1864406779661017,0.7627118644067796,0.03389830508474576,0.01694915254237288,0,0
2022,00-0033106,1,-4,0,1,0,1,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
2022,00-0033110,108,3.0277777777777777,2,69,29,17,62,16,0.018518518518518517,0.6388888888888888,0.26851851851851855,0.1574074074074074,0.5740740740740741,0.14814814814814814,0.046296296296296294,0.7592592592592593,0.16666666666666666,0.027777777777777776,0,0
2022,00-0033111,2,-3,0,2,0,0,2,0,0,1,0,0,1,0,0,0.5,0.5,0,0,0
2022,00-0033114,11,12.2,3,2,3,3,4,4,0.2727272727272727,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.3,0.7,0,0,0,0
2022,00-0033118,26,-0.6153846153846154,1,24,8,3,15,6,0.038461538461538464,0.9230769230769231,0.3076923076923077,0.11538461538461539,0.5769230769230769,0.23076923076923078,0.038461538461538464,0.7307692307692307,0.23076923076923078,0,0,0
2022,00-0033217,28,5.392857142857143,1,15,12,6,10,4,0.03571428571428571,0.5357142857142857,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.14285714285714285,0.7857142857142857,0.03571428571428571,0.03571428571428571,0,0
2022,00-0033246,21,1.380952380952381,0,17,4,6,11,3,0,0.8095238095238095,0.19047619047619047,0.2857142857142857,0.5238095238095238,0.14285714285714285,0,0.7619047619047619,0.14285714285714285,0.09523809523809523,0,0
2022,00-0033251,19,6.052631578947368,2,10,11,1,7,2,0.10526315789473684,0.5263157894736842,0.5789473684210527,0.05263157894736842,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.8947368421052632,0.05263157894736842,0,0,0
2022,00-0033280,108,1.2314814814814814,5,85,46,17,45,13,0.046296296296296294,0.7870370370370371,0.42592592592592593,0.1574074074074074,0.4166666666666667,0.12037037037037036,0.046296296296296294,0.7314814814814815,0.17592592592592593,0.046296296296296294,0,0
2022,00-0033282,93,6.684782608695652,15,48,25,31,36,12,0.16129032258064516,0.5161290322580645,0.26881720430107525,0.3333333333333333,0.3870967741935484,0.12903225806451613,0.14130434782608695,0.6521739130434783,0.17391304347826086,0.03260869565217391,0,0
2022,00-0033288,86,6.395348837209302,12,42,30,29,27,16,0.13953488372093023,0.4883720930232558,0.3488372093023256,0.3372093023255814,0.313953488372093,0.18604651162790697,0.16279069767441862,0.7325581395348837,0.08139534883720931,0.023255813953488372,0,0
2022,00-0033292,10,4.5,1,6,1,5,4,0,0.1,0.6,0.1,0.5,0.4,0,0.1,0.5,0.2,0.2,0,0
2022,00-0033293,73,-0.2222222222222222,5,65,29,14,29,11,0.0684931506849315,0.8904109589041096,0.3972602739726027,0.1917808219178082,0.3972602739726027,0.1506849315068493,0.05555555555555555,0.6388888888888888,0.2777777777777778,0.027777777777777776,0,0
2022,00-0033307,48,10.270833333333334,16,19,13,11,24,5,0.3333333333333333,0.3958333333333333,0.2708333333333333,0.22916666666666666,0.5,0.10416666666666667,0.2708333333333333,0.5,0.1875,0.041666666666666664,0,0
2022,00-0033308,25,1.88,1,21,9,7,9,0,0.04,0.84,0.36,0.28,0.36,0,0.04,0.88,0.08,0,0,0
2022,00-0033357,13,5.769230769230769,2,8,5,3,5,3,0.15384615384615385,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.23076923076923078,0.15384615384615385,0.6153846153846154,0.23076923076923078,0,0,0
2022,00-0033367,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2022,00-0033376,13,0.15384615384615385,0,13,6,3,3,1,0,1,0.46153846153846156,0.23076923076923078,0.23076923076923078,0.07692307692307693,0,0.6923076923076923,0.23076923076923078,0.07692307692307693,0,0
2022,00-0033386,5,15.6,3,0,3,1,1,1,0.6,0,0.6,0.2,0.2,0.2,0.8,0.2,0,0,0,0
2022,00-0033439,20,6.4,4,11,5,6,9,2,0.2,0.55,0.25,0.3,0.45,0.1,0.25,0.6,0.15,0,0,0
2022,00-0033455,13,8.307692307692308,1,4,4,6,3,1,0.07692307692307693,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.07692307692307693,0,0.8461538461538461,0,0.15384615384615385,0,0
2022,00-0033466,65,8.676923076923076,13,22,27,13,25,12,0.2,0.3384615384615385,0.4153846153846154,0.2,0.38461538461538464,0.18461538461538463,0.13846153846153847,0.6461538461538462,0.07692307692307693,0.13846153846153847,0,0
2022,00-0033526,51,0.23529411764705882,2,46,22,3,26,8,0.0392156862745098,0.9019607843137255,0.43137254901960786,0.058823529411764705,0.5098039215686274,0.1568627450980392,0.0392156862745098,0.8235294117647058,0.13725490196078433,0,0,0
2022,00-0033536,93,11.946236559139784,32,25,36,12,45,14,0.34408602150537637,0.26881720430107525,0.3870967741935484,0.12903225806451613,0.4838709677419355,0.15053763440860216,0.3548387096774194,0.5376344086021505,0.053763440860215055,0.053763440860215055,0,0
2022,00-0033553,58,-0.8103448275862069,2,56,19,16,23,4,0.034482758620689655,0.9655172413793104,0.3275862068965517,0.27586206896551724,0.39655172413793105,0.06896551724137931,0.017241379310344827,0.7413793103448276,0.2413793103448276,0,0,0
2022,00-0033555,94,12.72340425531915,28,28,38,25,31,12,0.2978723404255319,0.2978723404255319,0.40425531914893614,0.26595744680851063,0.32978723404255317,0.1276595744680851,0.24468085106382978,0.7340425531914894,0.010638297872340425,0.010638297872340425,0,0
2022,00-0033572,31,5.933333333333334,4,20,12,6,12,7,0.12903225806451613,0.6451612903225806,0.3870967741935484,0.1935483870967742,0.3870967741935484,0.22580645161290322,0.1,0.5333333333333333,0.3,0.06666666666666667,0,0
2022,00-0033576,24,8.416666666666666,8,14,6,8,10,3,0.3333333333333333,0.5833333333333334,0.25,0.3333333333333333,0.4166666666666667,0.125,0.2916666666666667,0.7083333333333334,0,0,0,0
2022,00-0033591,75,10.81081081081081,16,16,33,19,22,14,0.21333333333333335,0.21333333333333335,0.44,0.25333333333333335,0.29333333333333333,0.18666666666666668,0.22972972972972974,0.6756756756756757,0.04054054054054054,0.05405405405405406,0,0
2022,00-0033633,1,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2022,00-0033681,21,16.428571428571427,9,3,8,7,6,3,0.42857142857142855,0.14285714285714285,0.38095238095238093,0.3333333333333333,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.5238095238095238,0,0.047619047619047616,0,0
2022,00-0033699,127,-0.7952755905511811,2,116,66,18,43,25,0.015748031496062992,0.9133858267716536,0.5196850393700787,0.14173228346456693,0.33858267716535434,0.1968503937007874,0.047244094488188976,0.8031496062992126,0.14960629921259844,0,0,0
2022,00-0033725,7,-0.5714285714285714,0,7,2,1,4,0,0,1,0.2857142857142857,0.14285714285714285,0.5714285714285714,0,0,1,0,0,0,0
2022,00-0033757,67,5.82089552238806,10,33,13,30,24,9,0.14925373134328357,0.4925373134328358,0.19402985074626866,0.44776119402985076,0.3582089552238806,0.13432835820895522,0.1791044776119403,0.6865671641791045,0.04477611940298507,0.08955223880597014,0,0
2022,00-0033798,2,3,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
2022,00-0033854,26,-0.4230769230769231,0,23,13,5,8,2,0,0.8846153846153846,0.5,0.19230769230769232,0.3076923076923077,0.07692307692307693,0,0.8076923076923077,0.19230769230769232,0,0,0
2022,00-0033856,83,-0.5903614457831325,0,80,36,22,25,10,0,0.963855421686747,0.43373493975903615,0.26506024096385544,0.30120481927710846,0.12048192771084337,0,0.8674698795180723,0.13253012048192772,0,0,0
2022,00-0033857,102,7.425742574257426,13,39,41,23,37,17,0.12745098039215685,0.38235294117647056,0.4019607843137255,0.22549019607843138,0.3627450980392157,0.16666666666666666,0.1188118811881188,0.7425742574257426,0.039603960396039604,0.09900990099009901,0,0
2022,00-0033858,38,3.0526315789473686,3,26,11,7,20,4,0.07894736842105263,0.6842105263157895,0.2894736842105263,0.18421052631578946,0.5263157894736842,0.10526315789473684,0.10526315789473684,0.5526315789473685,0.3157894736842105,0.02631578947368421,0,0
2022,00-0033871,64,13.453125,25,8,18,21,25,8,0.390625,0.125,0.28125,0.328125,0.390625,0.125,0.328125,0.515625,0,0.15625,0,0
2022,00-0033873,1,-9,0,1,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,0,0
2022,00-0033879,23,11,9,8,5,4,14,3,0.391304347826087,0.34782608695652173,0.21739130434782608,0.17391304347826086,0.6086956521739131,0.13043478260869565,0.34782608695652173,0.6086956521739131,0.043478260869565216,0,0,0
2022,00-0033881,101,6.26530612244898,12,55,33,24,41,12,0.1188118811881188,0.5445544554455446,0.32673267326732675,0.2376237623762376,0.40594059405940597,0.1188118811881188,0.16326530612244897,0.6632653061224489,0.14285714285714285,0.030612244897959183,0,0
2022,00-0033885,80,6.6875,13,41,27,21,32,20,0.1625,0.5125,0.3375,0.2625,0.4,0.25,0.1875,0.65,0.125,0.0375,0,0
2022,00-0033891,122,8.413223140495868,24,41,47,20,54,20,0.19672131147540983,0.3360655737704918,0.38524590163934425,0.16393442622950818,0.4426229508196721,0.16393442622950818,0.19008264462809918,0.6611570247933884,0.10743801652892562,0.04132231404958678,0,0
2022,00-0033893,56,-0.6071428571428571,0,55,32,13,11,11,0,0.9821428571428571,0.5714285714285714,0.23214285714285715,0.19642857142857142,0.19642857142857142,0.017857142857142856,0.7321428571428571,0.23214285714285715,0.017857142857142856,0,0
2022,00-0033895,88,5.64367816091954,9,45,24,17,46,18,0.10227272727272728,0.5113636363636364,0.2727272727272727,0.19318181818181818,0.5227272727272727,0.20454545454545456,0.14942528735632185,0.735632183908046,0.11494252873563218,0,0,0
2022,00-0033897,75,-0.2,0,69,26,22,27,13,0,0.92,0.3466666666666667,0.29333333333333333,0.36,0.17333333333333334,0.05333333333333334,0.84,0.10666666666666667,0,0,0
2022,00-0033906,77,0.948051948051948,2,69,29,22,26,11,0.025974025974025976,0.8961038961038961,0.37662337662337664,0.2857142857142857,0.33766233766233766,0.14285714285714285,0.025974025974025976,0.8701298701298701,0.1038961038961039,0,0,0
2022,00-0033908,98,7.275510204081633,17,48,38,15,45,11,0.17346938775510204,0.4897959183673469,0.3877551020408163,0.15306122448979592,0.45918367346938777,0.11224489795918367,0.1326530612244898,0.6326530612244898,0.20408163265306123,0.030612244897959183,0,0
2022,00-0033921,145,5.774647887323944,16,65,50,50,42,18,0.1103448275862069,0.4482758620689655,0.3448275862068966,0.3448275862068966,0.2896551724137931,0.12413793103448276,0.14788732394366197,0.5633802816901409,0.19718309859154928,0.09154929577464789,0,0
2022,00-0033923,44,-0.2727272727272727,0,41,12,13,19,8,0,0.9318181818181818,0.2727272727272727,0.29545454545454547,0.4318181818181818,0.18181818181818182,0,0.7727272727272727,0.22727272727272727,0,0,0
2022,00-0033925,9,-0.3333333333333333,0,8,5,2,2,1,0,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.1111111111111111,0,0.7777777777777778,0.2222222222222222,0,0,0
2022,00-0033932,17,9.647058823529411,1,2,5,6,6,1,0.058823529411764705,0.11764705882352941,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.058823529411764705,0.11764705882352941,0.7058823529411765,0,0.17647058823529413,0,0
2022,00-0033943,59,11.932203389830509,22,13,24,12,23,13,0.3728813559322034,0.22033898305084745,0.4067796610169492,0.2033898305084746,0.3898305084745763,0.22033898305084745,0.2711864406779661,0.6440677966101694,0.03389830508474576,0.05084745762711865,0,0
2022,00-0033948,16,1.8125,1,14,10,1,5,2,0.0625,0.875,0.625,0.0625,0.3125,0.125,0.0625,0.9375,0,0,0,0
2022,00-0033951,10,-1.6,0,10,6,3,1,0,0,1,0.6,0.3,0.1,0,0,0.7,0.3,0,0,0
2022,00-0034011,13,6.6923076923076925,4,7,5,3,5,2,0.3076923076923077,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.38461538461538464,0.15384615384615385,0,0.9230769230769231,0,0.07692307692307693,0,0
2022,00-0034054,14,8.714285714285714,2,3,6,4,4,3,0.14285714285714285,0.21428571428571427,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.7857142857142857,0,0.14285714285714285,0,0
2022,00-0034073,5,13.8,2,2,2,1,2,0,0.4,0.4,0.4,0.2,0.4,0,0.4,0.6,0,0,0,0
2022,00-0034104,18,12.88888888888889,6,3,10,3,5,3,0.3333333333333333,0.16666666666666666,0.5555555555555556,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.2777777777777778,0.6666666666666666,0.05555555555555555,0,0,0
2022,00-0034109,8,2.125,0,5,2,2,4,0,0,0.625,0.25,0.25,0.5,0,0,1,0,0,0,0
2022,00-0034115,37,2.4864864864864864,1,24,16,4,17,6,0.02702702702702703,0.6486486486486487,0.43243243243243246,0.10810810810810811,0.4594594594594595,0.16216216216216217,0.08108108108108109,0.7297297297297297,0.1891891891891892,0,0,0
2022,00-0034159,38,5.421052631578948,3,20,12,10,16,6,0.07894736842105263,0.5263157894736842,0.3157894736842105,0.2631578947368421,0.42105263157894735,0.15789473684210525,0.07894736842105263,0.7631578947368421,0.07894736842105263,0.07894736842105263,0,0
2022,00-0034171,4,3.25,0,3,2,0,2,1,0,0.75,0.5,0,0.5,0.25,0.25,0.5,0.25,0,0,0
2022,00-0034184,2,3,0,2,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0
2022,00-0034208,15,3,1,9,8,3,4,2,0.06666666666666667,0.6,0.5333333333333333,0.2,0.26666666666666666,0.13333333333333333,0.06666666666666667,0.6666666666666666,0.2,0.06666666666666667,0,0
2022,00-0034253,26,1.5,0,19,14,5,7,7,0,0.7307692307692307,0.5384615384615384,0.19230769230769232,0.2692307692307692,0.2692307692307692,0.038461538461538464,0.8846153846153846,0.07692307692307693,0,0,0
2022,00-0034270,87,7.091954022988506,12,39,22,22,43,4,0.13793103448275862,0.4482758620689655,0.25287356321839083,0.25287356321839083,0.4942528735632184,0.04597701149425287,0.16091954022988506,0.7241379310344828,0.04597701149425287,0.06896551724137931,0,0
2022,00-0034272,81,14.234567901234568,29,16,29,15,37,11,0.35802469135802467,0.19753086419753085,0.35802469135802467,0.18518518518518517,0.4567901234567901,0.13580246913580246,0.2962962962962963,0.6419753086419753,0.024691358024691357,0.037037037037037035,0,0
2022,00-0034279,38,13.026315789473685,15,7,11,5,22,4,0.39473684210526316,0.18421052631578946,0.2894736842105263,0.13157894736842105,0.5789473684210527,0.10526315789473684,0.21052631578947367,0.7105263157894737,0.02631578947368421,0.05263157894736842,0,0
2022,00-0034286,70,7.271428571428571,9,24,18,30,22,7,0.12857142857142856,0.34285714285714286,0.2571428571428571,0.42857142857142855,0.3142857142857143,0.1,0.04285714285714286,0.7857142857142857,0.07142857142857142,0.1,0,0
2022,00-0034297,16,14.0625,5,2,3,3,10,1,0.3125,0.125,0.1875,0.1875,0.625,0.0625,0.25,0.625,0,0.125,0,0
2022,00-0034301,8,-3,0,8,4,1,3,1,0,1,0.5,0.125,0.375,0.125,0,0.5,0.5,0,0,0
2022,00-0034317,4,13.75,2,1,2,1,1,0,0.5,0.25,0.5,0.25,0.25,0,0.5,0.5,0,0,0,0
2022,00-0034348,109,12.321100917431192,38,18,50,21,38,14,0.3486238532110092,0.1651376146788991,0.45871559633027525,0.1926605504587156,0.3486238532110092,0.12844036697247707,0.3119266055045872,0.5779816513761468,0.009174311926605505,0.10091743119266056,0,0
2022,00-0034351,69,6.144927536231884,13,33,28,16,25,10,0.18840579710144928,0.4782608695652174,0.4057971014492754,0.2318840579710145,0.36231884057971014,0.14492753623188406,0.17391304347826086,0.5942028985507246,0.2028985507246377,0.028985507246376812,0,0
2022,00-0034364,56,6.148148148148148,6,24,14,16,24,13,0.10714285714285714,0.42857142857142855,0.25,0.2857142857142857,0.42857142857142855,0.23214285714285715,0.2037037037037037,0.6296296296296297,0.05555555555555555,0.1111111111111111,0,0
2022,00-0034365,30,2.3,2,23,5,6,19,2,0.06666666666666667,0.7666666666666667,0.16666666666666666,0.2,0.6333333333333333,0.06666666666666667,0.1,0.6333333333333333,0.23333333333333334,0.03333333333333333,0,0
2022,00-0034366,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2022,00-0034367,37,3.135135135135135,3,23,18,8,11,8,0.08108108108108109,0.6216216216216216,0.4864864864864865,0.21621621621621623,0.2972972972972973,0.21621621621621623,0.10810810810810811,0.7567567567567568,0.10810810810810811,0.02702702702702703,0,0
2022,00-0034383,89,7.191011235955056,11,32,25,32,32,16,0.12359550561797752,0.3595505617977528,0.2808988764044944,0.3595505617977528,0.3595505617977528,0.1797752808988764,0.14606741573033707,0.7752808988764045,0.033707865168539325,0.0449438202247191,0,0
2022,00-0034386,34,18.735294117647058,17,5,12,4,18,3,0.5,0.14705882352941177,0.35294117647058826,0.11764705882352941,0.5294117647058824,0.08823529411764706,0.4117647058823529,0.5588235294117647,0.029411764705882353,0,0,0
2022,00-0034400,8,-2.25,0,7,4,0,4,2,0,0.875,0.5,0,0.5,0.25,0,0.75,0.25,0,0,0
2022,00-0034407,25,11.8,8,9,9,7,9,1,0.32,0.36,0.36,0.28,0.36,0.04,0.16,0.68,0.12,0.04,0,0
2022,00-0034411,72,5.4714285714285715,5,36,27,18,25,20,0.06944444444444445,0.5,0.375,0.25,0.3472222222222222,0.2777777777777778,0.11428571428571428,0.6714285714285714,0.08571428571428572,0.12857142857142856,0,0
2022,00-0034414,6,-1.6666666666666667,0,5,3,0,3,0,0,0.8333333333333334,0.5,0,0.5,0,0,0.5,0.5,0,0,0
2022,00-0034418,18,10.5,5,3,4,4,10,0,0.2777777777777778,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.5555555555555556,0,0.16666666666666666,0.6666666666666666,0.05555555555555555,0.1111111111111111,0,0
2022,00-0034419,32,6.8125,5,16,6,10,16,5,0.15625,0.5,0.1875,0.3125,0.5,0.15625,0.125,0.5625,0.1875,0.125,0,0
2022,00-0034440,19,1,1,17,10,2,7,4,0.05263157894736842,0.8947368421052632,0.5263157894736842,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.05263157894736842,0.7894736842105263,0.15789473684210525,0,0,0
2022,00-0034487,51,11,16,13,21,12,18,8,0.3137254901960784,0.2549019607843137,0.4117647058823529,0.23529411764705882,0.35294117647058826,0.1568627450980392,0.2549019607843137,0.6078431372549019,0.0392156862745098,0.09803921568627451,0,0
2022,00-0034521,101,12.49,35,21,38,25,37,19,0.3465346534653465,0.2079207920792079,0.37623762376237624,0.24752475247524752,0.36633663366336633,0.18811881188118812,0.3,0.45,0.05,0.2,0,0
2022,00-0034613,15,7.333333333333333,2,7,4,3,8,0,0.13333333333333333,0.4666666666666667,0.26666666666666666,0.2,0.5333333333333333,0,0.13333333333333333,0.6666666666666666,0.2,0,0,0
2022,00-0034614,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2022,00-0034646,32,1.5,3,25,13,4,15,6,0.09375,0.78125,0.40625,0.125,0.46875,0.1875,0.0625,0.65625,0.28125,0,0,0
2022,00-0034676,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
2022,00-0034681,24,2.0833333333333335,0,19,9,8,7,4,0,0.7916666666666666,0.375,0.3333333333333333,0.2916666666666667,0.16666666666666666,0.041666666666666664,0.7916666666666666,0.125,0.041666666666666664,0,0
2022,00-0034750,5,-2.4,0,5,3,0,2,1,0,1,0.6,0,0.4,0.2,0,0.8,0.2,0,0,0
