player_id,player_name,position,draft_year_24,age_at_draft_24,early_declare_heuristic_24,combine_height_in_24,combine_weight_24,combine_forty_24,combine_vertical_24,combine_broad_24,combine_cone_24,combine_shuttle_24,combine_speed_score_24,combine_bmi_24,combine_athleticism_z_24,draft_round_24,draft_overall_24,draft_capital_log_24,college_seasons_24,college_games_24,college_starts_24,college_career_pass_att_24,college_career_pass_yd_24,college_career_pass_td_24,college_career_int_24,college_career_rush_att_24,college_career_rush_yd_24,college_career_rush_td_24,college_career_rec_24,college_career_rec_yd_24,college_career_rec_td_24,college_final_pass_att_24,college_final_pass_yd_24,college_final_pass_td_24,college_final_int_24,college_final_rush_att_24,college_final_rush_yd_24,college_final_rush_td_24,college_final_rec_24,college_final_rec_yd_24,college_final_rec_td_24,college_final_pass_share_24,college_final_rush_share_24,college_final_rec_yd_share_24,college_peak_pass_share_24,college_peak_rush_share_24,college_peak_rec_yd_share_24,college_final_ypa_24,college_final_ypc_24,college_final_ypr_24,college_breakout_age_24,college_production_score_z_24,combine_missing_24,college_missing_24,games,fantasy_points,rookie_fppg_24
00-0039747,Ainias Smith,WR,2024,23.255304585900067,0,69,190,NA,NA,NA,NA,NA,NA,28.0550304557866,NA,5,152,-5.030437921392435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,14.2,4.733333333333333
00-0040582,Arian Smith,WR,2025,23.890485968514717,0,72,179,4.36,38,127,6.82,4.19,99.06883810989856,24.274112654320987,0.05153142273674942,4,110,-4.709530201312334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13,10,0.7692307692307693
00-0040078,Brashard Smith,RB,2025,22.392881587953458,0,70,194,4.39,32.5,117,NA,NA,104.46568217840361,27.833061224489796,-0.9298690509116102,7,228,-5.43372200355424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,17,50.8,2.988235294117647
00-0036912,DeVonta Smith,WR,2021,22.798083504449007,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,-2.3978952727983707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,17,153.60000000000002,9.03529411764706
00-0031934,Devin Smith,WR,2015,23.496235455167692,0,72,196,4.42,39,122,NA,4.15,102.70627767653052,26.579475308641975,0.20228460797206033,2,37,-3.6375861597263857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7,22,3.142857142857143
00-0030565,Geno Smith,QB,2013,22.89390828199863,0,74,218,4.58,33.5,124,NA,NA,99.08880188646431,27.986486486486488,1.415208857207373,2,39,-3.6888794541139363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,200.24,12.515
00-0034970,Irv Smith,TE,2019,21.062286105407257,1,74,242,4.63,32.5,110,7.32,4.33,105.32255779930232,31.06756756756757,-0.4072083946329649,2,50,-3.9318256327243257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,61.1,4.364285714285715
00-0015195,Irv Smith,TE,2019,47.885010266940455,0,74,242,4.63,32.5,110,7.32,4.33,105.32255779930232,31.06756756756757,-0.4072083946329649,2,50,-3.9318256327243257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0033858,Jonnu Smith,TE,2017,22.028747433264886,0,75,248,4.62,38,127,NA,4.18,108.8713916337184,30.99448888888889,0.6481164538426378,3,100,-4.61512051684126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,36.7,2.6214285714285714
00-0034988,Kaden Smith,TE,2019,22.354551676933607,0,77,255,4.92,32,108,7.08,4.47,87.03817275207426,30.235284196323157,-0.8156965041407294,6,176,-5.176149732573829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7,60.3,8.614285714285714
00-0034378,Ito Smith,RB,2018,22.973305954825463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,126,-4.844187086458591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,13,84.2,6.476923076923077
00-0036572,Shi Smith,WR,2021,22.850102669404517,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,204,-5.3230099791384085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,5,13.100000000000001,2.62
00-0035218,Sutton Smith,RB,2019,23.444216290212182,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,175,-5.170483995038151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0
00-0034765,Tre'Quan Smith,WR,2018,22.650239561943874,0,74,203,4.49,37.5,130,6.97,4.5,99.89429116969761,26.06081081081081,0.08014646768308796,3,91,-4.5217885770490405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13,86.7,6.6692307692307695
00-0036635,Ihmir Smith-Marsette,WR,2021,22.00958247775496,0,72,181,4.43,37,124,7,4.2,93.9926005469229,24.545331790123456,-0.08717745241161368,5,157,-5.062595033026967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,6,26.1,4.3500000000000005
00-0038543,Jaxon Smith-Njigba,WR,2023,21.544147843942504,1,73,196,NA,35,125,6.57,3.93,NA,25.85625820979546,0.8849752427403625,1,20,-3.044522437723423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,17,118.30000000000001,6.958823529411766
00-0033857,JuJu Smith-Schuster,WR,2017,20.774811772758383,1,73,215,4.54,32.5,120,NA,NA,101.21503838570821,28.36273221992869,-0.46920604456119264,2,62,-4.143134726391533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,162.7,11.62142857142857
00-0034798,Durham Smythe,TE,2018,23.06365503080082,0,77,253,4.81,31,110,7.17,4.23,94.5301204660446,29.998144712430427,-0.40593687971292064,4,123,-4.820281565605037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,8,8,1
00-0035217,Benny Snell,RB,2019,21.508555783709788,1,70,224,4.66,29.5,119,7.07,4.33,95.00234978303011,32.137142857142855,-0.39470067449528,4,122,-4.812184355372417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,11,56.4,5.127272727272727
00-0030292,Brad Sorensen,QB,2013,25.470225872689937,0,76,229,4.97,29,112,7.17,4.55,75.06542072578071,27.87171052631579,-0.29481918531925727,7,221,-5.402677381872279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0039032,Tyjae Spears,RB,2023,22.21218343600274,0,70,201,NA,39,125,NA,NA,NA,28.83734693877551,1.0356636343734362,3,81,-4.406719247264253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,17,127.80000000000001,7.51764705882353
00-0031954,Evan Spencer,WR,2015,22.26694045174538,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,187,-5.236441962829949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0
00-0038045,Isaiah Spiller,RB,2022,21.062286105407257,1,72,217,NA,30,114,NA,NA,NA,29.427276234567902,-1.4544240146813923,4,123,-4.820281565605037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,6.9,1.3800000000000001
00-0033528,Jeremy Sprinkle,TE,2017,23.06091718001369,0,77,252,4.69,29,116,NA,NA,104.16916083385567,29.87957497048406,-1.0713515644946712,5,154,-5.043425116919247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,8.3,2.766666666666667
00-0036963,Amon-Ra St. Brown,WR,2021,21.856262833675565,0,71,197,4.51,38.5,127,6.88,4.17,95.23356767038611,27.472922039277922,0.3073750421983809,4,112,-4.727387818712341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,178.3,11.14375
00-0034279,Equanimeous St. Brown,WR,2018,21.919233401779604,0,77,214,4.48,NA,NA,NA,NA,106.2506787333077,25.37392477652218,0.967501902753878,6,207,-5.337538079701318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,11,43.800000000000004,3.9818181818181824
00-0030536,Zac Stacy,RB,2013,22.39835728952772,0,68,216,4.55,33,122,6.7,4.17,100.79480759748446,32.839100346020764,0.5151862003746616,5,160,-5.081404364984463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13,170.4,13.107692307692307
00-0036279,Nate Stanley,QB,2020,23.017111567419576,0,76,235,4.81,28.5,108,7.26,4.48,87.80465734988331,28.601973684210527,-0.17248682217024436,7,244,-5.501258210544727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0032120,Neal Sterling,TE,2015,23.630390143737166,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,220,-5.3981627015177525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,0
00-0035671,Jace Sternberger,TE,2019,23.1813826146475,0,76,251,4.75,31.5,113,7.19,4.31,98.61188910459558,30.549342105263158,-0.3056819212044919,3,75,-4.330733340286331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,0,0
00-0036433,Tommy Stevens,QB,2020,23.71252566735113,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,240,-5.484796933490655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,2.4000000000000004,2.4000000000000004
00-0036571,Marquez Stevenson,WR,2021,23.43600273785079,0,70,180,4.48,33,122,6.76,4.14,89.36972977567937,25.824489795918367,-0.2160786283678554,6,203,-5.318119993844216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,0,0
00-0036875,Rhamondre Stevenson,RB,2021,23.520876112251884,0,71,231,4.64,31.5,112,7.09,4.15,99.67128407061693,32.21444157905177,-0.5816163304233783,4,120,-4.795790545596741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,109.89999999999999,9.158333333333333
00-0033916,ArDarius Stewart,WR,2017,23.731690622861056,0,71,204,4.49,34,124,NA,NA,100.38638127398183,28.449117238643126,-0.1001784414694625,3,79,-4.382026634673881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,13.900000000000002,1.1583333333333334
00-0035282,Easton Stick,QB,2019,23.978097193702943,0,73,224,4.62,33.5,118,6.65,4.05,98.33545050787468,29.550009382623383,1.3472955513125278,5,166,-5.117993812416755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0035264,Jarrett Stidham,QB,2019,23.06365503080082,0,74,218,4.81,31,110,7.28,4.33,81.45283107350878,27.986486486486488,-0.8148832660996976,4,133,-4.897839799950911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,-1.64,-0.5466666666666666
00-0030085,Kenny Stills,WR,2013,21.360711841204655,1,72,194,4.38,33.5,124,NA,4.35,105.42297885611391,26.308256172839506,0.16173595304605753,5,144,-4.976733742420574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,111.10000000000001,6.9437500000000005
00-0039359,Cade Stover,TE,2024,24.2217659137577,0,76,247,4.65,34.5,117,NA,4.45,105.66110236105104,30.0625,-0.8473534642990304,4,123,-4.820281565605037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,26.8,1.9142857142857144
00-0036482,Mike Strachan,WR,2021,24.05201916495551,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,229,-5.438079308923196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,3.6,1.8
00-0038935,Brenton Strange,TE,2023,22.677618069815196,0,76,253,4.7,36,124,7.25,4.46,103.69530303312858,30.792763157894736,-0.3954958588941088,2,61,-4.127134385045092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7,12,1.7142857142857142
00-0031310,Devin Street,WR,2014,23.42505133470226,0,75,198,4.55,37,124,6.89,4.01,92.39524029769409,24.7456,0.15412082981443845,5,146,-4.990432586778736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,2.8,0.5599999999999999
00-0031560,Jaelen Strong,WR,2015,21.598904859685145,1,74,217,4.44,42,123,NA,NA,111.67548546051955,27.85810810810811,0.8862775788493032,3,70,-4.2626798770413155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,10,41.1,4.11
00-0038098,Pierre Strong,RB,2022,23.72621492128679,0,71,207,4.37,36,124,NA,NA,113.52057787862073,28.86748660979964,0.8909321820191436,4,127,-4.852030263919617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,10,23.7,2.37
00-0039163,C.J. Stroud,QB,2023,21.911019849418206,0,75,214,NA,NA,NA,NA,NA,NA,26.745244444444445,NA,1,2,-1.0986122886681096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,15,279.52,18.634666666666664
00-0032792,Nate Sudfeld,QB,2016,22.902121834360027,0,78,234,5.02,29,105,NA,NA,73.69380562025653,27.03846153846154,-0.9332867592149929,6,187,-5.236441962829949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0036438,Stephen Sullivan,TE,2020,23.759069130732374,0,77,248,4.66,36.5,123,7.51,4.62,105.18117297406906,29.4052960026986,-0.12870164003389784,7,251,-5.529429087511423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0
00-0034348,Courtland Sutton,WR,2018,22.89390828199863,0,75,218,4.54,35.5,124,6.57,4.11,102.62734124690414,27.245155555555556,0.7737000961147829,2,40,-3.713572066704308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,115.30000000000001,7.206250000000001
00-0032141,Geoff Swaim,TE,2015,21.95756331279945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,246,-5.5093883366279774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,0.5,0.25
00-0036247,Freddie Swain,WR,2020,22.078028747433265,0,72,197,4.46,36.5,124,7.05,4.26,99.57648388671069,26.71508487654321,0.0805652973482608,6,214,-5.3706380281276624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13,34.4,2.646153846153846
00-0035308,Tommy Sweeney,TE,2019,24.16974674880219,0,76,251,4.83,NA,NA,NA,NA,92.23912917190582,30.549342105263158,-1.0530663275407472,7,228,-5.43372200355424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,15.4,3.08
00-0036275,D'Andre Swift,RB,2020,21.631759069130734,1,68,212,4.48,35.5,121,NA,NA,105.25768173580015,32.23096885813149,0.05269545697319628,2,35,-3.58351893845611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,13,166.8,12.830769230769231
00-0033562,Ryan Switzer,WR,2017,22.82546201232033,0,68,181,4.51,32,116,6.77,4,87.49886166669992,27.517949826989618,-0.31122166559261744,4,133,-4.897839799950911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,7.6000000000000005,0.47500000000000003
00-0036212,Tua Tagovailoa,QB,2020,22.50239561943874,0,72,217,NA,NA,NA,NA,NA,NA,29.427276234567902,NA,1,5,-1.791759469228055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,10,135.46,13.546000000000001
00-0031066,Lorenzo Taliaferro,RB,2014,22.691307323750856,0,72,229,4.58,33,118,6.88,4.22,104.08869555963453,31.054591049382715,-0.03348116650021167,4,138,-4.9344739331306915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,66.60000000000001,5.550000000000001
00-0034686,Auden Tate,WR,2018,21.574264202600958,1,77,228,4.68,31,112,NA,NA,95.05641484153149,27.033901163771294,-1.215161354232238,7,253,-5.537334267018537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,5,5.5,1.1
00-0036223,Jonathan Taylor,RB,2020,21.61806981519507,1,70,226,4.39,36,123,7.01,4.24,121.69713490886193,32.42408163265306,0.8477645004387325,2,41,-3.7376696182833684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,234.8,15.653333333333334
00-0032440,Kelvin Taylor,RB,2016,22.926762491444215,0,70,207,4.6,32,113,NA,NA,92.46322018574837,29.69816326530612,-1.194666850706413,6,211,-5.356586274672012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0040736,Mason Taylor,TE,2025,21.31690622861054,1,77,251,NA,NA,NA,NA,NA,NA,29.761005228537694,NA,2,42,-3.7612001156935624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,13,64.9,4.992307692307692
00-0030282,Stepfan Taylor,RB,2013,22.23134839151266,0,69,214,4.76,30,110,7.13,4.5,83.37118187600791,31.598823776517538,-1.4007713171865388,5,140,-4.948759890378168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,22.6,1.8833333333333335
00-0033911,Taywan Taylor,WR,2017,22.50239561943874,0,71,203,4.5,33.5,132,6.57,4.21,99.00929736320683,28.309660781590953,0.4261709165337549,3,72,-4.290459441148391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,16,41.400000000000006,2.5875000000000004
00-0033292,Trent Taylor,WR,2017,23.340177960301162,0,68,181,4.63,33,117,6.74,4.01,78.77430975898231,27.517949826989618,-0.3701799960085278,5,177,-5.181783550292085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,15,76.5,5.1
00-0040669,Isaac TeSlaa,WR,2025,23.529089664613277,0,76,214,4.43,39.5,129,6.85,4.05,111.12937302232874,26.04605263157895,0.6686908001660699,3,70,-4.2626798770413155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,14,67.9,4.8500000000000005
00-0031533,Randall Telfer,TE,2015,23.293634496919918,0,76,250,4.83,NA,NA,NA,NA,91.87164260149981,30.42763157894737,-0.5001425680472058,6,198,-5.293304824724492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0
00-0039893,Brian Thomas Jr.,WR,2024,21.900068446269678,0,75,209,4.33,38.5,126,NA,NA,118.9117296781256,26.120355555555555,0.7989502127690793,1,23,-3.1780538303479458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,17,236.5,13.911764705882353
00-0031060,De'Anthony Thomas,WR,2014,21.65366187542779,1,69,174,4.39,32,124,NA,NA,93.69602422186715,25.692501575299307,-0.5379463970182485,4,124,-4.8283137373023015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,44.400000000000006,3.7000000000000006
