season,week,player_id,xfp_24,fpoe_24,xfp_roll3_24,xfp_roll5_24,fpoe_roll3_24,fpoe_roll5_24
2025,11,00-0026158,14.6336,-2.7735999999999983,23.9576,21.674519999999998,4.375733333333334,0.1294800000000002
2025,12,00-0026158,14.357200000000002,-3.417200000000001,20.000799999999998,20.219119999999997,3.625866666666667,2.504880000000001
2025,16,00-0026158,0.3728,-0.21280000000000002,18.398933333333332,20.172719999999998,0.7677333333333335,1.3872800000000005
2025,17,00-0026158,2.3358,-1.1758,9.787866666666668,14.94648,-2.134533333333333,1.44952
2025,18,00-0026158,0.262,-0.062,5.688600000000001,11.58108,-1.6019333333333337,0.18292000000000008
2020,1,00-0026189,NA,NA,NA,NA,NA,NA
2020,2,00-0026189,NA,NA,NA,NA,NA,NA
2020,3,00-0026189,NA,NA,NA,NA,NA,NA
2020,7,00-0026189,NA,NA,NA,NA,NA,NA
2020,16,00-0026189,NA,NA,NA,NA,NA,NA
2021,1,00-0026189,NA,NA,NA,NA,NA,NA
2021,3,00-0026189,NA,NA,NA,NA,NA,NA
2021,4,00-0026189,NA,NA,NA,NA,NA,NA
2021,5,00-0026189,NA,NA,NA,NA,NA,NA
2021,6,00-0026189,NA,NA,NA,NA,NA,NA
2021,7,00-0026189,NA,NA,NA,NA,NA,NA
2021,10,00-0026189,NA,NA,NA,NA,NA,NA
2021,11,00-0026189,NA,NA,NA,NA,NA,NA
2021,12,00-0026189,NA,NA,NA,NA,NA,NA
2021,13,00-0026189,NA,NA,NA,NA,NA,NA
2021,14,00-0026189,NA,NA,NA,NA,NA,NA
2021,15,00-0026189,NA,NA,NA,NA,NA,NA
2021,16,00-0026189,NA,NA,NA,NA,NA,NA
2021,17,00-0026189,NA,NA,NA,NA,NA,NA
2021,19,00-0026189,NA,NA,NA,NA,NA,NA
2022,9,00-0026189,NA,NA,NA,NA,NA,NA
2022,12,00-0026189,NA,NA,NA,NA,NA,NA
2022,13,00-0026189,NA,NA,NA,NA,NA,NA
2022,14,00-0026189,NA,NA,NA,NA,NA,NA
2022,15,00-0026189,NA,NA,NA,NA,NA,NA
2022,16,00-0026189,NA,NA,NA,NA,NA,NA
2022,17,00-0026189,NA,NA,NA,NA,NA,NA
2020,7,00-0026197,NA,NA,NA,NA,NA,NA
2020,8,00-0026197,NA,NA,NA,NA,NA,NA
2020,17,00-0026197,NA,NA,NA,NA,NA,NA
2020,19,00-0026197,NA,NA,NA,NA,NA,NA
2021,7,00-0026197,NA,NA,NA,NA,NA,NA
2021,10,00-0026197,NA,NA,NA,NA,NA,NA
2021,14,00-0026197,NA,NA,NA,NA,NA,NA
2021,16,00-0026197,NA,NA,NA,NA,NA,NA
2022,7,00-0026197,NA,NA,NA,NA,NA,NA
2022,18,00-0026197,NA,NA,NA,NA,NA,NA
2022,20,00-0026197,NA,NA,NA,NA,NA,NA
2021,8,00-0026300,NA,NA,NA,NA,NA,NA
2021,9,00-0026300,NA,NA,NA,NA,NA,NA
2021,12,00-0026300,NA,NA,NA,NA,NA,NA
2021,16,00-0026300,NA,NA,NA,NA,NA,NA
2022,14,00-0026300,NA,NA,NA,NA,NA,NA
2022,21,00-0026300,NA,NA,NA,NA,NA,NA
2024,4,00-0026300,NA,NA,NA,NA,NA,NA
2024,9,00-0026300,NA,NA,NA,NA,NA,NA
2024,15,00-0026300,NA,NA,NA,NA,NA,NA
2024,17,00-0026300,NA,NA,NA,NA,NA,NA
2025,16,00-0026300,2.2076000000000002,-0.48760000000000026,NA,NA,NA,NA
2025,17,00-0026300,11.741,-2.8209999999999997,2.2076000000000002,2.2076000000000002,-0.48760000000000026,-0.48760000000000026
2025,18,00-0026300,18.7162,1.0238000000000014,6.9742999999999995,6.9742999999999995,-1.6543,-1.6543
2020,1,00-0026498,NA,NA,NA,NA,NA,NA
2020,2,00-0026498,NA,NA,NA,NA,NA,NA
2020,3,00-0026498,NA,NA,NA,NA,NA,NA
2020,4,00-0026498,NA,NA,NA,NA,NA,NA
2020,6,00-0026498,NA,NA,NA,NA,NA,NA
2020,7,00-0026498,NA,NA,NA,NA,NA,NA
2020,8,00-0026498,NA,NA,NA,NA,NA,NA
2020,9,00-0026498,NA,NA,NA,NA,NA,NA
2020,10,00-0026498,NA,NA,NA,NA,NA,NA
2020,11,00-0026498,NA,NA,NA,NA,NA,NA
2020,12,00-0026498,NA,NA,NA,NA,NA,NA
2020,13,00-0026498,NA,NA,NA,NA,NA,NA
2020,14,00-0026498,NA,NA,NA,NA,NA,NA
2020,15,00-0026498,NA,NA,NA,NA,NA,NA
2020,16,00-0026498,NA,NA,NA,NA,NA,NA
2020,17,00-0026498,NA,NA,NA,NA,NA,NA
2021,1,00-0026498,NA,NA,NA,NA,NA,NA
2021,2,00-0026498,NA,NA,NA,NA,NA,NA
2021,3,00-0026498,NA,NA,NA,NA,NA,NA
2021,4,00-0026498,NA,NA,NA,NA,NA,NA
2021,5,00-0026498,NA,NA,NA,NA,NA,NA
2021,6,00-0026498,NA,NA,NA,NA,NA,NA
2021,7,00-0026498,NA,NA,NA,NA,NA,NA
2021,8,00-0026498,NA,NA,NA,NA,NA,NA
2021,9,00-0026498,NA,NA,NA,NA,NA,NA
2021,10,00-0026498,NA,NA,NA,NA,NA,NA
2021,12,00-0026498,NA,NA,NA,NA,NA,NA
2021,13,00-0026498,NA,NA,NA,NA,NA,NA
2021,14,00-0026498,NA,NA,NA,NA,NA,NA
2021,15,00-0026498,NA,NA,NA,NA,NA,NA
2021,16,00-0026498,NA,NA,NA,NA,NA,NA
2021,17,00-0026498,NA,NA,NA,NA,NA,NA
2021,18,00-0026498,NA,NA,NA,NA,NA,NA
2021,19,00-0026498,NA,NA,NA,NA,NA,NA
2021,20,00-0026498,NA,NA,NA,NA,NA,NA
2021,21,00-0026498,NA,NA,NA,NA,NA,NA
2021,22,00-0026498,NA,NA,NA,NA,NA,NA
2022,1,00-0026498,NA,NA,NA,NA,NA,NA
2022,2,00-0026498,NA,NA,NA,NA,NA,NA
2022,3,00-0026498,NA,NA,NA,NA,NA,NA
2022,4,00-0026498,NA,NA,NA,NA,NA,NA
2022,5,00-0026498,NA,NA,NA,NA,NA,NA
2022,6,00-0026498,NA,NA,NA,NA,NA,NA
2022,8,00-0026498,NA,NA,NA,NA,NA,NA
2022,9,00-0026498,NA,NA,NA,NA,NA,NA
2022,11,00-0026498,NA,NA,NA,NA,NA,NA
2023,1,00-0026498,NA,NA,NA,NA,NA,NA
2023,2,00-0026498,NA,NA,NA,NA,NA,NA
2023,3,00-0026498,NA,NA,NA,NA,NA,NA
2023,4,00-0026498,NA,NA,NA,NA,NA,NA
2023,5,00-0026498,NA,NA,NA,NA,NA,NA
2023,6,00-0026498,NA,NA,NA,NA,NA,NA
2023,7,00-0026498,NA,NA,NA,NA,NA,NA
2023,8,00-0026498,NA,NA,NA,NA,NA,NA
2023,11,00-0026498,NA,NA,NA,NA,NA,NA
2023,12,00-0026498,NA,NA,NA,NA,NA,NA
2023,13,00-0026498,NA,NA,NA,NA,NA,NA
2023,14,00-0026498,NA,NA,NA,NA,NA,NA
2023,15,00-0026498,NA,NA,NA,NA,NA,NA
2023,16,00-0026498,NA,NA,NA,NA,NA,NA
2023,17,00-0026498,NA,NA,NA,NA,NA,NA
2023,19,00-0026498,NA,NA,NA,NA,NA,NA
2024,1,00-0026498,NA,NA,NA,NA,NA,NA
2024,2,00-0026498,NA,NA,NA,NA,NA,NA
2024,3,00-0026498,NA,NA,NA,NA,NA,NA
2024,4,00-0026498,NA,NA,NA,NA,NA,NA
2024,5,00-0026498,NA,NA,NA,NA,NA,NA
2024,7,00-0026498,NA,NA,NA,NA,NA,NA
2024,8,00-0026498,NA,NA,NA,NA,NA,NA
2024,9,00-0026498,NA,NA,NA,NA,NA,NA
2024,10,00-0026498,NA,NA,NA,NA,NA,NA
2024,11,00-0026498,NA,NA,NA,NA,NA,NA
2024,12,00-0026498,NA,NA,NA,NA,NA,NA
2024,13,00-0026498,NA,NA,NA,NA,NA,NA
2024,14,00-0026498,NA,NA,NA,NA,NA,NA
2024,15,00-0026498,NA,NA,NA,NA,NA,NA
2024,16,00-0026498,NA,NA,NA,NA,NA,NA
2024,17,00-0026498,NA,NA,NA,NA,NA,NA
2024,19,00-0026498,NA,NA,NA,NA,NA,NA
2024,20,00-0026498,NA,NA,NA,NA,NA,NA
2025,1,00-0026498,17.2696,-3.669599999999999,NA,NA,NA,NA
2025,2,00-0026498,22.6636,-3.3435999999999986,17.2696,17.2696,-3.669599999999999,-3.669599999999999
2025,3,00-0026498,16.4004,-0.5604000000000013,19.9666,19.9666,-3.506599999999999,-3.506599999999999
2025,4,00-0026498,17.031800000000004,10.368199999999995,18.777866666666668,18.777866666666668,-2.524533333333333,-2.524533333333333
2025,5,00-0026498,24.5932,2.9668000000000028,18.698600000000003,18.341350000000002,2.1547333333333314,0.6986499999999989
2025,6,00-0026498,18.2754,-6.935400000000001,19.341800000000003,19.591720000000002,4.258199999999999,1.1522799999999997
2025,7,00-0026498,25.1302,2.249800000000004,19.966800000000003,19.79288,2.1331999999999987,0.49911999999999923
2025,9,00-0026498,27.1396,-0.2995999999999981,22.666266666666665,20.2862,-0.5729333333333315,1.6177999999999997
2025,10,00-0026498,23.6572,3.2428000000000026,23.515066666666666,22.43404,-1.6617333333333317,1.6699600000000003
2025,11,00-0026498,17.9396,-4.739599999999999,25.309,23.75912,1.7310000000000028,0.24488000000000198
2025,12,00-0026498,24.156800000000004,-1.2368000000000023,22.912133333333333,22.4284,-0.5987999999999983,-1.2963999999999984
2025,13,00-0026498,20.026,-2.4060000000000024,21.91786666666667,23.604680000000002,-0.9111999999999997,-0.15667999999999865
2025,14,00-0026498,22.095599999999997,1.1444000000000045,20.70746666666667,22.583840000000002,-2.7941333333333347,-1.08784
2025,15,00-0026498,26.4106,-3.4906000000000006,22.0928,21.57504,-0.8328000000000001,-0.7990399999999994
2025,16,00-0026498,26.6984,4.181600000000003,22.844066666666667,22.12572,-1.584066666666666,-2.14572
2025,17,00-0026498,19.4996,-0.7396000000000029,25.068199999999997,23.87748,0.6118000000000023,-0.3614799999999995
2025,18,00-0026498,28.229600000000005,-1.5696000000000048,24.202866666666665,22.94604,-0.01620000000000014,-0.26203999999999966
2025,19,00-0026498,21.371799999999997,2.7882000000000033,24.8092,24.58676,0.6241333333333318,-0.09476000000000014
2025,20,00-0026498,26.3284,-16.108399999999996,23.03366666666667,24.442,0.1596666666666652,0.23399999999999962
2025,21,00-0026498,23.860599999999998,4.699400000000004,25.309933333333333,24.42556,-4.963266666666666,-2.2895599999999994
2020,10,00-0026516,NA,NA,NA,NA,NA,NA
2020,9,00-0026544,NA,NA,NA,NA,NA,NA
2020,14,00-0026544,NA,NA,NA,NA,NA,NA
2020,15,00-0026544,NA,NA,NA,NA,NA,NA
2020,16,00-0026544,NA,NA,NA,NA,NA,NA
2021,14,00-0026544,NA,NA,NA,NA,NA,NA
2022,10,00-0026544,NA,NA,NA,NA,NA,NA
2022,17,00-0026544,NA,NA,NA,NA,NA,NA
2022,18,00-0026544,NA,NA,NA,NA,NA,NA
2020,4,00-0026625,NA,NA,NA,NA,NA,NA
2021,7,00-0026625,NA,NA,NA,NA,NA,NA
2021,9,00-0026625,NA,NA,NA,NA,NA,NA
2021,10,00-0026625,NA,NA,NA,NA,NA,NA
2021,12,00-0026625,NA,NA,NA,NA,NA,NA
2021,17,00-0026625,NA,NA,NA,NA,NA,NA
2022,4,00-0026625,NA,NA,NA,NA,NA,NA
2023,6,00-0026625,NA,NA,NA,NA,NA,NA
2023,7,00-0026625,NA,NA,NA,NA,NA,NA
2020,1,00-0027029,NA,NA,NA,NA,NA,NA
2020,2,00-0027029,NA,NA,NA,NA,NA,NA
2020,3,00-0027029,NA,NA,NA,NA,NA,NA
2020,4,00-0027029,NA,NA,NA,NA,NA,NA
2020,6,00-0027029,NA,NA,NA,NA,NA,NA
2020,14,00-0027029,NA,NA,NA,NA,NA,NA
2020,15,00-0027029,NA,NA,NA,NA,NA,NA
2020,16,00-0027029,NA,NA,NA,NA,NA,NA
2020,1,00-0027061,NA,NA,NA,NA,NA,NA
2020,2,00-0027061,NA,NA,NA,NA,NA,NA
2020,3,00-0027061,NA,NA,NA,NA,NA,NA
2020,5,00-0027061,NA,NA,NA,NA,NA,NA
2020,7,00-0027061,NA,NA,NA,NA,NA,NA
2020,8,00-0027061,NA,NA,NA,NA,NA,NA
2020,9,00-0027061,NA,NA,NA,NA,NA,NA
2020,10,00-0027061,NA,NA,NA,NA,NA,NA
2020,11,00-0027061,NA,NA,NA,NA,NA,NA
2020,12,00-0027061,NA,NA,NA,NA,NA,NA
2020,13,00-0027061,NA,NA,NA,NA,NA,NA
2020,14,00-0027061,NA,NA,NA,NA,NA,NA
2020,15,00-0027061,NA,NA,NA,NA,NA,NA
2020,16,00-0027061,NA,NA,NA,NA,NA,NA
2020,17,00-0027061,NA,NA,NA,NA,NA,NA
2020,18,00-0027061,NA,NA,NA,NA,NA,NA
2020,19,00-0027061,NA,NA,NA,NA,NA,NA
2021,1,00-0027061,NA,NA,NA,NA,NA,NA
2021,2,00-0027061,NA,NA,NA,NA,NA,NA
2021,3,00-0027061,NA,NA,NA,NA,NA,NA
2021,4,00-0027061,NA,NA,NA,NA,NA,NA
2021,5,00-0027061,NA,NA,NA,NA,NA,NA
2021,6,00-0027061,NA,NA,NA,NA,NA,NA
2021,8,00-0027061,NA,NA,NA,NA,NA,NA
2021,9,00-0027061,NA,NA,NA,NA,NA,NA
2021,10,00-0027061,NA,NA,NA,NA,NA,NA
2021,11,00-0027061,NA,NA,NA,NA,NA,NA
2021,12,00-0027061,NA,NA,NA,NA,NA,NA
2021,13,00-0027061,NA,NA,NA,NA,NA,NA
2021,14,00-0027061,NA,NA,NA,NA,NA,NA
2021,15,00-0027061,NA,NA,NA,NA,NA,NA
2021,16,00-0027061,NA,NA,NA,NA,NA,NA
2021,18,00-0027061,NA,NA,NA,NA,NA,NA
2023,11,00-0027114,NA,NA,NA,NA,NA,NA
2020,1,00-0027150,NA,NA,NA,NA,NA,NA
2020,2,00-0027150,NA,NA,NA,NA,NA,NA
2020,3,00-0027150,NA,NA,NA,NA,NA,NA
2020,4,00-0027150,NA,NA,NA,NA,NA,NA
2020,6,00-0027150,NA,NA,NA,NA,NA,NA
2020,7,00-0027150,NA,NA,NA,NA,NA,NA
2020,1,00-0027656,NA,NA,NA,NA,NA,NA
2020,2,00-0027656,NA,NA,NA,NA,NA,NA
2020,3,00-0027656,NA,NA,NA,NA,NA,NA
2020,4,00-0027656,NA,NA,NA,NA,NA,NA
2020,5,00-0027656,NA,NA,NA,NA,NA,NA
2020,6,00-0027656,NA,NA,NA,NA,NA,NA
2020,7,00-0027656,NA,NA,NA,NA,NA,NA
2020,8,00-0027656,NA,NA,NA,NA,NA,NA
2020,9,00-0027656,NA,NA,NA,NA,NA,NA
2020,10,00-0027656,NA,NA,NA,NA,NA,NA
2020,11,00-0027656,NA,NA,NA,NA,NA,NA
2020,12,00-0027656,NA,NA,NA,NA,NA,NA
2020,14,00-0027656,NA,NA,NA,NA,NA,NA
2020,15,00-0027656,NA,NA,NA,NA,NA,NA
2020,16,00-0027656,NA,NA,NA,NA,NA,NA
2020,17,00-0027656,NA,NA,NA,NA,NA,NA
2020,18,00-0027656,NA,NA,NA,NA,NA,NA
2020,19,00-0027656,NA,NA,NA,NA,NA,NA
2020,20,00-0027656,NA,NA,NA,NA,NA,NA
2020,21,00-0027656,NA,NA,NA,NA,NA,NA
2021,1,00-0027656,NA,NA,NA,NA,NA,NA
2021,2,00-0027656,NA,NA,NA,NA,NA,NA
2021,3,00-0027656,NA,NA,NA,NA,NA,NA
2021,8,00-0027656,NA,NA,NA,NA,NA,NA
2021,11,00-0027656,NA,NA,NA,NA,NA,NA
2021,12,00-0027656,NA,NA,NA,NA,NA,NA
2021,13,00-0027656,NA,NA,NA,NA,NA,NA
2021,14,00-0027656,NA,NA,NA,NA,NA,NA
2021,15,00-0027656,NA,NA,NA,NA,NA,NA
2021,16,00-0027656,NA,NA,NA,NA,NA,NA
2021,17,00-0027656,NA,NA,NA,NA,NA,NA
2021,18,00-0027656,NA,NA,NA,NA,NA,NA
2021,19,00-0027656,NA,NA,NA,NA,NA,NA
2021,20,00-0027656,NA,NA,NA,NA,NA,NA
2020,1,00-0027685,NA,NA,NA,NA,NA,NA
2020,2,00-0027685,NA,NA,NA,NA,NA,NA
2020,3,00-0027685,NA,NA,NA,NA,NA,NA
2020,4,00-0027685,NA,NA,NA,NA,NA,NA
2020,5,00-0027685,NA,NA,NA,NA,NA,NA
2020,9,00-0027685,NA,NA,NA,NA,NA,NA
2020,10,00-0027685,NA,NA,NA,NA,NA,NA
2020,11,00-0027685,NA,NA,NA,NA,NA,NA
2020,12,00-0027685,NA,NA,NA,NA,NA,NA
2020,13,00-0027685,NA,NA,NA,NA,NA,NA
2020,14,00-0027685,NA,NA,NA,NA,NA,NA
2020,15,00-0027685,NA,NA,NA,NA,NA,NA
2020,16,00-0027685,NA,NA,NA,NA,NA,NA
2020,17,00-0027685,NA,NA,NA,NA,NA,NA
2020,18,00-0027685,NA,NA,NA,NA,NA,NA
2020,19,00-0027685,NA,NA,NA,NA,NA,NA
2021,1,00-0027685,NA,NA,NA,NA,NA,NA
2021,2,00-0027685,NA,NA,NA,NA,NA,NA
2021,3,00-0027685,NA,NA,NA,NA,NA,NA
2021,4,00-0027685,NA,NA,NA,NA,NA,NA
2021,5,00-0027685,NA,NA,NA,NA,NA,NA
2021,6,00-0027685,NA,NA,NA,NA,NA,NA
2021,8,00-0027685,NA,NA,NA,NA,NA,NA
2021,9,00-0027685,NA,NA,NA,NA,NA,NA
2021,10,00-0027685,NA,NA,NA,NA,NA,NA
2021,11,00-0027685,NA,NA,NA,NA,NA,NA
2021,12,00-0027685,NA,NA,NA,NA,NA,NA
2021,13,00-0027685,NA,NA,NA,NA,NA,NA
2021,14,00-0027685,NA,NA,NA,NA,NA,NA
2021,16,00-0027685,NA,NA,NA,NA,NA,NA
2021,19,00-0027685,NA,NA,NA,NA,NA,NA
2021,20,00-0027685,NA,NA,NA,NA,NA,NA
2020,12,00-0027688,NA,NA,NA,NA,NA,NA
2020,13,00-0027688,NA,NA,NA,NA,NA,NA
2020,14,00-0027688,NA,NA,NA,NA,NA,NA
2020,15,00-0027688,NA,NA,NA,NA,NA,NA
2021,4,00-0027688,NA,NA,NA,NA,NA,NA
2021,6,00-0027688,NA,NA,NA,NA,NA,NA
2021,7,00-0027688,NA,NA,NA,NA,NA,NA
2021,9,00-0027688,NA,NA,NA,NA,NA,NA
2021,10,00-0027688,NA,NA,NA,NA,NA,NA
2021,11,00-0027688,NA,NA,NA,NA,NA,NA
2021,15,00-0027688,NA,NA,NA,NA,NA,NA
2022,10,00-0027688,NA,NA,NA,NA,NA,NA
2022,11,00-0027688,NA,NA,NA,NA,NA,NA
2022,14,00-0027688,NA,NA,NA,NA,NA,NA
2022,15,00-0027688,NA,NA,NA,NA,NA,NA
2020,4,00-0027691,NA,NA,NA,NA,NA,NA
2020,5,00-0027691,NA,NA,NA,NA,NA,NA
2020,16,00-0027691,NA,NA,NA,NA,NA,NA
2021,2,00-0027691,NA,NA,NA,NA,NA,NA
2021,9,00-0027691,NA,NA,NA,NA,NA,NA
2021,11,00-0027691,NA,NA,NA,NA,NA,NA
2021,15,00-0027691,NA,NA,NA,NA,NA,NA
2020,1,00-0027696,NA,NA,NA,NA,NA,NA
2020,2,00-0027696,NA,NA,NA,NA,NA,NA
2020,3,00-0027696,NA,NA,NA,NA,NA,NA
2020,4,00-0027696,NA,NA,NA,NA,NA,NA
2020,5,00-0027696,NA,NA,NA,NA,NA,NA
2020,6,00-0027696,NA,NA,NA,NA,NA,NA
2020,7,00-0027696,NA,NA,NA,NA,NA,NA
2020,8,00-0027696,NA,NA,NA,NA,NA,NA
2020,9,00-0027696,NA,NA,NA,NA,NA,NA
2020,10,00-0027696,NA,NA,NA,NA,NA,NA
2020,12,00-0027696,NA,NA,NA,NA,NA,NA
2020,13,00-0027696,NA,NA,NA,NA,NA,NA
2020,14,00-0027696,NA,NA,NA,NA,NA,NA
2020,15,00-0027696,NA,NA,NA,NA,NA,NA
2020,16,00-0027696,NA,NA,NA,NA,NA,NA
2020,17,00-0027696,NA,NA,NA,NA,NA,NA
2020,18,00-0027696,NA,NA,NA,NA,NA,NA
2021,1,00-0027696,NA,NA,NA,NA,NA,NA
2021,3,00-0027696,NA,NA,NA,NA,NA,NA
2021,9,00-0027696,NA,NA,NA,NA,NA,NA
2021,11,00-0027696,NA,NA,NA,NA,NA,NA
2021,12,00-0027696,NA,NA,NA,NA,NA,NA
2021,13,00-0027696,NA,NA,NA,NA,NA,NA
2021,14,00-0027696,NA,NA,NA,NA,NA,NA
2021,15,00-0027696,NA,NA,NA,NA,NA,NA
2021,16,00-0027696,NA,NA,NA,NA,NA,NA
2021,17,00-0027696,NA,NA,NA,NA,NA,NA
2021,18,00-0027696,NA,NA,NA,NA,NA,NA
2023,3,00-0027696,NA,NA,NA,NA,NA,NA
2023,5,00-0027696,NA,NA,NA,NA,NA,NA
2023,13,00-0027696,NA,NA,NA,NA,NA,NA
2023,14,00-0027696,NA,NA,NA,NA,NA,NA
2023,15,00-0027696,NA,NA,NA,NA,NA,NA
2020,9,00-0027793,NA,NA,NA,NA,NA,NA
2020,10,00-0027793,NA,NA,NA,NA,NA,NA
2020,11,00-0027793,NA,NA,NA,NA,NA,NA
2020,12,00-0027793,NA,NA,NA,NA,NA,NA
2020,14,00-0027793,NA,NA,NA,NA,NA,NA
2020,15,00-0027793,NA,NA,NA,NA,NA,NA
2020,16,00-0027793,NA,NA,NA,NA,NA,NA
2020,17,00-0027793,NA,NA,NA,NA,NA,NA
2020,18,00-0027793,NA,NA,NA,NA,NA,NA
2020,19,00-0027793,NA,NA,NA,NA,NA,NA
2020,21,00-0027793,NA,NA,NA,NA,NA,NA
2021,1,00-0027793,NA,NA,NA,NA,NA,NA
2021,2,00-0027793,NA,NA,NA,NA,NA,NA
2021,4,00-0027793,NA,NA,NA,NA,NA,NA
2021,5,00-0027793,NA,NA,NA,NA,NA,NA
2021,6,00-0027793,NA,NA,NA,NA,NA,NA
2021,16,00-0027793,NA,NA,NA,NA,NA,NA
2021,17,00-0027793,NA,NA,NA,NA,NA,NA
2021,11,00-0027857,NA,NA,NA,NA,NA,NA
2020,2,00-0027891,NA,NA,NA,NA,NA,NA
2020,3,00-0027891,NA,NA,NA,NA,NA,NA
2020,4,00-0027891,NA,NA,NA,NA,NA,NA
2020,5,00-0027891,NA,NA,NA,NA,NA,NA
2020,6,00-0027891,NA,NA,NA,NA,NA,NA
2020,7,00-0027891,NA,NA,NA,NA,NA,NA
2020,8,00-0027891,NA,NA,NA,NA,NA,NA
2020,10,00-0027891,NA,NA,NA,NA,NA,NA
2020,12,00-0027891,NA,NA,NA,NA,NA,NA
2020,13,00-0027891,NA,NA,NA,NA,NA,NA
2020,14,00-0027891,NA,NA,NA,NA,NA,NA
2020,15,00-0027891,NA,NA,NA,NA,NA,NA
2020,11,00-0027902,NA,NA,NA,NA,NA,NA
2020,12,00-0027902,NA,NA,NA,NA,NA,NA
2020,15,00-0027902,NA,NA,NA,NA,NA,NA
2020,16,00-0027902,NA,NA,NA,NA,NA,NA
2020,18,00-0027902,NA,NA,NA,NA,NA,NA
2020,19,00-0027902,NA,NA,NA,NA,NA,NA
2020,1,00-0027939,NA,NA,NA,NA,NA,NA
2020,2,00-0027939,NA,NA,NA,NA,NA,NA
2020,3,00-0027939,NA,NA,NA,NA,NA,NA
2020,6,00-0027939,NA,NA,NA,NA,NA,NA
2020,7,00-0027939,NA,NA,NA,NA,NA,NA
2020,8,00-0027939,NA,NA,NA,NA,NA,NA
2020,9,00-0027939,NA,NA,NA,NA,NA,NA
2020,10,00-0027939,NA,NA,NA,NA,NA,NA
2020,11,00-0027939,NA,NA,NA,NA,NA,NA
2020,12,00-0027939,NA,NA,NA,NA,NA,NA
2020,13,00-0027939,NA,NA,NA,NA,NA,NA
2020,14,00-0027939,NA,NA,NA,NA,NA,NA
2020,15,00-0027939,NA,NA,NA,NA,NA,NA
2020,16,00-0027939,NA,NA,NA,NA,NA,NA
2020,17,00-0027939,NA,NA,NA,NA,NA,NA
2021,10,00-0027939,NA,NA,NA,NA,NA,NA
2021,11,00-0027939,NA,NA,NA,NA,NA,NA
2021,12,00-0027939,NA,NA,NA,NA,NA,NA
2021,14,00-0027939,NA,NA,NA,NA,NA,NA
2021,15,00-0027939,NA,NA,NA,NA,NA,NA
2021,16,00-0027939,NA,NA,NA,NA,NA,NA
2021,17,00-0027939,NA,NA,NA,NA,NA,NA
2020,1,00-0027942,NA,NA,NA,NA,NA,NA
2020,2,00-0027942,NA,NA,NA,NA,NA,NA
2020,3,00-0027942,NA,NA,NA,NA,NA,NA
2020,4,00-0027942,NA,NA,NA,NA,NA,NA
2020,5,00-0027942,NA,NA,NA,NA,NA,NA
2020,6,00-0027942,NA,NA,NA,NA,NA,NA
2020,7,00-0027942,NA,NA,NA,NA,NA,NA
2020,8,00-0027942,NA,NA,NA,NA,NA,NA
2020,10,00-0027942,NA,NA,NA,NA,NA,NA
2020,11,00-0027942,NA,NA,NA,NA,NA,NA
2020,12,00-0027942,NA,NA,NA,NA,NA,NA
2020,13,00-0027942,NA,NA,NA,NA,NA,NA
2020,14,00-0027942,NA,NA,NA,NA,NA,NA
2020,15,00-0027942,NA,NA,NA,NA,NA,NA
2020,16,00-0027942,NA,NA,NA,NA,NA,NA
2020,17,00-0027942,NA,NA,NA,NA,NA,NA
2021,1,00-0027942,NA,NA,NA,NA,NA,NA
2021,2,00-0027942,NA,NA,NA,NA,NA,NA
2021,3,00-0027942,NA,NA,NA,NA,NA,NA
2021,4,00-0027942,NA,NA,NA,NA,NA,NA
2021,5,00-0027942,NA,NA,NA,NA,NA,NA
2021,6,00-0027942,NA,NA,NA,NA,NA,NA
2021,7,00-0027942,NA,NA,NA,NA,NA,NA
2021,8,00-0027942,NA,NA,NA,NA,NA,NA
2021,10,00-0027942,NA,NA,NA,NA,NA,NA
2021,11,00-0027942,NA,NA,NA,NA,NA,NA
2021,13,00-0027942,NA,NA,NA,NA,NA,NA
2021,14,00-0027942,NA,NA,NA,NA,NA,NA
2021,15,00-0027942,NA,NA,NA,NA,NA,NA
2021,16,00-0027942,NA,NA,NA,NA,NA,NA
2021,17,00-0027942,NA,NA,NA,NA,NA,NA
2021,18,00-0027942,NA,NA,NA,NA,NA,NA
2021,19,00-0027942,NA,NA,NA,NA,NA,NA
2022,1,00-0027942,NA,NA,NA,NA,NA,NA
2022,2,00-0027942,NA,NA,NA,NA,NA,NA
2022,3,00-0027942,NA,NA,NA,NA,NA,NA
2022,5,00-0027942,NA,NA,NA,NA,NA,NA
2022,6,00-0027942,NA,NA,NA,NA,NA,NA
2022,8,00-0027942,NA,NA,NA,NA,NA,NA
2022,10,00-0027942,NA,NA,NA,NA,NA,NA
2022,11,00-0027942,NA,NA,NA,NA,NA,NA
2022,12,00-0027942,NA,NA,NA,NA,NA,NA
2022,14,00-0027942,NA,NA,NA,NA,NA,NA
2022,15,00-0027942,NA,NA,NA,NA,NA,NA
2022,17,00-0027942,NA,NA,NA,NA,NA,NA
2022,18,00-0027942,NA,NA,NA,NA,NA,NA
2020,1,00-0027944,NA,NA,NA,NA,NA,NA
2020,2,00-0027944,NA,NA,NA,NA,NA,NA
2020,4,00-0027944,NA,NA,NA,NA,NA,NA
2020,6,00-0027944,NA,NA,NA,NA,NA,NA
2020,7,00-0027944,NA,NA,NA,NA,NA,NA
2020,8,00-0027944,NA,NA,NA,NA,NA,NA
