season,week,defense,position,def_pos_residual,def_pos_fppg_allowed
2020,12,BUF,QB,-1.4749999999999979,16.44
2020,12,BUF,RB,2.905664908008658,9.5
2020,12,BUF,TE,0.010416666666666205,3.4
2020,12,BUF,WR,-0.4203624999999992,6.04
2020,12,CAR,QB,8.168652083333331,28.18
2020,12,CAR,RB,-6.023785256410256,3.6000000000000005
2020,12,CAR,TE,0.7794975925925928,4.133333333333334
2020,12,CAR,WR,8.322304681239984,12.8
2020,12,CHI,QB,0.8100000000000005,12.819999999999999
2020,12,CHI,RB,-0.18656249999999908,11.4
2020,12,CHI,TE,4.942853918650793,8.266666666666666
2020,12,CHI,WR,0.3802125000000004,6.2
2020,12,CIN,QB,-5.154115384615385,6.18
2020,12,CIN,RB,-0.06359876003626153,6.533333333333332
2020,12,CIN,TE,6.955397727272727,15.9
2020,12,CIN,WR,-2.810464158887987,4.375
2020,12,CLE,QB,14.872,18
2020,12,CLE,RB,4.275694444444445,8.133333333333335
2020,12,CLE,TE,0.05805336774553571,2.95
2020,12,CLE,WR,3.479780133928572,7.175000000000001
2020,12,DAL,QB,3.642500000000001,8.06
2020,12,DAL,RB,5.785430555555555,14.5
2020,12,DAL,TE,1.0743735503472223,3.8066666666666666
2020,12,DAL,WR,-2.896595982142857,5.333333333333334
2020,12,DEN,RB,1.6923263888888882,10.466666666666667
2020,12,DEN,TE,-0.47997734375000006,4.705
2020,12,DEN,WR,-3.868873694381599,2.02
2020,12,DET,QB,10.396222916666662,33.12
2020,12,DET,RB,6.4577734375,11.7
2020,12,DET,TE,-2.220425967261905,0.13333333333333333
2020,12,DET,WR,6.573724431818183,15.933333333333334
2020,12,GB,QB,8.10182738095238,20.68
2020,12,GB,RB,3.0509895833333336,8.366666666666667
2020,12,GB,TE,-0.9051484374999997,1.5
2020,12,GB,WR,1.5138152514022432,7.4399999999999995
2020,12,HOU,QB,1.6869062499999998,16.1
2020,12,HOU,RB,6.437390277777778,11.3
2020,12,HOU,TE,2.11586858974359,6.45
2020,12,HOU,WR,-0.08577592147435867,5.46
2020,12,IND,QB,1.2790700757575757,9.32
2020,12,IND,RB,6.44648046875,10.575
2020,12,IND,TE,-0.5495416666666668,2.25
2020,12,IND,WR,1.3893828125000003,6.7
2020,12,JAX,QB,9.07209375,18.42
2020,12,JAX,RB,2.280256865530302,10.433333333333334
2020,12,JAX,TE,-0.667530715811966,3.9000000000000004
2020,12,JAX,WR,2.6579878205128202,6.18
2020,12,KC,QB,5.789749999999998,21.7
2020,12,KC,RB,0.9038571428571442,10.15
2020,12,KC,TE,4.448375000000001,9.5
2020,12,KC,WR,-1.65253715389067,5.716666666666667
2020,12,LA,QB,-1.6052187500000006,8.08
2020,12,LA,RB,-2.424453125,6.5
2020,12,LA,TE,-1.056953125,1.2
2020,12,LA,WR,1.1723177083333334,6.775
2020,12,LAC,QB,-6.207781249999998,8.74
2020,12,LAC,RB,1.6618142361111117,6.500000000000001
2020,12,LAC,TE,0.8169335937500003,3.75
2020,12,LAC,WR,-0.6952076923076917,6.2
2020,12,LV,QB,-5.885402804487179,6.75
2020,12,LV,RB,3.882265811965812,7.133333333333334
2020,12,LV,TE,0.6727343750000008,4.2
2020,12,LV,WR,0.5600718864468865,6.0200000000000005
2020,12,MIA,QB,-7.339586538461538,4.78
2020,12,MIA,RB,-0.5691163194444435,3.7000000000000006
2020,12,MIA,TE,-2.6838162358474857,0
2020,12,MIA,WR,-0.27725677083333355,4.88
2020,12,MIN,QB,-2.859319444444445,13.879999999999999
2020,12,MIN,RB,1.6076770833333331,4.5
2020,12,MIN,TE,-0.4811666666666667,1.25
2020,12,MIN,WR,0.4460521119505496,8.925
2020,12,NE,QB,-19.0775,7.9
2020,12,NE,RB,2.930833333333333,9.700000000000001
2020,12,NE,TE,-1.8190046359890109,2.1
2020,12,NE,WR,-2.563678365384615,4.4750000000000005
2020,12,NO,RB,-3.9507845362103176,3.3666666666666667
2020,12,NO,TE,-2.820204861111111,0.6
2020,12,NO,WR,-7.885039321095572,-0.716
2020,12,NYG,QB,-2.6933333333333316,8.14
2020,12,NYG,RB,-1.9057291666666665,2.7333333333333334
2020,12,NYG,TE,2.4642857142857144,3.5
2020,12,NYG,WR,-3.149208779761905,3.1
2020,12,NYJ,QB,3.005047916666669,19.28
2020,12,NYJ,RB,0.6053324962797617,3.875
2020,12,NYJ,TE,3.8430863095238097,7.033333333333333
2020,12,NYJ,WR,0.02901401515151537,4.5
2020,12,PHI,QB,-5.120249999999999,14.400000000000002
2020,12,PHI,RB,-3.84291722470238,8.400000000000002
2020,12,PHI,TE,-2.5386874999999995,2.1
2020,12,PHI,WR,1.227885044642857,8.375
2020,12,PIT,QB,2.20841907051282,7.4
2020,12,PIT,RB,2.0421360085227267,6
2020,12,PIT,TE,-2.58325375,0
2020,12,PIT,WR,1.8497023809523807,4
2020,12,SEA,QB,2.7778906250000004,9.52
2020,12,SEA,RB,-3.6465610532407413,4.333333333333334
2020,12,SEA,TE,7.769020833333334,14.9
2020,12,SEA,WR,-3.152611111111111,1.82
2020,12,SF,QB,-11.571874999999999,5.02
2020,12,SF,RB,0.9122474747474753,6.4
2020,12,SF,TE,-3.2745208333333338,1.85
2020,12,SF,WR,-3.7451901041666664,5.9750000000000005
2020,12,TB,QB,5.3269375,33.28
2020,12,TB,RB,-4.335416666666667,4.300000000000001
2020,12,TB,TE,-4.3016927083333325,6.45
2020,12,TB,WR,4.568906936813189,16.775000000000002
2020,12,TEN,QB,4.257130729166667,15.05
2020,12,TEN,RB,2.9351983173076928,10.35
2020,12,TEN,TE,0.36184374999999963,4.866666666666666
2020,12,TEN,WR,-0.04847053571428532,4.7
2020,12,WAS,QB,-1.112269667832166,12.3
2020,12,WAS,RB,-6.687917410714286,3.8000000000000003
2020,12,WAS,TE,-1.6970833333333335,4.9
2020,12,WAS,WR,1.1518625,6.36
2020,13,ARI,QB,9.843125,24.14
2020,13,ARI,RB,5.553914141414141,11.166666666666666
2020,13,ARI,TE,4.325479166666668,8.9
2020,13,ARI,WR,-0.7861520833333332,6.42
2020,13,ATL,RB,-3.3122048611111103,6.466666666666667
2020,13,ATL,TE,6.455472916666668,12.760000000000002
2020,13,ATL,WR,3.0105175825438346,8.75
2020,13,BAL,QB,4.408939685314685,17.599999999999998
2020,13,BAL,RB,-2.1379174107142855,7.4
2020,13,BAL,TE,0.3077278645833331,3.5500000000000003
2020,13,BAL,WR,3.998421875,11.25
2020,13,BUF,QB,12.142328124999999,20.64
2020,13,BUF,RB,-5.4975390625000005,3.533333333333333
2020,13,BUF,TE,4.452708333333334,6.3
2020,13,BUF,WR,-1.0423990885416672,8.525
2020,13,CHI,QB,9.751906250000001,26.080000000000002
2020,13,CHI,RB,0.40845590277777744,6.6
2020,13,CHI,TE,5.31586858974359,9.65
2020,13,CHI,WR,4.4764625160256415,10.120000000000001
2020,13,CIN,QB,9.35875,16.14
2020,13,CIN,RB,1.4989397321428575,9.15
2020,13,CIN,TE,2.993857142857143,7.300000000000001
2020,13,CIN,WR,-0.6217359848484845,3.8200000000000003
2020,13,CLE,QB,10.374390151515154,27.560000000000002
2020,13,CLE,RB,-3.2203593749999992,8.3
2020,13,CLE,TE,2.941615079365079,5.433333333333334
2020,13,CLE,WR,4.205930729166666,10.14
2020,13,DAL,QB,5.94193125,25.68
2020,13,DAL,RB,2.0220559659090913,5.920000000000001
2020,13,DAL,TE,-0.6410737109374995,1.7000000000000002
2020,13,DAL,WR,2.4496279761904765,5.8500000000000005
2020,13,DEN,QB,-7.793062499999998,19.32
2020,13,DEN,RB,0.2398958333333332,5.65
2020,13,DEN,TE,3.8597656250000014,12.8
2020,13,DEN,WR,-6.219123712225274,6.050000000000001
2020,13,DET,QB,2.163803273809524,15.28
2020,13,DET,RB,6.056197916666668,12.633333333333335
2020,13,DET,TE,1.511354166666666,4.066666666666666
2020,13,DET,WR,0.346205917832168,5.4
2020,13,GB,QB,-0.3896093750000009,7.109999999999999
2020,13,GB,RB,-6.9603443287037035,1.9666666666666668
2020,13,GB,TE,-2.5158815104166665,6.6000000000000005
2020,13,GB,WR,-0.13089155982905987,3.6399999999999997
2020,13,HOU,QB,-3.2740302083333335,9.65
2020,13,HOU,RB,3.2567988782051285,11.5
2020,13,HOU,TE,-2.0530000000000004,2.3666666666666667
2020,13,HOU,WR,0.9209825892857144,5.88
2020,13,IND,QB,-3.5037770833333326,21.44
2020,13,IND,RB,-0.8627430555555542,5.533333333333333
2020,13,IND,TE,-1.9088501984126987,0.6666666666666666
2020,13,IND,WR,8.203755208333334,13.233333333333334
2020,13,JAX,QB,1.5436520833333347,23.400000000000002
2020,13,JAX,RB,2.8578750000000013,12.149999999999999
2020,13,JAX,TE,-3.612850694444445,0.75
2020,13,JAX,WR,1.459141666666667,8.46
2020,13,KC,QB,-4.285,10.94
2020,13,KC,RB,0.3907604166666665,8.65
2020,13,KC,TE,0.4092638888888889,3.1333333333333333
2020,13,KC,WR,2.9734374999999993,6.225
2020,13,LA,QB,-0.5524999999999949,18.42
2020,13,LA,RB,-2.8131249999999994,9.05
2020,13,LA,TE,14.181214285714287,19.1
2020,13,LA,WR,-0.8349010256410258,4.46
2020,13,LAC,QB,8.415785714285715,14.9
2020,13,LAC,RB,-2.3992309194711536,4.625
2020,13,LAC,TE,1.2410714285714286,4.8
2020,13,LAC,WR,-1.0551085633116883,3.95
2020,13,LV,QB,16.36148557692308,24.040000000000003
2020,13,LV,RB,3.9446877670940173,8.766666666666666
2020,13,LV,TE,0.6249246066433565,2.05
2020,13,LV,WR,2.230400716145833,8.3
2020,13,MIA,QB,-5.056666666666666,4.010000000000001
2020,13,MIA,RB,-1.8818750000000004,2.3
2020,13,MIA,TE,0.6651058928571432,2.8000000000000003
2020,13,MIA,WR,-0.6324727182539682,4.083333333333334
2020,13,MIN,QB,9.577750000000002,14.100000000000001
2020,13,MIN,RB,2.416783854166667,6.833333333333334
2020,13,MIN,TE,1.5050937500000001,4.533333333333333
2020,13,MIN,WR,0.09648073593073629,6.680000000000001
2020,13,NE,QB,-11.805,4.359999999999999
2020,13,NE,RB,-3.8260497271825393,5.166666666666667
2020,13,NE,TE,-2.0833333333333326,1.7333333333333334
2020,13,NE,WR,-2.2041125000000004,4.04
2020,13,NO,QB,-0.24549791666666643,14.92
2020,13,NO,RB,-3.878319902319902,2.7333333333333334
2020,13,NO,TE,-2.0363802083333336,0.4666666666666666
2020,13,NO,WR,1.8720861378205127,10.05
2020,13,NYG,QB,0.4247499999999995,17.02
2020,13,NYG,RB,-1.2459675099206353,7.733333333333333
2020,13,NYG,TE,0.6740000000000002,4.15
2020,13,NYG,WR,-1.7533649553571427,5.2250000000000005
2020,13,NYJ,QB,19.21359375,31.740000000000002
2020,13,NYJ,RB,-0.0048263888888887925,3.0666666666666664
2020,13,NYJ,TE,12.572499999999998,19.25
2020,13,NYJ,WR,1.2301144012237768,5.680000000000001
2020,13,PHI,QB,0.2950000000000017,23.5
2020,13,PHI,RB,0.6043402777777773,8.966666666666667
2020,13,PHI,TE,1.2840386904761911,8
2020,13,PHI,WR,-0.3650156250000005,7.66
2020,13,PIT,QB,10.7775,15.84
2020,13,PIT,RB,-2.414569444444444,7.500000000000001
2020,13,PIT,TE,6.3746692708333335,10.15
2020,13,PIT,WR,-2.195477585565476,4.7
2020,13,SEA,QB,3.0398124999999983,8.399999999999999
2020,13,SEA,RB,3.9143652551152552,10.366666666666667
2020,13,SEA,TE,-3.123147546897547,2
2020,13,SEA,WR,-3.356929979200487,2.975
2020,13,SF,QB,7.5660000000000025,32.1
2020,13,SF,RB,-0.5270833333333338,5.8500000000000005
2020,13,SF,TE,2.1807421875,5.35
2020,13,SF,WR,4.819792307692309,12.42
2020,13,TEN,QB,18.952093750000003,30.96
2020,13,TEN,RB,-0.9612991240530295,8.433333333333334
2020,13,TEN,TE,-3.1931502403846155,2.2
2020,13,TEN,WR,11.487504807692309,17.046666666666667
2020,13,WAS,QB,0.850125000000002,18.200000000000003
2020,13,WAS,RB,-1.5740034965034964,2.066666666666667
2020,13,WAS,TE,1.9585795454545458,10.3
2020,13,WAS,WR,0.7527916666666667,8.92
2020,14,ARI,QB,-7.655615384615386,2.9
2020,14,ARI,RB,-1.1014207297332292,5.633333333333334
2020,14,ARI,TE,-3.0356286075036074,1.3
2020,14,ARI,WR,-2.1365207995129873,3.5
2020,14,ATL,QB,3.584999999999999,15.719999999999999
2020,14,ATL,RB,-0.7605989583333326,8.333333333333334
2020,14,ATL,TE,-1.456249999999998,7.1000000000000005
2020,14,ATL,WR,2.6642109374999996,8.1
2020,14,BAL,QB,11.617093749999999,30.02
2020,14,BAL,RB,7.697144886363637,16.433333333333334
2020,14,BAL,TE,0.19940625,4.65
2020,14,BAL,WR,3.080838141025641,11.793333333333333
2020,14,BUF,QB,-1.0898749999999993,13.48
2020,14,BUF,RB,-3.358971445221445,2.6666666666666665
2020,14,BUF,TE,-3.4111789772727272,3
2020,14,BUF,WR,-0.4472083333333331,6.78
2020,14,CAR,QB,16.945,27.6
2020,14,CAR,RB,-2.4717395833333327,7.350000000000001
2020,14,CAR,TE,7.0404583333333335,8.65
2020,14,CAR,WR,4.430417449737763,7.94
2020,14,CHI,QB,-9.654542387820516,8.28
2020,14,CHI,RB,1.3298177083333331,5.2
2020,14,CHI,TE,-0.7882752976190479,2.75
2020,14,CHI,WR,4.370312500000001,8.100000000000001
2020,14,CIN,QB,-0.7542259615384594,15.3
2020,14,CIN,RB,-0.2629174107142842,9.350000000000001
2020,14,CIN,TE,-0.015572916666666603,3.25
2020,14,CIN,WR,-2.5187708333333334,7.833333333333334
2020,14,CLE,QB,2.487779326923077,17.77
2020,14,CLE,RB,5.033950047348483,10.5
2020,14,CLE,TE,-0.01681250000000034,10.3
2020,14,CLE,WR,-1.3035282738095237,4.6
2020,14,DAL,QB,-1.509479166666667,7.039999999999999
2020,14,DAL,RB,3.2590625,5.566666666666667
2020,14,DAL,TE,-0.8982142857142859,1.8
2020,14,DAL,WR,1.5031848214285708,6.16
2020,14,DEN,QB,3.220680555555557,20.42
2020,14,DEN,RB,4.2663697916666665,6.875
2020,14,DEN,TE,1.69225,3.5
2020,14,DEN,WR,2.860320341117216,8.425
2020,14,DET,QB,8.170000000000005,30.900000000000002
2020,14,DET,RB,-6.0740625,6.15
2020,14,DET,TE,-0.6909613095238101,6.6
2020,14,DET,WR,1.1092455357142865,9.040000000000001
2020,14,GB,QB,-4.852770833333334,7.76
2020,14,GB,RB,-1.4517986111111119,8.1
2020,14,GB,TE,3.927083333333334,13.3
2020,14,GB,WR,-1.3407390464743585,5.140000000000001
2020,14,HOU,QB,11.574529166666668,24.98
2020,14,HOU,RB,2.0921093749999997,12.8
2020,14,HOU,TE,3.210572916666667,5.466666666666667
2020,14,HOU,WR,2.6639858173076925,8.825
2020,14,IND,QB,5.168593749999999,23.84
2020,14,IND,RB,-0.6533039529914529,6.133333333333333
2020,14,IND,TE,0.06198863636363505,11.1
2020,14,IND,WR,0.9544203452797204,7.315
2020,14,JAX,QB,-1.550304924242424,9.14
2020,14,JAX,RB,6.617140625000003,18.3
2020,14,JAX,TE,0.04848611111111071,5.066666666666666
2020,14,JAX,WR,-1.0356171874999993,6.4
2020,14,KC,QB,19.8925,27.04
2020,14,KC,RB,0.21965494791666643,3.3333333333333335
2020,14,KC,TE,4.1105238095238095,9.166666666666666
2020,14,KC,WR,0.8200140151515161,5.140000000000001
2020,14,LA,QB,-4.719630952380953,2.8699999999999997
2020,14,LA,RB,-5.20700641025641,3.3333333333333335
2020,14,LA,TE,0.7410714285714288,3.2
2020,14,LA,WR,-0.7673701298701299,4.666666666666667
2020,14,LAC,QB,-6.045497916666666,7.260000000000001
2020,14,LAC,RB,-2.511653235653235,3.7
2020,14,LAC,TE,-0.9891406249999998,1.2000000000000002
2020,14,LAC,WR,5.371122596153846,11.865
2020,14,LV,QB,-3.6670661458333353,8.78
2020,14,LV,RB,5.548465544871796,13.4
2020,14,LV,TE,0.3454218750000002,3.6500000000000004
2020,14,LV,WR,1.2203297991071436,7.95
2020,14,MIA,QB,-5.4530625000000015,18.619999999999997
2020,14,MIA,RB,-0.5041666666666664,8.05
2020,14,MIA,TE,2.3972656249999993,11.8
2020,14,MIA,WR,-0.8025984890109888,7.62
2020,14,MIN,QB,-5.105249999999998,15.64
2020,14,MIN,RB,-0.43104160943223396,4.65
2020,14,MIN,TE,-2.6788345833333334,2.7
2020,14,MIN,WR,-3.5859792334401703,7.325
2020,14,NE,QB,-2.631874999999999,14.58
2020,14,NE,RB,0.9268308080808086,6.966666666666668
2020,14,NE,TE,-2.4995208333333334,2.9000000000000004
2020,14,NE,WR,-3.5961520833333336,3.7
2020,14,NO,QB,18.755000000000003,21.28
2020,14,NO,RB,8.47935763888889,14.9
2020,14,NO,TE,-5.338375651041666,4.05
2020,14,NO,WR,0.6596287393162399,4.825
2020,14,NYG,QB,2.3575000000000017,18.46
2020,14,NYG,RB,-0.10041666666666711,7.6000000000000005
2020,14,NYG,TE,-0.6022663598901105,4.133333333333333
2020,14,NYG,WR,-0.6945385256410251,4.880000000000001
2020,14,NYJ,QB,-1.852778846153846,11.63
2020,14,NYJ,RB,0.5095931299603179,8.200000000000001
2020,14,NYJ,TE,1.2799154166666669,4.800000000000001
2020,14,NYJ,WR,3.1773080357142867,9.02
2020,14,PHI,RB,-1.8594531250000008,10.049999999999999
2020,14,PHI,TE,1.48353375,7.208
2020,14,PHI,WR,1.3677001997313347,8.05
2020,14,PIT,QB,-5.238999999999997,18.32
2020,14,PIT,RB,-1.6520833333333333,4.1
2020,14,PIT,TE,-0.48062499999999986,5.4
2020,14,PIT,WR,-0.05520769230769237,8.360000000000001
2020,14,SEA,QB,-6.99619230769231,5.58
2020,14,SEA,RB,-2.304008146367521,3.066666666666667
2020,14,SEA,TE,-2.061964285714286,1.4
2020,14,SEA,WR,-1.5606291666666667,3.24
2020,14,SF,QB,-7.859444444444444,0.56
2020,14,SF,RB,0.6656458333333335,7.200000000000001
2020,14,SF,TE,-1.4944811197916672,3.65
2020,14,SF,WR,-3.7909169642857146,1.52
2020,14,TB,QB,-4.211347916666668,19.1
2020,14,TB,RB,-0.1134921874999979,7.600000000000001
2020,14,TB,TE,6.664420882936509,10.4
2020,14,TB,WR,-7.272399251302083,3.325
2020,14,TEN,QB,-4.844767857142858,7.36
2020,14,TEN,RB,0.04503255208333279,4.25
2020,14,TEN,TE,-1.6262232142857143,2.166666666666667
2020,14,TEN,WR,1.9351321699134194,7.800000000000001
2020,14,WAS,QB,3.5698750000000015,14.4
2020,14,WAS,RB,-0.28640625000000153,9.45
2020,14,WAS,TE,-0.8316666666666666,1.7666666666666666
2020,14,WAS,WR,-0.5711783854166665,7.575
2020,15,ARI,QB,30.125,37.82
2020,15,ARI,RB,-2.881413089225589,3.566666666666667
2020,15,ARI,TE,-0.9316822916666672,6.9
2020,15,ARI,WR,5.2075475427350435,8.94
2020,15,ATL,QB,6.704750000000001,23.400000000000002
2020,15,ATL,RB,2.8766955128205134,6.275
2020,15,ATL,TE,0.9483750000000002,5.9
2020,15,ATL,WR,1.2400416132478633,9.38
2020,15,BAL,QB,0.8564285714285695,17.939999999999998
2020,15,BAL,RB,-0.13710611979166631,4.175
2020,15,BAL,TE,-1.4744799107142852,3.8500000000000005
2020,15,BAL,WR,-1.178519264069264,5.3
2020,15,BUF,QB,-2.83,12.98
2020,15,BUF,RB,2.6020620039682547,9.5
2020,15,BUF,TE,3.7961875000000003,8.4
2020,15,BUF,WR,-2.4824218749999996,1.5500000000000003
2020,15,CAR,QB,-6.199999999999996,18.32
2020,15,CAR,RB,1.6006250000000009,9.366666666666667
2020,15,CAR,TE,-1.07654761904762,9.3
2020,15,CAR,WR,-5.299327566964286,3.95
2020,15,CHI,QB,-2.5063479166666696,19.34
2020,15,CHI,RB,2.075339743589744,8.8
2020,15,CHI,TE,3.526634424603174,9.2
2020,15,CHI,WR,-2.826430555555556,8.533333333333333
2020,15,CIN,QB,-5.0698750000000015,8.700000000000001
2020,15,CIN,RB,4.180547785547786,7.3999999999999995
2020,15,CIN,TE,-5.422819602272727,0
2020,15,CIN,WR,-1.7772083333333333,5.1000000000000005
2020,15,CLE,QB,3.9961875000000013,9.14
2020,15,CLE,RB,-3.106790047915048,3.2
2020,15,CLE,TE,-1.2397763347763342,3
2020,15,CLE,WR,0.013805600649350916,6.166666666666667
2020,15,DAL,QB,4.164937499999999,10.729999999999999
2020,15,DAL,RB,-1.1462597656249995,5.775
2020,15,DAL,TE,3.0196875000000003,6.300000000000001
2020,15,DAL,WR,4.502367187500001,8.82
2020,15,DEN,QB,16.235999999999997,37.66
2020,15,DEN,RB,3.721371527777778,8
2020,15,DEN,TE,0.8436132812500001,5.3
2020,15,DEN,WR,0.6513668536324789,8.033333333333333
2020,15,DET,QB,8.268132575757576,18.360000000000003
2020,15,DET,RB,2.5366074218750003,9.475000000000001
2020,15,DET,TE,-0.33223809523809517,3.9
2020,15,DET,WR,0.14719531249999995,7.975
2020,15,GB,QB,3.6906805555555557,18.92
2020,15,GB,RB,-0.12972395833333336,3.6750000000000003
2020,15,GB,TE,2.0422500000000006,4.4
2020,15,GB,WR,-3.2698833104395595,5.220000000000001
2020,15,HOU,QB,-2.9769770833333347,8.61
2020,15,HOU,RB,-1.0121093749999996,11.95
2020,15,HOU,TE,-2.1696666666666666,2.0333333333333337
2020,15,HOU,WR,1.762732142857143,8.6
2020,15,IND,QB,2.3462229166666653,25.42
2020,15,IND,RB,3.024362500000001,7.7
2020,15,IND,TE,2.6670982142857143,4.433333333333334
2020,15,IND,WR,3.0864492187500003,8.8
2020,15,JAX,QB,-1.3341882211538483,15.649999999999999
2020,15,JAX,RB,0.48170667613636386,6.675000000000001
2020,15,JAX,TE,0.39605689453125104,7.550000000000001
2020,15,JAX,WR,0.2571773809523813,5.46
2020,15,KC,QB,1.456872727272728,19.36
2020,15,KC,RB,1.4780468750000004,13.399999999999999
2020,15,KC,TE,-5.058693750000001,3.4
2020,15,KC,WR,0.9980081424396682,5.625
2020,15,LA,QB,1.9638076923076913,14.08
2020,15,LA,RB,4.480629273504274,9.166666666666666
2020,15,LA,TE,0.2476960212053576,3.1500000000000004
2020,15,LA,WR,-1.205127604166666,4.3500000000000005
2020,15,LAC,QB,-0.18335697115384342,13.980000000000002
2020,15,LAC,RB,0.9404907852564106,5.200000000000001
2020,15,LAC,TE,3.9196590909090916,14.1
2020,15,LAC,WR,-3.4274395396270396,3.066666666666667
2020,15,LV,QB,18.83,27.96
2020,15,LV,RB,-1.9563287450396825,5.933333333333334
2020,15,LV,TE,3.5468750000000004,7.5
2020,15,LV,WR,1.1221375,7.16
2020,15,MIA,QB,1.216571428571429,12.16
2020,15,MIA,RB,-0.5300286959134615,4.1000000000000005
2020,15,MIA,TE,-1.643601951264881,0.8
2020,15,MIA,WR,1.9492965367965371,6.166666666666667
2020,15,MIN,QB,-5.041619940476188,13.48
2020,15,MIN,RB,2.4921093749999996,14.950000000000001
2020,15,MIN,TE,-1.5735416666666666,1.9000000000000001
2020,15,MIN,WR,-0.8277755463286708,6.65
2020,15,NE,QB,7.653124999999999,18.7
2020,15,NE,RB,5.713936011904763,8.600000000000001
2020,15,NE,TE,1.3885833333333335,4.25
2020,15,NE,WR,0.9542534722222215,4.566666666666666
2020,15,NO,QB,4.511937500000002,27.86
2020,15,NO,RB,1.2484722222222222,7.8
2020,15,NO,TE,-0.07544270833333355,9.950000000000001
2020,15,NO,WR,-1.6522938415750923,7.06
2020,15,NYG,QB,-2.662906249999999,20.980000000000004
2020,15,NYG,RB,-4.411188446969696,6.766666666666667
2020,15,NYG,TE,2.020691506410257,6.066666666666667
2020,15,NYG,WR,0.03917147435897513,10.733333333333334
2020,15,NYJ,QB,0.16312499999999908,15.26
2020,15,NYJ,RB,-3.6481691919191914,3.0000000000000004
2020,15,NYJ,TE,4.212979166666666,9.25
2020,15,NYJ,WR,-0.276152083333333,5.380000000000001
2020,15,PHI,QB,19.4875,35.14
2020,15,PHI,RB,-1.488125000000001,9.55
2020,15,PHI,TE,-0.5195896291208789,4.1000000000000005
2020,15,PHI,WR,5.217634134615385,12.025
2020,15,PIT,QB,12.267500000000002,18.26
2020,15,PIT,RB,5.681979166666666,8.133333333333333
2020,15,PIT,TE,-3.1080368554687503,0.45
2020,15,PIT,WR,-3.081778896949405,1.92
2020,15,SEA,QB,5.250694444444447,14.600000000000001
2020,15,SEA,RB,6.915645833333334,13.850000000000001
2020,15,SEA,TE,6.360666666666667,16.6
2020,15,SEA,WR,0.5391285435267854,4.359999999999999
2020,15,SF,QB,1.9351083916083915,17.16
2020,15,SF,RB,6.578921031746032,9.766666666666666
2020,15,SF,TE,2.2969270833333333,5.05
2020,15,SF,WR,-1.4190125000000002,5.016
2020,15,TB,QB,14.039502083333339,27.840000000000003
2020,15,TB,RB,-3.1033199023199014,2.8000000000000003
2020,15,TB,TE,2.55390625,4.4
2020,15,TB,WR,2.4219311126373624,9.280000000000001
2020,15,TEN,QB,-4.829098958333333,8.290000000000001
2020,15,TEN,RB,0.23505208333333272,12.25
2020,15,TEN,TE,-2.283838856837607,3.1
2020,15,TEN,WR,1.1420593910256416,7.620000000000001
2020,15,WAS,QB,-6.34525,12.04
2020,15,WAS,RB,-0.9006394841269841,7.2666666666666675
2020,15,WAS,TE,-0.5510000000000006,4.35
2020,15,WAS,WR,-4.153364955357143,3.875
2020,16,ARI,QB,19.110000000000003,21.080000000000002
2020,16,ARI,RB,4.98421875,10.8
2020,16,ARI,TE,-3.0962304687499986,5.6000000000000005
2020,16,ARI,WR,-5.051757812500001,1.425
2020,16,ATL,QB,-2.773062499999998,19.220000000000002
2020,16,ATL,RB,0.34770833333333373,6.8500000000000005
2020,16,ATL,TE,-0.2973177083333327,10.5
2020,16,ATL,WR,-2.137372510302197,6.175
2020,16,BAL,QB,-4.13226923076923,7.19
2020,16,BAL,RB,-2.3704926994302,3.2
2020,16,BAL,TE,0.738413149350649,5.25
2020,16,BAL,WR,1.9907818452380954,5.64
2020,16,BUF,QB,-1.0958809523809518,5.760000000000001
2020,16,BUF,RB,0.6894298878205128,5.300000000000001
2020,16,BUF,TE,-2.271428571428572,0.4
2020,16,BUF,WR,-1.719265827922078,1.54
2020,16,CAR,QB,-2.7075149572649577,6.92
2020,16,CAR,RB,-0.9812361111111114,9.533333333333333
2020,16,CAR,TE,-1.7343333333333337,9.8
2020,16,CAR,WR,1.148459765625,3.66
2020,16,CHI,QB,7.051124999999997,12.439999999999998
2020,16,CHI,RB,0.9843656250000004,2.85
2020,16,CHI,TE,-1.7033735119047622,1.8333333333333333
2020,16,CHI,WR,2.7768509199134197,8.95
2020,16,CIN,QB,7.611222916666666,28.76
2020,16,CIN,RB,7.455338541666668,13.700000000000001
2020,16,CIN,TE,2.5118891369047622,4.7
2020,16,CIN,WR,1.9843203125,8.375
2020,16,CLE,QB,2.558807692307692,17
2020,16,CLE,RB,-2.7286866987179486,3.0000000000000004
2020,16,CLE,TE,5.049046266233766,6.6000000000000005
2020,16,CLE,WR,4.549872395833333,9.98
2020,16,DAL,QB,3.489999999999995,20.58
2020,16,DAL,RB,-1.2896238425925939,6.3
2020,16,DAL,TE,-1.719182291666666,5.050000000000001
2020,16,DAL,WR,-0.10581908831908808,5.983333333333333
2020,16,DEN,QB,4.710000000000004,16.720000000000002
2020,16,DEN,RB,-2.156086309523809,6.1000000000000005
2020,16,DEN,TE,2.9899570833333335,4.166666666666667
2020,16,DEN,WR,-0.47247656250000003,4.325
2020,16,DET,QB,12.872687500000001,22.57
2020,16,DET,RB,1.1844237065018324,5.625
2020,16,DET,TE,4.34475,8.333333333333334
2020,16,DET,WR,5.536366613247863,13.74
