player_id,player_display_name,position,season,games,fantasy_points,attempts,carries,targets,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,receiving_yards,receiving_tds,target_share,air_yards_share,wopr,team,fppg,targets_pg,carries_pg,pass_attempts_pg,rec_yd_pg,rush_yd_pg,pass_yd_pg,catch_rate,yards_per_target,yards_per_carry,yards_per_attempt,pass_td_rate,rush_td_rate,rec_td_rate,birth_date,height,weight,rookie_season,latest_team_meta,draft_round,draft_pick,prior_season_raw,two_year_season_raw,prior_fppg_raw,two_year_fppg_raw,prior_fantasy_points_raw,prior_games_raw,two_year_games_raw,prior_targets_pg_raw,two_year_targets_pg_raw,prior_carries_pg_raw,two_year_carries_pg_raw,prior_pass_attempts_pg_raw,two_year_pass_attempts_pg_raw,prior_rec_yd_pg_raw,prior_rush_yd_pg_raw,prior_pass_yd_pg_raw,prior_catch_rate_raw,prior_yards_per_target_raw,prior_yards_per_carry_raw,prior_yards_per_attempt_raw,prior_target_share_raw,prior_air_yards_share_raw,prior_wopr_raw,prior_pass_td_rate_raw,prior_rush_td_rate_raw,prior_rec_td_rate_raw,career_fppg_before,peak_fppg_before,career_games_before,seasons_before,consecutive_prior,consecutive_two_year,prior_fppg,two_year_fppg,prior_fantasy_points,prior_games,two_year_games,prior_targets_pg,two_year_targets_pg,prior_carries_pg,two_year_carries_pg,prior_pass_attempts_pg,two_year_pass_attempts_pg,prior_rec_yd_pg,prior_rush_yd_pg,prior_pass_yd_pg,prior_catch_rate,prior_yards_per_target,prior_yards_per_carry,prior_yards_per_attempt,prior_target_share,prior_air_yards_share,prior_wopr,prior_pass_td_rate,prior_rush_td_rate,prior_rec_td_rate,recent_weighted_fppg,fppg_trend,experience,is_rookie,years_since_last_season,age,age_squared,draft_capital_score,target_fppg,target_fantasy_points,team_prior_pass_yd_pg,team_prior_rush_yd_pg,team_prior_pass_attempts_pg,team_prior_carries_pg,team_prior_points_pg,team_prior_pass_rate,team_prior_rush_rate,team_prior_neutral_pass_rate,team_prior_neutral_rush_rate,team_prior_plays_pg,team_prior_redzone_pass_rate,team_prior_redzone_rush_rate,team_prior_deep_throw_rate,team_prior_left_throw_rate,team_prior_middle_throw_rate,team_prior_right_throw_rate,team_prior_shotgun_rate,team_prior_no_huddle_rate,team_prior_avg_air_yards,receiver_context_available,rec_prior_avg_depth_target,rec_prior_deep_target_rate,rec_prior_short_target_rate,rec_prior_left_target_rate,rec_prior_middle_target_rate,rec_prior_right_target_rate,rec_prior_redzone_target_rate,rec_prior_route_vertical,rec_prior_route_in_break,rec_prior_route_out_break,rec_prior_route_screen,rec_prior_route_hitch,rec_prior_ngs_avg_cushion,rec_prior_ngs_avg_separation,prior_primary_qb_id,qb_context_available,qb_prior_avg_air_yards,qb_prior_deep_throw_rate,qb_prior_left_throw_rate,qb_prior_middle_throw_rate,qb_prior_right_throw_rate,qb_prior_redzone_throw_rate,qb_prior_wr_target_rate,qb_prior_te_target_rate,qb_prior_rb_target_rate,qb_prior_route_vertical,qb_prior_route_in_break,qb_prior_route_out_break,qb_prior_route_screen,qb_prior_route_hitch,qb_prior_ngs_time_to_throw,qb_prior_ngs_aggressiveness,qb_prior_ngs_cpoe,player_qb_context_available,player_qb_prior_avg_air_yards,player_qb_prior_deep_throw_rate,player_qb_prior_left_throw_rate,player_qb_prior_middle_throw_rate,player_qb_prior_right_throw_rate,player_qb_prior_redzone_throw_rate,player_qb_prior_wr_target_rate,player_qb_prior_te_target_rate,player_qb_prior_rb_target_rate,player_qb_prior_route_vertical,player_qb_prior_route_in_break,player_qb_prior_route_out_break,player_qb_prior_route_screen,player_qb_prior_route_hitch,player_qb_prior_ngs_time_to_throw,player_qb_prior_ngs_aggressiveness,player_qb_prior_ngs_cpoe,rec_prior_slot_rate,rec_prior_wide_rate,rec_prior_inline_rate,alignment_available,context_available,qb_receiver_depth_fit,qb_receiver_location_fit,qb_receiver_route_fit,qb_position_target_fit,team_target_opportunity,rb_prior_team_carry_share,rb_prior_touch_opportunity,rb_receiving_fit,wr_context_fit_score,te_middle_fit,te_redzone_fit,te_route_fit,te_context_fit_score,qb_team_continuity,career_attempts_before,career_carries_before,career_targets_before,career_completions_before,career_pass_yards_before,career_interceptions_before,career_rush_yards_before,career_rec_yards_before,career_pass_tds_before,career_rush_tds_before,career_rec_tds_before,prior_int_rate_raw20,prior_actual_season20,career_yards_per_attempt,career_interception_rate,career_yards_per_carry,career_catch_rate,career_yards_per_target,career_pass_td_rate,career_rush_td_rate,career_rec_td_rate,prior_interception_rate,prior_attempts_n,prior_carries_n,prior_targets_n,raw_target_share_20,raw_carry_share_20,team_attempts_total,team_carries_total,team_projected_pass_attempts_pg,team_projected_carries_pg,prior_teammate_max_target_share,prior_teammate_top2_target_share,prior_teammate_target_hhi,prior_teammate_max_carry_share,prior_teammate_top2_carry_share,prior_teammate_carry_hhi,target_attempts_n,target_carries_n,target_targets_n,target_pass_attempts_pg,target_carries_pg,target_target_share,target_carry_share,target_catch_rate,target_yards_per_target,target_yards_per_carry,target_yards_per_attempt,target_interception_rate,target_pass_td_rate,target_rush_td_rate,target_rec_td_rate,target_competition_index,carry_competition_index,team_pass_opportunity_index,team_rush_opportunity_index
00-0037666,Jalen Tolbert,WR,2024,17,127.5,0,0,79,0,0,0,0,0,49,610,7,0.1270096463022508,0.19334186939820744,0.32585377803212145,NA,7.5,4.647058823529412,0,0,35.88235294117647,0,0,0.620253164556962,7.7215189873417724,0,0,0,0,0.08860759493670886,1999-02-27,73,195,2022,MIA,3,88,2023,2022,3.557142857142857,0.7333333333333334,49.8,14,3,2.5714285714285716,1,0,0,0,0,19.142857142857142,0,0,0.6111111111111112,7.444444444444445,0,0,0.05950413223140496,0.09887359198998748,0.15846771274009866,0,0,0.05555555555555555,2.145238095238095,3.557142857142857,17,2,TRUE,TRUE,3.557142857142857,0.7333333333333334,49.8,14,3,2.5714285714285716,1,0,0,0,0,19.142857142857142,0,0,0.6111111111111112,7.444444444444445,0,0,0.05950413223140496,0.09887359198998748,0.15846771274009866,0,0,0.05555555555555555,2.71,2.8238095238095235,2,0,0,25.51129363449692,650.826102905523,0.1066003581778052,7.5,127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.166666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.1111111111111111,0.2571428571428571,0.2,0.17142857142857143,0.02857142857142857,0.34285714285714286,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5714285714285716,0.05833333333333333,0,0,0,0,0,0,0,0,36,22,0,0,0,268,0,0,2,0,2023,0,0,0,0.6111111111111112,7.444444444444445,0,0,0.05555555555555555,0,0,0,36,0.12401883830455258,0,NA,NA,0,0,0,0,0,0,0,0,0,0,79,0,0,0.1270096463022508,0,0.620253164556962,7.7215189873417724,NA,NA,NA,NA,NA,0.08860759493670886,0,0,0,0
00-0037666,Jalen Tolbert,WR,2025,12,37.3,0,0,34,0,0,0,0,0,18,203,1,0.05601317957166392,0.08048924837246005,0.1403622432182179,NA,3.108333333333333,2.8333333333333335,0,0,16.916666666666668,0,0,0.5294117647058824,5.970588235294118,0,0,0,0,0.02941176470588235,1999-02-27,73,195,2022,MIA,3,88,2024,2023,7.5,3.557142857142857,127.5,17,14,4.647058823529412,2.5714285714285716,0,0,0,0,35.88235294117647,0,0,0.620253164556962,7.7215189873417724,0,0,0.1270096463022508,0.19334186939820744,0.32585377803212145,0,0,0.08860759493670886,3.9301587301587304,7.5,34,3,TRUE,TRUE,7.5,3.557142857142857,127.5,17,14,4.647058823529412,2.5714285714285716,0,0,0,0,35.88235294117647,0,0,0.620253164556962,7.7215189873417724,0,0,0.1270096463022508,0.19334186939820744,0.32585377803212145,0,0,0.08860759493670886,6.317142857142857,3.942857142857143,3,0,0,26.510609171800137,702.8123986599336,0.1066003581778052,3.108333333333333,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.468354430379748,0.27848101265822783,0.3291139240506329,0.3291139240506329,0.20253164556962025,0.4683544303797468,0.16455696202531644,0.2307692307692308,0.2564102564102564,0.2307692307692308,0.01282051282051282,0.2692307692307692,6.544594594594595,2.7227795481580093,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.647058823529412,0.11518987341772152,0,0,0,0,0,0,0,0,115,71,0,0,0,878,0,0,9,0,2024,0,0,0,0.6173913043478261,7.6347826086956525,0,0,0.0782608695652174,0,0,0,79,0.05448717948717949,0,NA,NA,0,0,0,0,0,0,0,0,0,0,34,0,0,0.05601317957166392,0,0.5294117647058824,5.970588235294118,NA,NA,NA,NA,NA,0.029411764705882353,0,0,0,0
00-0037740,Garrett Wilson,WR,2022,17,174.20000000000002,1,4,147,0,0,0,4,0,83,1103,4,0.25,0.2992460854436497,0.5844722598105547,NA,10.247058823529413,8.647058823529411,0.2352941176470588,0.0588235294117647,64.88235294117646,0.2352941176470588,0,0.564625850340136,7.503401360544218,1,0,0,0,0.02721088435374149,2000-07-22,72,183,2022,NYJ,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.11088295687885,488.8911451327956,0.31622776601683794,10.247058823529413,174.20000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.23444976076555024,0.009876543209876543,NA,NA,0,0,0,0,0,0,0,0,1,4,147,0.058823529411764705,0.23529411764705882,0.25,0.009876543209876543,0.564625850340136,7.503401360544218,1,NA,NA,NA,0,0.027210884353741496,0,0,0,0
00-0037740,Garrett Wilson,WR,2023,17,165.7,1,4,168,0,0,0,0,0,95,1042,3,0.2984014209591474,0.42675,0.7463271314387211,NA,9.7470588235294109,9.882352941176473,0.2352941176470588,0.0588235294117647,61.294117647058826,0,0,0.5654761904761905,6.2023809523809526,0,0,0,0,0.01785714285714285,2000-07-22,72,183,2022,NYJ,1,10,2022,NA,10.247058823529413,NA,174.20000000000002,17,NA,8.647058823529411,NA,0.2352941176470588,NA,0.0588235294117647,NA,64.88235294117646,0.2352941176470588,0,0.564625850340136,7.503401360544218,1,0,0.25,0.2992460854436497,0.5844722598105547,0,0,0.02721088435374149,10.247058823529413,10.247058823529413,17,1,TRUE,FALSE,10.247058823529413,0,174.20000000000002,17,0,8.647058823529411,0,0.2352941176470588,0,0.0588235294117647,0,64.88235294117646,0.2352941176470588,0,0.564625850340136,7.503401360544218,1,0,0.25,0.2992460854436497,0.5844722598105547,0,0,0.02721088435374149,10.247058823529413,0,1,0,0,23.110198494182068,534.0812744404951,0.31622776601683794,9.7470588235294109,165.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.53061224489796,0.24489795918367344,0.22448979591836735,0.3741496598639456,0.21768707482993196,0.40816326530612246,0.1292517006802721,0.2653061224489796,0.09523809523809525,0,0.08843537414965986,0,5.844042553191489,2.633355710021772,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88235294117647,0.07857142857142857,0,0,0,0,0,0,1,4,147,83,0,0,4,1103,0,0,4,0,2022,0,0,1,0.564625850340136,7.503401360544218,0,0,0.027210884353741496,0,0.9999999999999999,3.9999999999999996,147,0.2795341098169717,0.010309278350515464,NA,NA,0,0,0,0,0,0,0,0,1,4,168,0.058823529411764705,0.23529411764705882,0.2984014209591474,0.010309278350515464,0.5654761904761905,6.2023809523809526,0,NA,NA,NA,0,0.017857142857142856,0,0,0,0
00-0037740,Garrett Wilson,WR,2024,17,201.4,0,2,154,0,0,0,5,0,101,1104,7,0.2614601018675722,0.3411679185849285,0.6310076958108082,NA,11.847058823529412,9.058823529411764,0.1176470588235294,0,64.94117647058823,0.29411764705882354,0,0.6558441558441559,7.1688311688311686,2.5,0,0,0,0.04545454545454545,2000-07-22,72,183,2022,NYJ,1,10,2023,2022,9.7470588235294109,10.247058823529413,165.7,17,17,9.882352941176473,8.647058823529411,0.2352941176470588,0.2352941176470588,0.0588235294117647,0.0588235294117647,61.294117647058826,0,0,0.5654761904761905,6.2023809523809526,0,0,0.2984014209591474,0.42675,0.7463271314387211,0,0,0.01785714285714285,9.9970588235294109,10.247058823529413,34,2,TRUE,TRUE,9.7470588235294109,10.247058823529413,165.7,17,17,9.882352941176473,8.647058823529411,0.2352941176470588,0.2352941176470588,0.0588235294117647,0.0588235294117647,61.294117647058826,0,0,0.5654761904761905,6.2023809523809526,0,0,0.2984014209591474,0.42675,0.7463271314387211,0,0,0.01785714285714285,9.897058823529411,-0.5000000000000018,2,0,0,24.112251882272417,581.4006908341497,0.31622776601683794,11.847058823529412,201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.160714285714286,0.23809523809523808,0.2619047619047619,0.5535714285714286,0.10714285714285714,0.3392857142857143,0.1130952380952381,0.2195121951219512,0.27439024390243905,0.24390243902439024,0.0975609756097561,0.16463414634146342,5.552670807453415,2.4560430800553723,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.117647058823527,0.09166666666666666,0,0,0,0,0,0,2,8,315,178,0,0,4,2145,0,0,7,0,2023,0,0,0.5,0.5650793650793651,6.809523809523809,0,0,0.022222222222222223,0,0.9999999999999999,3.9999999999999996,168.00000000000003,0.25370675453047775,0.005509641873278237,NA,NA,0,0,0,0,0,0,0,0,0,2,154,0,0.11764705882352941,0.2614601018675722,0.005509641873278237,0.6558441558441559,7.1688311688311686,NA,NA,NA,NA,NA,0.045454545454545456,0,0,0,0
00-0037740,Garrett Wilson,WR,2025,7,81.5,0,0,59,0,0,0,0,0,36,395,4,0.125,0.15716803760282022,0.29751762632197415,NA,11.642857142857142,8.428571428571429,0,0,56.42857142857143,0,0,0.6101694915254238,6.694915254237288,0,0,0,0,0.06779661016949153,2000-07-22,72,183,2022,NYJ,1,10,2024,2023,11.847058823529412,9.7470588235294109,201.4,17,17,9.058823529411764,9.882352941176473,0.1176470588235294,0.2352941176470588,0,0.0588235294117647,64.94117647058823,0.29411764705882354,0,0.6558441558441559,7.1688311688311686,2.5,0,0.2614601018675722,0.3411679185849285,0.6310076958108082,0,0,0.04545454545454545,10.613725490196078,11.847058823529412,51,3,TRUE,TRUE,11.847058823529412,9.7470588235294109,201.4,17,17,9.058823529411764,9.882352941176473,0.1176470588235294,0.2352941176470588,0,0.0588235294117647,64.94117647058823,0.29411764705882354,0,0.6558441558441559,7.1688311688311686,2.5,0,0.2614601018675722,0.3411679185849285,0.6310076958108082,0,0,0.04545454545454545,11.217058823529412,2.1000000000000014,3,0,0,25.111567419575632,630.5908182678924,0.31622776601683794,11.642857142857142,81.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.142857142857142,0.24516129032258063,0.2903225806451613,0.4516129032258064,0.17419354838709675,0.36774193548387096,0.16129032258064516,0.2532467532467532,0.2727272727272727,0.2077922077922078,0.13636363636363635,0.12987012987012986,5.256712328767122,3.2653282684268232,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.176470588235292,0.10161290322580643,0,0,0,0,0,0,2,10,469,279,0,0,9,3249,0,0,14,0,2024,0,0,0.9,0.5948827292110874,6.927505330490405,0,0,0.029850746268656716,0,0,1.9999999999999998,154,0.1194331983805668,0,NA,NA,0,0,0,0,0,0,0,0,0,0,59,0,0,0.125,0,0.6101694915254238,6.694915254237288,NA,NA,NA,NA,NA,0.06779661016949153,0,0,0,0
00-0037741,Jahan Dotson,WR,2022,12,113.1,0,2,61,0,0,0,-7,0,35,523,7,0.11487758945386065,0.1915562542106445,0.3064057621282421,NA,9.425,5.083333333333333,0.16666666666666666,0,43.583333333333336,-0.5833333333333334,0,0.5737704918032787,8.573770491803279,-3.5,0,0,0,0.11475409836065574,2000-03-22,71,184,2022,ATL,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.444900752908968,503.77356980793354,0.25,9.425,113.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.11010830324909747,0.0037174721189591076,NA,NA,0,0,0,0,0,0,0,0,0,2,61,0,0.16666666666666666,0.11487758945386065,0.0037174721189591076,0.5737704918032787,8.573770491803279,NA,NA,NA,NA,NA,0.11475409836065574,0,0,0,0
00-0037741,Jahan Dotson,WR,2023,17,100.3,0,0,83,0,0,0,0,0,49,518,4,0.13810316139767054,0.16110761485210826,0.31993007249298155,NA,5.9,4.882352941176471,0,0,30.470588235294116,0,0,0.5903614457831325,6.240963855421687,0,0,0,0,0.04819277108433735,2000-03-22,71,184,2022,ATL,1,16,2022,NA,9.425,NA,113.1,12,NA,5.083333333333333,NA,0.16666666666666666,NA,0,NA,43.583333333333336,-0.5833333333333334,0,0.5737704918032787,8.573770491803279,-3.5,0,0.11487758945386065,0.1915562542106445,0.3064057621282421,0,0,0.11475409836065574,9.425,9.425,12,1,TRUE,FALSE,9.425,0,113.1,12,0,5.083333333333333,0,0.16666666666666666,0,0,0,43.583333333333336,-0.5833333333333334,0,0.5737704918032787,8.573770491803279,-3.5,0,0.11487758945386065,0.1915562542106445,0.3064057621282421,0,0,0.11475409836065574,9.425,0,1,0,0,23.444216290212182,549.6312774622503,0.25,5.9,100.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.98360655737705,0.3333333333333333,0.2063492063492063,0.1904761904761905,0.15873015873015872,0.6190476190476191,0.15873015873015872,0.32786885245901637,0.08196721311475409,0,0.06557377049180328,0,5.9905,2.782191368119149,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0.0722222222222222,0,0,0,0,0,0,0,2,61,35,0,0,-7,523,0,0,7,0,2022,0,0,-3.5,0.5737704918032787,8.573770491803279,0,0,0.11475409836065574,0,0,2,61,0.13050314465408805,0,NA,NA,0,0,0,0,0,0,0,0,0,0,83,0,0,0.13810316139767054,0,0.5903614457831325,6.240963855421687,NA,NA,NA,NA,NA,0.04819277108433735,0,0,0,0
00-0037741,Jahan Dotson,WR,2024,14,32.400000000000006,0,1,33,0,0,0,13,0,19,216,0,0.07894736842105263,0.09388458225667529,0.18414026021125163,NA,2.3142857142857145,2.357142857142857,0.07142857142857142,0,15.428571428571429,0.9285714285714286,0,0.5757575757575758,6.545454545454546,13,0,0,0,0,2000-03-22,71,184,2022,ATL,1,16,2023,2022,5.9,9.425,100.3,17,12,4.882352941176471,5.083333333333333,0,0.16666666666666666,0,0,30.470588235294116,0,0,0.5903614457831325,6.240963855421687,0,0,0.13810316139767054,0.16110761485210826,0.31993007249298155,0,0,0.04819277108433735,7.6625,9.425,29,2,TRUE,TRUE,5.9,9.425,100.3,17,12,4.882352941176471,5.083333333333333,0,0.16666666666666666,0,0,30.470588235294116,0,0,0.5903614457831325,6.240963855421687,0,0,0.13810316139767054,0.16110761485210826,0.31993007249298155,0,0,0.04819277108433735,6.9575,-3.5250000000000004,2,0,0,24.44626967830253,597.6201011842937,0.25,2.3142857142857145,32.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.25301204819277,0.1927710843373494,0.27710843373493976,0.3614457831325301,0.21686746987951808,0.42168674698795183,0.14457831325301204,0.14814814814814814,0.2839506172839506,0.345679012345679,0.03703703703703703,0.18518518518518515,7.126538461538462,2.586194076625611,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.882352941176471,0.09698795180722893,0,0,0,0,0,0,0,2,144,84,0,0,-7,1041,0,0,11,0,2023,0,0,-3.5,0.5833333333333334,7.229166666666667,0,0,0.0763888888888889,0,0,0,83,0.07366071428571429,0.001610305958132045,NA,NA,0,0,0,0,0,0,0,0,0,1,33,0,0.07142857142857142,0.07894736842105263,0.001610305958132045,0.5757575757575758,6.545454545454546,NA,NA,NA,NA,NA,0,0,0,0,0
00-0037741,Jahan Dotson,WR,2025,15,41.2,0,0,36,0,0,0,0,0,18,262,1,0.07758620689655173,0.1238010260985947,0.20304002861384388,NA,2.746666666666667,2.4,0,0,17.466666666666665,0,0,0.5,7.277777777777778,0,0,0,0,0.02777777777777777,2000-03-22,71,184,2022,ATL,1,16,2024,2023,2.3142857142857145,5.9,32.400000000000006,14,17,2.357142857142857,4.882352941176471,0.07142857142857142,0,0,0,15.428571428571429,0.9285714285714286,0,0.5757575757575758,6.545454545454546,13,0,0.07894736842105263,0.09388458225667529,0.18414026021125163,0,0,0,5.879761904761906,9.425,43,3,TRUE,TRUE,2.3142857142857145,5.9,32.400000000000006,14,17,2.357142857142857,4.882352941176471,0.07142857142857142,0,0,0,15.428571428571429,0.9285714285714286,0,0.5757575757575758,6.545454545454546,13,0,0.07894736842105263,0.09388458225667529,0.18414026021125163,0,0,0,3.39,-3.585714285714286,3,0,0,25.44558521560575,647.477806964654,0.25,2.746666666666667,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.909090909090908,0.30303030303030304,0.30303030303030304,0.3939393939393939,0.09090909090909093,0.5151515151515151,0.0303030303030303,0.25,0.15625,0.21875,0.1875,0.1875,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.428571428571429,0.10606060606060606,0,0,0,0,0,0,0,3,177,103,0,0,6,1257,0,0,11,0,2024,0,0,2,0.5819209039548022,7.101694915254237,0,0,0.062146892655367235,0,0,1,33,0.07243460764587525,0,NA,NA,0,0,0,0,0,0,0,0,0,0,36,0,0,0.07758620689655173,0,0.5,7.277777777777778,NA,NA,NA,NA,NA,0.027777777777777776,0,0,0,0
00-0037742,Treylon Burks,WR,2022,11,71.60000000000001,0,4,54,0,0,0,47,0,33,444,1,0.12385321100917432,0.17493692178301093,0.3082356617618691,NA,6.50909090909091,4.909090909090909,0.3636363636363637,0,40.36363636363637,4.2727272727272725,0,0.6111111111111112,8.222222222222221,11.75,0,0,0,0.01851851851851851,2000-03-23,74,225,2022,WAS,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.442162902121833,503.65067572537345,0.23570226039551587,6.50909090909091,71.60000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.11842105263157894,0.008213552361396304,NA,NA,0,0,0,0,0,0,0,0,0,4,54,0,0.36363636363636365,0.12385321100917432,0.008213552361396304,0.6111111111111112,8.222222222222221,11.75,NA,NA,NA,0,0.018518518518518517,0,0,0,0
00-0037742,Treylon Burks,WR,2023,9,31.9,0,5,30,0,0,0,18,0,16,221,0,0.06276150627615062,0.11971985117093456,0.17794615523388013,NA,3.5444444444444447,3.3333333333333335,0.5555555555555556,0,24.555555555555557,2,0,0.5333333333333333,7.366666666666666,3.6,0,0,0,0,2000-03-23,74,225,2022,WAS,1,18,2022,NA,6.50909090909091,NA,71.60000000000001,11,NA,4.909090909090909,NA,0.3636363636363637,NA,0,NA,40.36363636363637,4.2727272727272725,0,0.6111111111111112,8.222222222222221,11.75,0,0.12385321100917432,0.17493692178301093,0.3082356617618691,0,0,0.01851851851851851,6.50909090909091,6.50909090909091,11,1,TRUE,FALSE,6.50909090909091,0,71.60000000000001,11,0,4.909090909090909,0,0.3636363636363637,0,0,0,40.36363636363637,4.2727272727272725,0,0.6111111111111112,8.222222222222221,11.75,0,0.12385321100917432,0.17493692178301093,0.3082356617618691,0,0,0.01851851851851851,6.50909090909091,0,1,0,0,23.44147843942505,549.5029114260295,0.23570226039551587,3.5444444444444447,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.555555555555555,0.24074074074074073,0.4074074074074074,0.3703703703703703,0.2777777777777778,0.35185185185185186,0.07407407407407407,0.2037037037037037,0.12962962962962962,0,0.07407407407407407,0,7.1043396226415085,3.1167939277387027,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2727272727272725,0.14259259259259258,0,0,0,0,0,0,0,4,54,33,0,0,47,444,0,0,1,0,2022,0,0,11.75,0.6111111111111112,8.222222222222221,0,0,0.018518518518518517,0,0,4.000000000000001,54,0.06072874493927125,0.01126126126126126,NA,NA,0,0,0,0,0,0,0,0,0,5,30,0,0.5555555555555556,0.06276150627615062,0.01126126126126126,0.5333333333333333,7.366666666666666,3.6,NA,NA,NA,0,0,0,0,0,0
