position,feature,n,coverage,outcome_pearson,outcome_spearman,partial_correlation_after_base,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score,target_year
QB,def_pass_success_allowed_roll4,1296,1,0.05925490008630364,0.060768811018452135,0.05280753618528985,0.05178642875773413,1,0.05544232864326022,0.20489823734925441,2024
QB,target_trend,1296,1,-0.042259064972714755,-0.04161569742668195,-0.05346501918154324,-0.05358987738528227,1,0.05425657947867177,0.2038958824650554,2024
QB,rest_days,1296,1,-0.0351911039629941,-0.050906969134525255,-0.05291112365271903,-0.053453045018085725,1,0.05330058768886263,0.2035685298832411,2024
QB,role_vs_prior_232,1296,1,0.2724190560121046,0.2688184350818252,0.03498740297789749,0.015431125432463966,1,0.015489865259613388,0.20282516862673292,2024
QB,prior_yards_per_attempt,1296,1,0.1734307584852007,0.20072978593523064,-0.02478947661034608,-0.035562168280571835,1,0.0355449677361414,0.20237932925225172,2024
QB,def_qb_hit_rate_roll4,1296,1,-0.06046202137550008,-0.05942284860341691,-0.04779115927352417,-0.04641224687897209,1,0.04688435028252054,0.20070026898426233,2024
QB,model_disagreement_23,1296,1,-0.05800722373353148,-0.07214913942893587,-0.04444537820595692,-0.043047804728435154,1,0.047233178807924193,0.198947778073215,2024
QB,season_to_date_pass_td_rate,1296,1,0.22202119127922149,0.3694051693796272,0.024801032020439748,0.010016505450445837,1,0.010011734003754724,0.19876181098599788,2024
QB,qb_pass_matchup,1132,0.8734567901234568,0.05831373222896819,0.05701054131956886,0.044994453623661446,0.042720067547488756,1,0.045767974370035935,0.19819725119067524,2024
QB,roll3_team_carries,1296,1,0.028856707205767284,0.02141032515932142,0.043387476714514164,0.043833919701444776,1,0.043423671277805824,0.1948856737182994,2024
QB,prior_catch_rate,1296,1,-0.05957658540565865,-0.08357597694815652,-0.03816298122212504,-0.03631389287833089,1,0.03520131636867838,0.1940854567169001,2024
QB,expected_team_pass_rate,1296,1,-6.914689789218237e-4,0.008917821188845898,-0.03959321182711176,-0.0415768883672126,1,0.03998200547064659,0.19056920124954768,2024
QB,roll3_interception_rate,1296,1,-0.00743608722035231,0.14856502758376003,0.02894592916304063,0.030908217843575062,1,0.030918512579257762,0.18883017350466777,2024
QB,def_rush_success_allowed_roll4,1296,1,-0.03129673613541616,-0.026039147866398306,-0.03424011517868391,-0.034048400253830956,1,0.03433987754256911,0.18818651128295727,2024
QB,season_to_date_ypt,1296,1,-0.007179128699242913,-0.019792801506458655,-0.03609078659540081,-0.03751172889187418,1,0.03217611022251043,0.1881349699900393,2024
QB,weekly_is_rookie,1212,0.9351851851851852,-0.14704823405692424,-0.1543389356676949,-0.027928596446601686,-0.012451859897213978,1,0.012663800341545215,0.18763690387936002,2024
QB,prior_rec_td_rate,1296,1,-0.05742453596515581,-0.24436835394352063,-0.017441370551662214,-0.01462585333338951,1,0.03570484549624746,0.18677065078666422,2024
QB,opp_man_rate_roll4_24,1296,1,0.023595185166336203,0.02423973859225012,0.030017186059073206,0.030095864212943007,1,0.037806525106039046,0.18540999706670627,2024
QB,opp_zone_rate_roll4_24,1296,1,-0.023595185166336193,-0.02423973859225012,-0.030017186059073143,-0.030095864212943,1,0.03780652510603904,0.18540999706670624,2024
QB,tw_combine_cone_24,1296,1,-0.10334090824133092,-0.1206120406419387,-0.023247482341014897,-0.0175598049379996,1,0.018546210208268687,0.1853691213299674,2024
QB,injury_risk,1296,1,0.010321021886725904,0.014181282420583962,-0.030656666741943357,-0.03287618956125324,1,0.03293955594338702,0.18503293450331953,2024
QB,team_spread_line,1296,1,0.15432608243777077,0.15387298550227801,-0.0025864260968507225,-0.012512663572532062,1,0.012398711179787926,0.1824786879261068,2024
QB,tw_early_declare_heuristic_24,1296,1,0.0036683961933206776,0.006596409678909224,-0.02551245317094111,-0.027073623637450778,1,0.027116846819543173,0.1801793064660463,2024
QB,tw_combine_shuttle_24,1296,1,-0.11064629992205173,-0.12915496832757184,-0.014337652111057789,-0.007750979887952579,1,0.008223164538756662,0.17903698819967445,2024
QB,tw_combine_speed_score_24,1296,1,-0.02212142849681906,-0.04614737018316025,0.018714843905500527,0.021080499682991527,1,0.021629945552622674,0.17830725059846436,2024
QB,opp_pressure_rate_roll4_24,1296,1,0.009182215387559515,0.0072358473605335875,-0.020062350956855903,-0.021692375994879602,1,0.037196997720903555,0.178084581718123,2024
QB,season_to_date_interception_rate,1296,1,-0.010795641660175442,0.1293494856979437,0.014892229718839434,0.016361030761268592,1,0.0192811926160622,0.177897760647012,2024
QB,opp_avg_pass_rushers_roll4_24,1296,1,0.019499012796789457,0.017404650773079716,-0.015572736033186232,-0.017621329511441394,1,0.03925529936448211,0.17661861705728513,2024
QB,def_deep_epa_allowed_roll4,1296,1,0.008344302038382791,0.011921026386420284,0.02053842805098793,0.021090022129837765,1,0.02106329854498524,0.1764600924980075,2024
QB,rb_receiving_matchup,1132,0.8734567901234568,0.016029613279385877,0.032564109016448274,0.01688581692007769,0.01667476338008706,1,0.019015835669796227,0.17488420506645436,2024
QB,tw_combine_broad_24,1296,1,-0.08258315195413544,-0.10772559536436772,-4.888789622724709e-4,0.00478996543317625,1,0.004658103968616659,0.17184916218231847,2024
QB,tw_combine_weight_24,1296,1,-0.017077377874608096,-0.12390011626369754,0.004416860325134853,0.005743658343116351,1,0.005541681241650586,0.16991886122282798,2024
QB,tw_combine_height_in_24,1296,1,-0.021855275709134456,-0.13184500758534332,0.0030565470615314906,0.004617885204101031,1,0.004464908503036605,0.16964355983552482,2024
QB,roll5_fppg,1296,1,0.514944370969712,0.5006657512723083,0.0939964976896869,0.015944755871112812,0.5,0.024979485744775966,0.16079726784115114,2024
QB,roll3_fppg,1296,1,0.5077053565019375,0.4941706030199487,0.06165687807036606,-0.0020398674016226573,0.5,0.028894289548662563,0.1475398319499425,2024
QB,model22_gap_vs_base_232,1296,1,0.06905853252361345,0.06552096849389188,0.07217765684573994,0.07156688833106434,0.5,0.09937034178173175,0.14263856247445547,2024
QB,preseason_prior_fppg,1296,1,0.42633995058256496,0.4315058767117696,0.0067517469734515775,-0.02283426514260204,0.5,0.04251568895216515,0.13816797669269337,2024
QB,qb_pressure_matchup,1132,0.8734567901234568,0.26293654617243073,0.25898674374888125,0.056077282577743214,0.02733959196536459,0.5,0.06715418287471597,0.13667071160032931,2024
QB,roll3_fppg_sd,1296,1,0.2400973599229277,0.2603465079842383,0.04208864529922394,0.0256132405258902,0.5,0.039358685251581156,0.12877263342660647,2024
QB,tw_college_missing_24,1296,1,-0.27616552894413193,-0.28209691535677817,-0.0383301287233441,-0.0182872077533538,0.5,0.028709022554645892,0.12683796618192794,2024
QB,talent_weight_24,1296,1,-0.27616552894413193,-0.28209691535677817,-0.0383301287233441,-0.0182872077533538,0.5,0.028709022554645892,0.12683796618192794,2024
QB,calibrated_matchup_delta_23,1296,1,0.10213481067590863,0.09081440316065391,0.04954054267750726,0.04529192904160184,0.5,0.06369076108605284,0.12605127046211032,2024
QB,season_pass_attempts_prior,1296,1,0.3098861632975586,0.3576348168566127,0.026970166935384777,0.004186658405616465,0.5,0.03634148114955452,0.12422454384321703,2024
QB,response_rushers5_rate_24,663,0.5115740740740741,0.1349984736864571,0.1408970552054091,0.03491085348412346,0.03925809258851803,0.5,0.03925809258851803,0.12183038654194032,2024
QB,def_deep_pass_rate_roll4,1296,1,0.04176041841890082,0.04175994890381847,0.04468786757338033,0.04437805430557854,0.5,0.0691466485294425,0.11956080158871771,2024
QB,games_played_prior,1296,1,0.2662000028242969,0.28209691535677817,0.02718579765590034,0.00850202188073924,0.5,0.02693113039982139,0.11950071449791963,2024
QB,roll3_pass_td_rate,1296,1,0.24610309504738004,0.3647723656105773,0.021845392424839728,0.005097094950409949,0.5,0.025659973229869314,0.11886984386288973,2024
QB,prior_yards_per_carry,1296,1,0.22019962562651468,0.25335162623954166,0.017996704083358427,0.0034280022286722563,0.5,0.07073113230438573,0.11581819165199234,2024
QB,def_explosive_pass_rate_roll4,1296,1,0.05308123690835586,0.04806276984828337,0.039704043139550504,0.038377315977870946,0.5,0.040295210240897515,0.11399026823392935,2024
QB,implied_team_total,1296,1,0.25800290385715996,0.2630326875018065,0.022802478592401497,0.005011959045378035,0.5,0.008596258057476455,0.11398267562663661,2024
QB,wr_redzone_matchup,1296,1,0.13028749206550605,0.13260117817179112,0.03262466495574218,0.02537733202470521,0.5,0.02659318315688633,0.11361652070713012,2024
QB,te_redzone_matchup,1296,1,0.13028749206550605,0.13260117817179112,0.03262466495574218,0.02537733202470521,0.5,0.02659318315688633,0.11361652070713012,2024
QB,season_to_date_rush_td_rate,1296,1,0.15547524255360726,0.248779387971122,0.023410232253571885,0.013898700505451831,0.5,0.020400890815724045,0.11230748446170931,2024
QB,wr_volume_matchup,1132,0.8734567901234568,-0.026228796410745273,-0.030606631280138054,-0.03898263464025721,-0.03965036044700912,0.5,0.03606943364157106,0.11163426740860775,2024
QB,response_avg_pass_rushers_24,663,0.5115740740740741,-0.04350842341642337,-0.06711661517488833,0.034292474461573755,0.03060725359257574,0.5,0.03060725359257574,0.10875528626166654,2024
QB,roll5_targets,1296,1,0.03557815944266022,0.03374298854934378,0.026772758126369287,0.025902341512785313,0.5,0.0769087245508387,0.10794427178678832,2024
QB,season_to_date_rec_td_rate,1296,1,-0.03160620532838152,-0.031374590874914954,-0.031414208297085314,-0.03105154523158093,0.5,0.04529772628616127,0.1076339034059384,2024
QB,legacy_gap_vs_base_232,1296,1,-0.03586323342561533,-0.03678155953525844,0.02693299035602937,0.03050240337729014,0.5,0.0421388687621748,0.10657321055995304,2024
QB,weekly_age,1212,0.9351851851851852,-0.003164649426824042,-0.00969632086620351,-0.028708797503543222,-0.031147413217315064,0.5,0.06361361360665493,0.10633694216297492,2024
QB,prior_rush_td_rate,1296,1,0.1200738300253843,0.17389361948572,-0.006367703767852098,-0.014232499720823962,0.5,0.04445856195561275,0.10598457548818666,2024
QB,expected_team_plays,1296,1,0.03271261423259874,0.05498912449456065,0.022950988174415432,0.02206245688764025,0.5,0.06824725838409908,0.10530249696332855,2024
QB,weekly_experience,1212,0.9351851851851852,0.04011263217115568,0.05933831756250583,-0.017015905765118938,-0.023330249184856204,0.5,0.0625081646156488,0.10457331102030022,2024
QB,def_sack_rate_roll4,1296,1,-0.030490425530256944,-0.03350590034116946,-0.025049323599979866,-0.02441808352965531,0.5,0.052495339810271255,0.10418564180094012,2024
QB,roll3_rush_td_rate,1296,1,0.1432863048203314,0.21021721668708956,0.0052591682275148245,-0.0038370801315446,0.5,0.037864827885804885,0.10356094041058594,2024
QB,favorite_points,1296,1,0.13724612087608387,0.14902210805510452,-0.005436408309423411,-0.01433663198985047,0.5,0.016533489318976465,0.1030663957704772,2024
QB,roll3_ngs_cpoe,1296,1,0.10106652600407104,0.09334192292631803,-0.011448871014336712,-0.018293745344127636,0.5,0.025131213600260233,0.10251291450501068,2024
QB,season_week,1296,1,-0.06622668876897705,-0.06476356495047705,-0.020144022773472835,-0.016876894307930483,0.5,0.04321230920536521,0.10240535546418905,2024
QB,underdog_target_interaction,1296,1,-0.014993235574950244,-0.014620423671019489,-0.025754995170131637,-0.026157637442528178,0.5,0.041627867524216294,0.10229950449705022,2024
QB,def_redzone_rush_td_rate_roll4,1296,1,-0.03360601129540489,-0.023318517703827285,-0.02019566369347425,-0.019101056209250986,0.5,0.054894052989660755,0.10090399630529322,2024
QB,opp_avg_box_roll4_24,1259,0.9714506172839507,0.012505707464777726,0.021159702397890893,-0.01683068917902214,-0.018301821835791272,0.5,0.07335158857444515,0.10032140619166402,2024
QB,projection_spread_232,1296,1,-0.01146466808780303,-0.015787646681645787,-0.022506692384934315,-0.022963181609451922,0.5,0.04127715866552962,0.10004311041974233,2024
QB,team_skill_out_count,1296,1,-0.08867709886202221,-0.09677899996701225,-0.009988086241252993,-0.004714171644979929,0.5,0.06602362048005919,0.09997147904237497,2024
QB,prior_yards_per_target,1296,1,-0.09367342233471321,-0.11299640556486339,-0.012699998296279392,-0.007208286432340763,0.5,0.03656430216752045,0.09961817170619397,2024
QB,response_blitz_rate_24,663,0.5115740740740741,0.03677053181174859,0.03248242191377447,0.020221504857700405,0.021139939756378595,0.5,0.021139939756378595,0.09894702852726685,2024
QB,response_avg_box_24,663,0.5115740740740741,0.10002390501338679,0.09707107948784899,0.008695505168932548,0.012942349570943175,0.5,0.012942349570943175,0.09852731039437276,2024
QB,underdog_points,1296,1,-0.13129857020150806,-0.1361218674062357,-0.0010159242775675554,0.007385746035310617,0.5,0.017797125072113347,0.09842801809144656,2024
QB,response_adjustment_raw_24,1296,1,0.04292768361871488,0.03950030157216036,0.01907159454856716,0.017304727316981898,0.5,0.02418752856553162,0.09803816221037964,2024
QB,season_to_date_catch_rate,1296,1,0.046579461310363196,0.04723405404660391,0.01251301369425984,0.010159512061635532,0.5,0.05287330328940906,0.09699131824805093,2024
QB,response_pressure_rate_24,663,0.5115740740740741,-0.03379291024875899,-0.05768008879095229,-0.014384425374236723,-0.015395537773296254,0.5,0.015395537773296254,0.09550503139100977,2024
QB,season_targets_prior,1296,1,0.0548272991271325,0.05187283488001408,0.009057858486571065,0.005984901559622383,0.5,0.050732567532817394,0.0949441956181973,2024
QB,matchup_abs_232,1296,1,-0.03934107013051752,-0.025929283446821088,-0.015550155606594425,-0.013832011134830107,0.5,0.021185583585196694,0.09474667281430298,2024
QB,tw_combine_vertical_24,1296,1,-0.08498091220602783,-0.11111210240757843,-0.002411667326775496,0.0029424851631673376,0.5,0.00472752562058543,0.09178250197114424,2024
QB,opp_rushers5_rate_roll4_24,1296,1,0.031255759248006054,0.025088705255751256,-0.004116058151200321,-0.006331296529803033,0.5,0.050699562807853996,0.09151352738167716,2024
QB,tw_combine_forty_24,1296,1,-0.06610909986546658,-0.11662806773056172,-0.0013127844644394405,0.0028692273827493507,0.5,0.010046197226453026,0.09113017650672718,2024
QB,roll3_team_pass_attempts,1296,1,0.027511030473177468,0.032985995578865626,1.4811952082531533e-4,-0.0016094651991931527,0.5,0.07408391850471158,0.09108705518025911,2024
QB,snap_trend,1296,1,0.02431968927097137,-0.014113450805693817,0.009992910563082656,0.008958214614496684,0.5,0.025888078350885982,0.09057341768554142,2024
QB,practice_risk,1296,1,0.05248617186094518,0.053434786452703345,-0.0038872559219140274,-0.007440075428116659,0.5,0.008963139695662679,0.0901629037219612,2024
QB,def_redzone_pass_td_rate_roll4,1296,1,0.026354266052041494,0.038745048989946844,0.009510106426781987,0.008318059164265954,0.5,0.011572459063479139,0.08987411209195202,2024
QB,roll3_targets,1296,1,0.015477619431604972,0.0075149385862752546,0.002365936557582813,0.001497598917668115,0.5,0.06798756397244622,0.08917750869468076,2024
QB,team_skill_questionable_count,1296,1,-0.020218202590468852,-0.022358250300731932,-0.006136408218574993,-0.005162266758907813,0.5,0.030335805858351723,0.08865916460012035,2024
QB,roll3_target_share,1296,1,0.010761322786353939,0.007143364110958218,0.0026734255078260105,0.002124441479214349,0.5,0.06156998800261301,0.08856883176487261,2024
QB,tw_combine_bmi_24,1296,1,-0.019967565494210516,-0.12658802233508296,3.79723585860753e-4,0.001680820188546829,0.5,0.0036986674093834734,0.08742092523207334,2024
QB,tw_age_at_draft_24,1296,1,0.021652603484875757,-0.0999114518599783,-4.731697056341058e-4,-0.001887216007653118,0.5,0.007776894973416791,0.08697003183928717,2024
QB,tw_combine_missing_24,1296,1,-0.0410902385645695,-0.039099078920623254,-0.0029362713145183344,-4.4781486457471894e-4,0.5,0.016487157945134976,0.08651215519752802,2024
QB,te_middle_matchup,1296,1,0.018181363887522943,0.02975264269893082,0.0021564739675882074,0.0011032769448648496,0.5,0.005162023915108773,0.08373499052243212,2024
QB,response_man_rate_24,663,0.5115740740740741,0.009226603989084708,-0.009515687401558521,-0.0012667139839087382,-7.819255515279731e-4,0.5,7.819255515279731e-4,0.08161950209866191,2024
QB,response_zone_rate_24,663,0.5115740740740741,0.009226603989084679,-0.009515687401558521,-0.0012667139839087245,-7.819255515279692e-4,0.5,7.819255515279692e-4,0.08161950209866188,2024
RB,roll3_carry_share,3055,1,0.556910398119703,0.5990996925202501,0.1594971611441338,0.08360960572055809,1,0.08313729761272882,0.2958977512036089,2024
RB,roll3_offense_pct,3055,1,0.538297127455079,0.5849121743158564,0.15198298090000031,0.08593334637916072,1,0.08625820652843447,0.29384839655003,2024
RB,projected_opportunities_232,3055,1,0.6064889206919389,0.6745000378379665,0.1723011717895735,0.054819084859561294,1,0.05662865849211373,0.2899624760389683,2024
RB,projected_touch_opportunities_232,3055,1,0.6064889206919389,0.6745000378379665,0.1723011717895735,0.054819084859561294,1,0.05662865849211373,0.2899624760389683,2024
RB,roll5_offense_pct,3055,1,0.5314283253019921,0.5783418002412112,0.1443997634700416,0.0822179090412766,1,0.08277013977361497,0.2895958552658748,2024
RB,roll3_offense_snaps,3055,1,0.5301683298044207,0.579318518655975,0.1390563781915015,0.07815723716615429,1,0.07875693624630296,0.2862769769710497,2024
RB,direct_gap_vs_base_232,3055,1,-0.04763295133233897,-0.031279332382638456,0.16361836294792514,0.1612557939701341,1,0.1535045378471442,0.2831830774759602,2024
RB,roll5_carries,3055,1,0.53904343388799,0.5870503174688902,0.12921152763592253,0.06663135929527597,1,0.06698975726298281,0.2789353014422522,2024
RB,roll3_carries,3055,1,0.5427772772757168,0.591037430842379,0.12938085670712263,0.065288467768247,1,0.0655965840604175,0.27865273721451067,2024
RB,roll3_ngs_time_to_los,3055,1,0.4809568269234745,0.5019930935817354,0.11972657285305018,0.07664279378785957,1,0.07574693532390189,0.2750416463096401,2024
RB,season_to_date_fppg,3055,1,0.5742110439819035,0.6467997577345567,0.1256320484625649,0.047602326943716855,1,0.04999091593508261,0.2729557725199301,2024
RB,xfp_gap_vs_base_232,3055,1,-0.03765929811385706,-0.030862495039169324,0.11921622648949555,0.1197951668184591,1,0.10879621799928921,0.25091521937976896,2024
RB,season_carries_prior,3055,1,0.43399297081131777,0.5190905322678429,0.0771277400121049,0.04892670218067799,1,0.04934311162819205,0.2492548284207598,2024
RB,roll3_ngs_box_rate,3055,1,0.35290295818565487,0.4875351520961046,0.06841485492929197,0.05088156336577077,1,0.04902289933587843,0.24199939820663927,2024
RB,roll5_targets,3055,1,0.43188767558404684,0.4930282953857171,0.06609165790902197,0.03987200196909585,1,0.0427356022469058,0.24119435814216716,2024
RB,talent_prior_fppg_24,3055,1,0.38187637674853137,0.4063345857513553,0.06759251834745558,0.0471282018126117,1,0.04632493103918103,0.23846265793662136,2024
RB,favorite_rush_interaction,3055,1,0.3066759667072368,0.24557734822328883,0.07694210679288309,0.06334443462810196,1,0.0647690812882737,0.23823248609843023,2024
RB,tw_draft_capital_log_24,3055,1,0.3273314414819779,0.3697353316646788,0.06968842129129159,0.0545008703173087,1,0.05356658431476233,0.23800777640433585,2024
RB,roll3_target_share,3055,1,0.4316498319117857,0.4888862623855086,0.05542873268369168,0.031070155712301095,1,0.030899113625443446,0.23378813836225049,2024
RB,season_targets_prior,3055,1,0.3783796147527016,0.4528452486942331,0.055719719920499164,0.036882905750541574,1,0.03866169295273132,0.23243191492594184,2024
RB,season_to_date_rush_ypc,3055,1,0.23738700763912224,0.288832094930943,0.06304489127775466,0.05484530664551792,1,0.055310550473527564,0.22823246417516138,2024
RB,roll3_rush_ypc,3055,1,0.22779376635884951,0.2949314786745629,0.04829147678923286,0.04075850757439138,1,0.040369778798053924,0.21724456108319448,2024
RB,roll3_rush_td_rate,3055,1,0.06406433249352578,0.310255419767947,-0.048216802410910156,-0.05019461935717018,1,0.06226971451855292,0.21417048485259643,2024
RB,season_to_date_catch_rate,3055,1,0.18249076420810623,0.12197867574191988,0.05390013430446204,0.04870554544960698,1,0.04670688133126548,0.21281363965110628,2024
RB,opportunity_per_snap,3055,1,0.2433252892883695,0.3107381105742001,0.038477063409270394,0.030303530659469,1,0.02828246906434638,0.21104972551372125,2024
RB,role_fppg_trend,3055,1,0.07624457357039802,0.057800722258104516,-0.05600547129064516,-0.05802902725015195,1,0.056953423974429186,0.20927544083099672,2024
RB,roll3_catch_rate,3055,1,0.20118646936151438,0.15018120627259993,0.04576483113686975,0.03961920536808901,1,0.03748307610029128,0.20853507312733272,2024
RB,tw_college_missing_24,3055,1,-0.16814467376154646,-0.20033293450633474,-0.04390953973846547,-0.0392823531222698,1,0.038350883238801425,0.20809577318364203,2024
RB,talent_weight_24,3055,1,-0.16814467376154646,-0.20033293450633474,-0.04390953973846547,-0.0392823531222698,1,0.038350883238801425,0.20809577318364203,2024
RB,games_played_prior,3055,1,0.1689748274120574,0.20033293450633474,0.04133057651798564,0.03664728497466343,1,0.03592591965040115,0.2062289855133324,2024
RB,prior_rush_td_rate,3055,1,0.1087890188711321,0.19901341395838462,-0.040815904278058895,-0.04337623561500758,1,0.04330244631239222,0.20601564022131869,2024
RB,favorite_points,3055,1,0.07729171396748069,0.0536153599176102,0.05089784674174581,0.049831443432865066,1,0.052934429289310136,0.20420229268867168,2024
RB,prior_pass_td_rate,3055,1,0.19233150412700917,-0.02997191454015479,0.04542490312621091,0.03970613003782253,1,0.03840681979670147,0.20324950211254875,2024
RB,talent_gap_weighted_24,3055,1,-0.09586891189364097,-0.07433753761634841,0.045719037617189165,0.04806545724869058,1,0.04104012106856226,0.2030753286453603,2024
RB,tw_draft_overall_24,3055,1,-0.1623794061599877,-0.09478937646896018,-0.03377997864910096,-0.02932403858052323,1,0.02652777636504878,0.19593480857148451,2024
RB,rb_rush_matchup,2749,0.8998363338788871,-0.22822405904607884,-0.2700508056011677,-0.01831934228734764,-0.010131507186751189,1,0.005589126595808525,0.1933398767480443,2024
RB,tw_early_declare_heuristic_24,3055,1,0.16377227225686786,0.1828282617046827,0.023996460538556027,0.019469721897541693,1,0.01844157589632528,0.19244012890868173,2024
RB,tw_draft_round_24,3055,1,-0.12957866827559836,-0.08398882470189616,-0.03113468835869569,-0.027890423947057087,1,0.025162987947937213,0.19221418137608254,2024
RB,tw_combine_cone_24,3055,1,-0.028654090896159525,-0.015390795532469186,-0.04015837782121818,-0.040242372684566825,1,0.040206768876668575,0.19209219381092124,2024
RB,underdog_target_interaction,3055,1,0.11566247224559642,0.12347008360477006,-0.024408882046424805,-0.027326581019307513,1,0.028868031179307408,0.19161247287517996,2024
RB,roll3_ypt,3055,1,0.14583677693164832,0.2577383968172725,-0.012966695035607346,-0.016618926761910496,1,0.017267118539165363,0.19061907649034238,2024
RB,snap_trend,3055,1,0.08620836109729874,0.0711772356483344,0.030985042335258176,0.029199646586465483,1,0.027895612079995923,0.18988971317984318,2024
RB,season_to_date_rush_td_rate,3055,1,0.038243866190800835,0.30750611271388245,-0.017969092054728276,-0.019279100809792307,1,0.029776070341676286,0.18962290610632399,2024
RB,prior_catch_rate,3055,1,0.11971770806832781,0.1254762987527152,-0.020600711324390633,-0.023635322436420785,1,0.024903114286252016,0.18915141777749617,2024
RB,qb_pressure_matchup,2749,0.8998363338788871,0.03539769238234564,0.040876571546366085,-0.03267042647362353,-0.034488866953118126,1,0.03074972128690718,0.18850671447799286,2024
RB,opp_rushers5_rate_roll4_24,3055,1,-0.016922715883767436,-0.028132803027279725,-0.03669530311444804,-0.03700812937588797,1,0.01435911679624473,0.18719296777679323,2024
RB,expected_fppg_232,3055,1,0.5857534825009019,0.6600353412041166,0.11921622648949559,0.03608861865152126,0.5,0.04197538213342338,0.18712895047288908,2024
RB,prior_yards_per_target,3055,1,0.10133181005936262,0.10851579479283485,-0.020337364158287307,-0.023027208106672872,1,0.024320368501220588,0.18699822476502304,2024
RB,team_skill_out_count,3055,1,0.009191099333723559,0.0033998780778902275,0.03432113459965675,0.03477953190719994,1,0.033675186043166515,0.18621303270040412,2024
RB,target_trend,3055,1,0.012035403180256001,0.02148214658034692,-0.031767369107999,-0.032683908135313834,1,0.03493959823892165,0.185791432498513,2024
RB,tw_combine_shuttle_24,3055,1,-0.022687828603195303,-0.018855824376745996,-0.03188605525495777,-0.031954600397493586,1,0.030620674540147004,0.18561343446831427,2024
RB,opp_man_rate_roll4_24,3055,1,-0.027024573713388213,-0.008446363001723984,-0.027599973356322312,-0.02746450402580928,1,0.0519714013633599,0.18476355490843904,2024
RB,opp_zone_rate_roll4_24,3055,1,0.02702457371338821,0.008446363001723984,0.02759997335632226,0.027464504025809272,1,0.0519714013633599,0.18476355490843904,2024
RB,opp_pressure_rate_roll4_24,3055,1,-0.02278133205409763,-0.02713522472869539,-0.031935475002421394,-0.03200260641437439,1,0.006243696398337981,0.18354355774679745,2024
RB,is_home,3055,1,0.027472083921679786,0.02630140961081961,0.02803348231330847,0.02789523932624107,1,0.028215686373500422,0.18340531668303273,2024
RB,def_rush_epa_allowed_roll8,3055,1,0.033997121393004814,0.03352471336472059,0.024300783998823315,0.023906905366744623,1,0.031772225653692546,0.18194511111731226,2024
RB,def_explosive_pass_rate_roll4,3055,1,0.02373967023745647,0.005462672499175691,0.02612021265991452,0.026040869924000783,1,0.026482146029319267,0.1809747138704079,2024
RB,def_qb_hit_rate_roll4,3055,1,-0.027623158872629727,-0.01532932887646087,-0.024348219045809964,-0.024127852247147228,1,0.0267853489565896,0.18043940371695522,2024
RB,roll3_pass_attempt_share,3055,1,0.03908762689490707,0.04164150358500089,-0.021083234878255076,-0.022457549942001512,1,0.02031837742098967,0.18011323814805016,2024
RB,opp_blitz_rate_roll4_24,3055,1,-0.010537131002885981,-0.011462469969714137,-0.02509100189722974,-0.025334302579359647,1,0.02545469148899432,0.17979662330858276,2024
RB,injury_risk,3055,1,0.02702714583866242,0.04136015886324468,-0.02038070228907456,-0.021462420463214123,1,0.02251476428424546,0.1790254826314204,2024
RB,roll3_team_carries,3055,1,4.315981036267786e-4,0.009731137823783964,-0.024687116446927504,-0.025199364941481256,1,0.02425185822901096,0.17885522611581625,2024
RB,roll3_pass_attempts,3055,1,0.040299602166964855,0.04162127652808569,-0.01824152457157284,-0.019603906631299624,1,0.017605306095169762,0.1780901339915502,2024
RB,tw_combine_athleticism_z_24,3055,1,0.05701006188083719,0.06729508484775215,0.014001699675307627,0.012753889652949456,1,0.011854305291697518,0.1757348452187365,2024
RB,season_to_date_pass_ypa,3055,1,0.10123422928533223,0.12152578154425936,0.007432132470478997,0.004830671459277807,1,0.008208290786393957,0.17541986525393177,2024
RB,expected_team_plays,3055,1,0.0019271828020291516,0.012370870302049313,-0.01892040539882487,-0.01935802963294913,1,0.018679156261427424,0.17477124303992658,2024
RB,def_rush_epa_allowed_roll4,3055,1,0.02354945828969557,0.016496757467693857,0.015943375081999202,0.015654406764539476,1,0.021925939043028902,0.1743478250595388,2024
RB,season_to_date_pass_td_rate,3055,1,0.10476777554934825,0.10601143311199011,0.007164029093424702,0.00446010264493613,1,0.003417049614961242,0.17431755833036325,2024
RB,expected_team_pass_rate,3055,1,6.496753187497938e-4,-0.009472008795867534,0.016262130290838093,0.01658081877216608,1,0.017345407058835777,0.1726940141251374,2024
RB,prior_game_fppg,3055,1,0.49686118753934067,0.5842708400215664,0.07496633554193842,0.036606683301599344,0.5,0.056225480637442225,0.1706724537228655,2024
RB,carry_trend,3055,1,0.08701078986404205,0.07523778204384314,0.004409050643723491,0.0021706416366971265,1,0.0020314505326537733,0.1703149643558936,2024
RB,roll5_fppg,3055,1,0.567870495025353,0.6488106978714007,0.07567359400578164,0.018838352946840945,0.5,0.05497715815858452,0.17008267235118082,2024
RB,def_rush_success_allowed_roll4,3055,1,0.016100736694541446,0.012333050427338278,0.008824544979762407,0.008584450074935487,1,0.013751112642474136,0.16838134641003408,2024
RB,roll3_fppg,3055,1,0.5633233909252263,0.6423570679398594,0.03940821667299058,0.0014605307311966833,0.5,0.05589146508493695,0.1543660632567622,2024
