feature,importance,importance_pct,position,model_type
prior_rec_td_rate,7.071838955293558,1.1344105255879666,TE,Fantasy tier classifier
rec_prior_ngs_avg_separation,7.045977987411902,1.1302621061524698,TE,Fantasy tier classifier
experience,6.970456643806793,1.1181475476007579,TE,Fantasy tier classifier
rec_prior_short_target_rate,6.391934046726011,1.025345360281762,TE,Fantasy tier classifier
rec_prior_route_in_break,6.391305347204901,1.025244509094583,TE,Fantasy tier classifier
prior_catch_rate,6.367478096307048,1.0214223230429453,TE,Fantasy tier classifier
rec_prior_middle_target_rate,5.928912338678847,0.9510709455920374,TE,Fantasy tier classifier
rec_prior_route_screen,5.859859218735992,0.9399939701994875,TE,Fantasy tier classifier
weight,5.347160729530872,0.8577507847587362,TE,Fantasy tier classifier
prior_games,5.325535577243265,0.8542818425885896,TE,Fantasy tier classifier
two_year_games,5.324859027724906,0.8541733156694162,TE,Fantasy tier classifier
receiver_context_available,4.939903891895435,0.7924217457135971,TE,Fantasy tier classifier
prior_rush_yd_pg,4.278969132110751,0.6863996271435091,TE,Fantasy tier classifier
prior_yards_per_carry,3.903846240475991,0.6262252708905391,TE,Fantasy tier classifier
height,3.382683195639379,0.5426242659259707,TE,Fantasy tier classifier
prior_carries_pg,3.312599628233734,0.531381994002314,TE,Fantasy tier classifier
prior_pass_yd_pg,2.922573314865943,0.4688169443825824,TE,Fantasy tier classifier
rec_prior_route_hitch,2.7337530376723747,0.4385278341176373,TE,Fantasy tier classifier
two_year_pass_attempts_pg,2.39769505585059,0.38461997306529844,TE,Fantasy tier classifier
two_year_carries_pg,2.354673401013142,0.3777187669738784,TE,Fantasy tier classifier
prior_pass_attempts_pg,2.15298717349535,0.3453657989822854,TE,Fantasy tier classifier
years_since_last_season,1.6414336917562733,0.2633062869155417,TE,Fantasy tier classifier
prior_rush_td_rate,1.423240118576633,0.22830533630065916,TE,Fantasy tier classifier
prior_pass_td_rate,1.4076344555299574,0.22580199473266765,TE,Fantasy tier classifier
prior_yards_per_attempt,0.9691150649060677,0.15545805512332578,TE,Fantasy tier classifier
prior_rec_td_rate,9.003194941880757,5.3335254651862725,TE,Breakout/upside classifier
two_year_targets_pg,8.653412923009835,5.126313323612604,TE,Breakout/upside classifier
prior_fppg,7.442146073833378,4.408754431805579,TE,Breakout/upside classifier
prior_fantasy_points,6.743508531092406,3.9948790076702285,TE,Breakout/upside classifier
career_games_before,6.621481229477244,3.9225895898786733,TE,Breakout/upside classifier
two_year_fppg,6.364911610830926,3.770596813594591,TE,Breakout/upside classifier
recent_weighted_fppg,6.153942786076539,3.645618113649559,TE,Breakout/upside classifier
rec_prior_middle_target_rate,6.0504201680672285,3.5842909378036847,TE,Breakout/upside classifier
prior_rec_yd_pg,5.737853999933893,3.39912560171394,TE,Breakout/upside classifier
rec_prior_short_target_rate,5.694513099357391,3.373450294403468,TE,Breakout/upside classifier
rec_prior_route_in_break,5.504117064910554,3.260658990344405,TE,Breakout/upside classifier
age_squared,5.28082130979543,3.128377771969973,TE,Breakout/upside classifier
prior_air_yards_share,5.212729333357719,3.0880398371979494,TE,Breakout/upside classifier
two_year_games,5.207010448039577,3.0846519487123967,TE,Breakout/upside classifier
career_fppg_before,5.173679589281204,3.064906626622639,TE,Breakout/upside classifier
experience,4.608632159044038,2.730170471550734,TE,Breakout/upside classifier
