captured_at,model_version,week,player_id,player_display_name,position,team,opponent,projection,incumbent_projection,controller_projection_232,floor,ceiling,expected_abs_error,projection_confidence,weekly_position_rank,matchup_grade,player_display_name_actual,position_actual,team_actual,actual_fppg,error,abs_error,sq_error,incumbent_error,incumbent_abs_error,incumbent_sq_error,projected_position_rank,actual_position_rank,starter_cutoff,starter_cohort,relevant_cohort,within_interval,within_expected_error
2026-09-20 14:45:15 +0000,2.5,2,00-0031610,Darren Waller,TE,CAR,ATL,3.129968006104425,3.129968006104425,3.3824775000148626,0.34340586935550443,5.647058580177684,4.217192999645614,Low,44,Neutral,Darren Waller,TE,CAR,16.8,13.670031993895575,13.670031993895575,186.86977471412865,13.670031993895575,13.670031993895575,186.86977471412865,41,5,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0033288,George Kittle,TE,SF,MIA,8.962833038500065,8.962833038500065,8.4489239303056909,6.314250650702479,11.298519852580265,4.217192999645614,Low,4,B+,George Kittle,TE,SF,16,7.037166961499935,7.037166961499935,49.521718844026225,7.037166961499935,7.037166961499935,49.521718844026225,5,6,12,TRUE,TRUE,FALSE,FALSE
2026-09-21 17:08:27 +0000,2.5,2,00-0040737,Terrance Ferguson,TE,LA,NYG,3.1898084575573966,3.1898084575573966,3.034174829644011,0.4344090258383428,5.3341188611706105,1.9902699491608615,High,10,Neutral,Terrance Ferguson,TE,LA,14.4,11.210191542442605,11.210191542442605,125.66839441825171,11.210191542442605,11.210191542442605,125.66839441825171,40,7,12,FALSE,FALSE,FALSE,FALSE
2026-09-17 20:14:33 +0000,2.5,2,00-0039065,Sam LaPorta,TE,DET,BUF,8.900787133715564,8.900787133715564,NA,6.0751108149710475,11.326604588910095,2.8419404727693593,Medium,NA,NA,Sam LaPorta,TE,DET,14.2,5.299212866284435,5.299212866284435,28.081657002194497,5.299212866284435,5.299212866284435,28.081657002194497,6,8,12,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0037744,Trey McBride,TE,ARI,SEA,12.155736881264689,12.155736881264689,12.380032766959534,9.50078680195353,14.764139749582514,4.217192999645614,Low,1,Neutral,Trey McBride,TE,ARI,14.100000000000001,1.9442631187353125,1.9442631187353125,3.780159074874364,1.9442631187353125,1.9442631187353125,3.780159074874364,1,9,12,TRUE,TRUE,TRUE,TRUE
2026-09-20 23:35:31 +0000,2.5,2,00-0040128,Tyler Warren,TE,IND,KC,7.000246273896467,7.000246273896467,7.211050022212074,4.338664888764473,9.443282142631716,2.8419404727693593,Medium,8,Neutral,Tyler Warren,TE,IND,11.4,4.399753726103533,4.399753726103533,19.357832850361927,4.399753726103533,4.399753726103533,19.357832850361927,16,10,12,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0038783,Nate Adkins,TE,DEN,JAX,1.156046986216491,1.156046986216491,1.1440166614764484,0,3.5389993667525546,2.8419404727693593,Medium,83,Neutral,Nate Adkins,TE,DEN,11.3,10.14395301378351,10.14395301378351,102.89978274584755,10.14395301378351,10.14395301378351,102.89978274584755,62,11,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040189,Oronde Gadsden II,TE,LAC,LV,3.9735000936754856,3.9735000936754856,4.209591614226841,1.2303080211519888,6.784045040073448,4.217192999645614,Low,35,Neutral,Oronde Gadsden II,TE,LAC,8.8,4.826499906324515,4.826499906324515,23.295101345750552,4.826499906324515,4.826499906324515,23.295101345750552,34,12,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0036040,Juwan Johnson,TE,NO,BAL,8.001435049138264,8.001435049138264,8.21476759649493,5.175758730393747,10.427252504332795,1.9902699491608615,High,9,D,Juwan Johnson,TE,NO,8.600000000000001,0.5985649508617374,0.5985649508617374,0.35828000040011415,0.5985649508617374,0.5985649508617374,0.35828000040011415,11,13,12,TRUE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038710,Blake Whiteheart,TE,CLE,TB,1.3351764142404223,1.3351764142404223,1.5122202413658503,0,4.043342276530476,4.217192999645614,Low,76,Neutral,Blake Whiteheart,TE,CLE,8.2,6.864823585759577,6.864823585759577,47.12580286360098,6.864823585759577,6.864823585759577,47.12580286360098,58,14,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040663,Harold Fannin Jr.,TE,CLE,TB,8.223683430015539,8.223683430015539,8.337587149962285,5.365331696499149,10.794696029532602,4.217192999645614,Low,6,Neutral,Harold Fannin Jr.,TE,CLE,7.9,-0.3236834300155387,0.3236834300155387,0.10477096286662413,-0.3236834300155387,0.3236834300155387,0.10477096286662413,8,15,12,TRUE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0034753,Mark Andrews,TE,BAL,NO,8.003102711955197,8.003102711955197,7.971026451556135,5.212150873709398,10.352704792363522,2.8419404727693593,Medium,8,Neutral,Mark Andrews,TE,BAL,7.9,-0.10310271195519682,0.10310271195519682,0.010630169212516286,-0.10310271195519682,0.10310271195519682,0.010630169212516286,10,16,12,TRUE,TRUE,TRUE,TRUE
2026-09-17 20:14:33 +0000,2.5,2,00-0035689,Dawson Knox,TE,BUF,DET,3.4424493200410335,3.4424493200410335,NA,0.7101643815155254,5.774066240755711,1.9902699491608615,High,NA,NA,Dawson Knox,TE,BUF,7.5,4.0575506799589665,4.0575506799589665,16.46371752043547,4.0575506799589665,4.0575506799589665,16.46371752043547,38,17,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0039793,AJ Barner,TE,SEA,ARI,6.460332828474568,6.460332828474568,6.190874361537347,3.7533928017736393,9.306923058482596,2.8419404727693593,Medium,18,Neutral,AJ Barner,TE,SEA,7.3999999999999995,0.9396671715254312,0.9396671715254312,0.8829743932426042,0.9396671715254312,0.9396671715254312,0.8829743932426042,20,18,12,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038129,Cade Otton,TE,TB,CLE,8.158784146084159,8.158784146084159,8.086456373150122,5.5023520366357355,10.923215390622246,2.8419404727693593,Medium,7,Neutral,Cade Otton,TE,TB,6.300000000000001,-1.858784146084158,1.858784146084158,3.4550785017338126,-1.858784146084158,1.858784146084158,3.4550785017338126,9,19,12,TRUE,TRUE,TRUE,TRUE
2026-09-21 17:08:27 +0000,2.5,2,00-0037838,Isaiah Likely,TE,NYG,LA,6.808358799249563,6.808358799249563,6.560028364117832,3.9487652509057094,9.20093578627634,4.217192999645614,Low,1,Neutral,Isaiah Likely,TE,NYG,5.800000000000001,-1.008358799249562,1.008358799249562,1.0167874680240183,-1.008358799249562,1.008358799249562,1.0167874680240183,17,20,12,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0033090,Hunter Henry,TE,NE,PIT,5.4171866341669705,5.4171866341669705,5.442039557931947,2.6561815927048547,7.6695847575055325,2.8419404727693593,Medium,26,Neutral,Hunter Henry,TE,NE,5.5,0.08281336583302945,0.08281336583302945,0.0068580535605951695,0.08281336583302945,0.08281336583302945,0.0068580535605951695,26,21,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036894,Pat Freiermuth,TE,PIT,NE,7.0724953929142815,7.0724953929142815,6.900004438739136,4.410914007782288,9.515531261649532,1.9902699491608615,High,13,C,Pat Freiermuth,TE,PIT,5.4,-1.6724953929142812,1.6724953929142812,2.7972408393194956,-1.6724953929142812,1.6724953929142812,2.7972408393194956,14,22,12,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0035229,T.J. Hockenson,TE,MIN,CHI,7.020198258625472,7.020198258625472,6.470573819949543,4.1606047102816195,9.412775245652249,2.8419404727693593,Medium,14,Neutral,T.J. Hockenson,TE,MIN,4.4,-2.6201982586254715,2.6201982586254715,6.865438914503954,-2.6201982586254715,2.6201982586254715,6.865438914503954,15,23,12,FALSE,TRUE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0034981,Foster Moreau,TE,HOU,CIN,2.389956783416475,2.389956783416475,2.637976130918363,0,4.815929105700395,1.9902699491608615,High,48,Neutral,Foster Moreau,TE,HOU,4.4,2.0100432165835254,2.0100432165835254,4.0402737325334455,2.0100432165835254,2.0100432165835254,4.0402737325334455,43,24,12,FALSE,FALSE,TRUE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0039066,Michael Mayer,TE,LV,LAC,7.49566167185219,7.49566167185219,7.206710794440214,4.796020410335181,10.139363565019831,2.8419404727693593,Medium,10,Neutral,Michael Mayer,TE,LV,3.8000000000000003,-3.6956616718521897,3.6956616718521897,13.657915192797322,-3.6956616718521897,3.6956616718521897,13.657915192797322,12,25,12,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0038046,Charlie Kolar,TE,LAC,LV,1.670732747283132,1.670732747283132,1.6519093047039224,0,3.7305678604117545,1.9902699491608615,High,64,Neutral,Charlie Kolar,TE,LAC,3.6,1.9292672527168682,1.9292672527168682,3.722072132405692,1.9292672527168682,1.9292672527168682,3.722072132405692,52,26,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041395,Eli Raridon,TE,NE,PIT,3.2670322377848633,3.2670322377848633,3.3458007809743604,0.5160343394191389,5.494193872583534,1.9902699491608615,High,42,Neutral,Eli Raridon,TE,NE,3.5,0.2329677622151367,0.2329677622151367,0.05427397823152848,0.2329677622151367,0.2329677622151367,0.05427397823152848,39,27,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0032392,Austin Hooper,TE,ATL,CAR,2.2300707128838164,2.2300707128838164,2.6754236787054886,0,4.356467025269112,1.9902699491608615,High,50,Neutral,Austin Hooper,TE,ATL,3,0.7699292871161836,0.7699292871161836,0.5927911071592347,0.7699292871161836,0.7699292871161836,0.5927911071592347,44,28,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0035249,Josh Oliver,TE,MIN,CHI,5.6725650004370545,5.6725650004370545,5.17710330048536,2.931330799334072,8.074725574092756,2.8419404727693593,Medium,24,Neutral,Josh Oliver,TE,MIN,2.9000000000000004,-2.772565000437054,2.772565000437054,7.687116681648522,-2.772565000437054,2.772565000437054,7.687116681648522,24,29,12,FALSE,TRUE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041032,Kenyon Sadiq,TE,NYJ,GB,6.720383195134119,6.720383195134119,6.573074888963747,4.008561582226005,8.910134375954426,1.9902699491608615,High,16,Neutral,Kenyon Sadiq,TE,NYJ,2.7,-4.0203831951341185,4.0203831951341185,16.163481035716824,-4.0203831951341185,4.0203831951341185,16.163481035716824,18,30,12,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0038935,Brenton Strange,TE,JAX,DEN,5.910597628098326,5.910597628098326,6.189161087206655,3.2330504238322897,8.233169836176806,2.8419404727693593,Medium,23,Neutral,Brenton Strange,TE,JAX,2.7,-3.210597628098326,3.210597628098326,10.307937129550599,-3.210597628098326,3.210597628098326,10.307937129550599,23,31,12,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0037252,Greg Dulcich,TE,MIA,SF,4.41597361869845,4.41597361869845,4.67710678718025,1.748746789472463,6.907966891724072,1.9902699491608615,High,32,Neutral,Greg Dulcich,TE,MIA,2.7,-1.7159736186984498,1.7159736186984498,2.9445654600690525,-1.7159736186984498,1.7159736186984498,2.9445654600690525,31,32,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038996,Tucker Kraft,TE,GB,NYJ,8.757181181785771,8.757181181785771,7.631154593284414,6.094225343976056,10.906915167804009,4.217192999645614,Low,5,Neutral,Tucker Kraft,TE,GB,2.5,-6.257181181785771,6.257181181785771,39.15231634169398,-6.257181181785771,6.257181181785771,39.15231634169398,7,33,12,TRUE,TRUE,FALSE,FALSE
2026-09-21 17:08:27 +0000,2.5,2,00-0036244,Colby Parkinson,TE,LA,NYG,4.2505143064373305,4.2505143064373305,4.000057599947261,1.5073222339138337,7.061059252835293,2.8419404727693593,Medium,5,Neutral,Colby Parkinson,TE,LA,2.5,-1.7505143064373305,1.7505143064373305,3.0643003370417685,-1.7505143064373305,1.7505143064373305,3.0643003370417685,33,34,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040584,Gunnar Helm,TE,TEN,PHI,5.612927788240802,5.612927788240802,5.87246148216483,2.8338801384068377,8.055341704482721,2.8419404727693593,Medium,25,Neutral,Gunnar Helm,TE,TEN,2.3,-3.3129277882408026,3.3129277882408026,10.975490530098096,-3.3129277882408026,3.3129277882408026,10.975490530098096,25,35,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0033881,Evan Engram,TE,DEN,JAX,6.181292659839064,6.181292659839064,6.171713003304865,3.351673557814886,8.53845994694129,1.9902699491608615,High,20,Neutral,Evan Engram,TE,DEN,2.2,-3.981292659839064,3.981292659839064,15.85069124328841,-3.981292659839064,3.981292659839064,15.85069124328841,22,36,12,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0040739,Elijah Arroyo,TE,SEA,ARI,1.5742958251363874,1.5742958251363874,1.7866679986314624,0,4.329484841021394,2.8419404727693593,Medium,68,Neutral,Elijah Arroyo,TE,SEA,2.2,0.6257041748636127,0.6257041748636127,0.39150571444175447,0.6257041748636127,0.6257041748636127,0.39150571444175447,54,37,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036970,Kyle Pitts,TE,ATL,CAR,5.244724303841445,5.244724303841445,5.317978545932731,2.4619225128307507,7.506847096822147,2.8419404727693593,Medium,28,Neutral,Kyle Pitts,TE,ATL,2,-3.244724303841445,3.244724303841445,10.52823580793935,-3.244724303841445,3.244724303841445,10.52823580793935,28,38,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0039686,Colson Yankoff,TE,WAS,DAL,0.5673581488590227,0.5673581488590227,0.8053210404207986,0,3.061847258715389,2.8419404727693593,Medium,137,Neutral,Colson Yankoff,TE,WAS,1.9000000000000001,1.3326418511409774,1.3326418511409774,1.775934303412451,1.3326418511409774,1.3326418511409774,1.775934303412451,71,39,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040187,Mitchell Evans,TE,CAR,ATL,2.1385858457995663,2.1385858457995663,2.317032184411592,0,4.73972824896763,1.9902699491608615,High,51,Neutral,Mitchell Evans,TE,CAR,1.8,-0.3385858457995663,0.3385858457995663,0.11464037497580769,-0.3385858457995663,0.3385858457995663,0.11464037497580769,45,40,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0033246,Johnny Mundt,TE,PHI,TEN,0.9973319768361786,0.9973319768361786,1.3191490955423004,0,3.3795825775049404,2.8419404727693593,Medium,94,Neutral,Johnny Mundt,TE,PHI,1.8,0.8026680231638215,0.8026680231638215,0.644275955409717,0.8026680231638215,0.8026680231638215,0.644275955409717,66,41,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0034365,Ian Thomas,TE,LV,LAC,1.2150212176152229,1.2150212176152229,1.3927155247330023,0,3.325855100747258,1.9902699491608615,High,81,Neutral,Ian Thomas,TE,LV,1.6,0.38497878238477723,0.38497878238477723,0.14820866288646567,0.38497878238477723,0.38497878238477723,0.14820866288646567,61,42,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0037805,Jeremy Ruckert,TE,NYJ,GB,1.9341268801265643,1.9341268801265643,2.003514266538734,0,4.510094162809751,1.9902699491608615,High,57,Neutral,Jeremy Ruckert,TE,NYJ,1.5,-0.4341268801265643,0.4341268801265643,0.18846614804842435,-0.4341268801265643,0.4341268801265643,0.18846614804842435,50,43,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039814,Erick All,TE,CIN,HOU,0.9251930872092816,0.9251930872092816,0.9542508248185192,0,3.638487336963747,1.9902699491608615,High,101,Neutral,Erick All,TE,CIN,1.5,0.5748069127907184,0.5748069127907184,0.33040298699199655,0.5748069127907184,0.5748069127907184,0.33040298699199655,67,44,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0033885,David Njoku,TE,LAC,LV,6.4624073733409135,6.4624073733409135,5.766254767843502,3.657686645419816,8.62562288419025,1.9902699491608615,High,17,Neutral,David Njoku,TE,LAC,1.4,-5.062407373340914,5.062407373340914,25.627968413656454,-5.062407373340914,5.062407373340914,25.627968413656454,19,45,12,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0041558,Sam Roush,TE,CHI,MIN,2.033526559977079,2.033526559977079,2.4445553084305356,0,4.6519799007805265,1.9902699491608615,High,54,Neutral,Sam Roush,TE,CHI,1.4,-0.6335265599770792,0.6335265599770792,0.4013559021963917,-0.6335265599770792,0.6335265599770792,0.4013559021963917,47,46,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0041041,Oscar Delp,TE,NO,BAL,1.6279545618616416,1.6279545618616416,1.8691890719325184,0,3.8356311736239017,1.9902699491608615,High,65,Neutral,Oscar Delp,TE,NO,1.3,-0.3279545618616415,0.3279545618616415,0.10755419464586125,-0.3279545618616415,0.3279545618616415,0.10755419464586125,53,47,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038558,Darnell Washington,TE,PIT,NE,3.817402182215152,3.817402182215152,3.9327891839914946,1.2552182401286165,6.298854854367541,1.9902699491608615,High,37,Neutral,Darnell Washington,TE,PIT,1.2000000000000002,-2.6174021822151516,2.6174021822151516,6.850794183464638,-2.6174021822151516,2.6174021822151516,6.850794183464638,35,48,12,FALSE,FALSE,FALSE,FALSE
2026-09-21 17:08:27 +0000,2.5,2,00-0039074,Davis Allen,TE,LA,NYG,1.8631400419393445,1.8631400419393445,1.958638421579374,0,4.181533538436955,1.9902699491608615,High,17,Neutral,Davis Allen,TE,LA,1.2000000000000002,-0.6631400419393443,0.6631400419393443,0.4397547152233153,-0.6631400419393443,0.6631400419393443,0.4397547152233153,51,49,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036590,Quintin Morris,TE,JAX,DEN,1.1160082200196406,1.1160082200196406,1.3806280246091571,0,3.689265548576134,2.8419404727693593,Medium,86,Neutral,Quintin Morris,TE,JAX,1.2000000000000002,0.08399177998035956,0.08399177998035956,0.007054619104269129,0.08399177998035956,0.08399177998035956,0.007054619104269129,63,50,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039912,Ben Sinnott,TE,WAS,DAL,1.2905504632935711,1.2905504632935711,1.5973588337465563,0,3.3800070892932377,2.8419404727693593,Medium,77,Neutral,Ben Sinnott,TE,WAS,1.1,-0.19055046329357106,0.19055046329357106,0.03630947906139457,-0.19055046329357106,0.19055046329357106,0.03630947906139457,59,51,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0034351,Dallas Goedert,TE,PHI,TEN,9.973428713669414,9.973428713669414,9.109184682705049,7.059881899147841,12.56585830573172,4.217192999645614,Low,2,C,Dallas Goedert,TE,PHI,0.9,-9.073428713669413,9.073428713669413,82.32710862204058,-9.073428713669413,9.073428713669413,82.32710862204058,3,52,12,TRUE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0037005,Tommy Tremble,TE,CAR,ATL,5.054156186514236,5.054156186514236,4.935702054246936,2.3747966503229434,7.533332454347823,1.9902699491608615,High,30,Neutral,Tommy Tremble,TE,CAR,0.9,-4.154156186514236,4.154156186514236,17.257013621954496,-4.154156186514236,4.154156186514236,17.257013621954496,30,53,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0041524,Will Kacmarek,TE,MIA,SF,1.4934440946956793,1.4934440946956793,1.7278135357928537,0,3.8433037272931383,1.9902699491608615,High,72,Neutral,Will Kacmarek,TE,MIA,0.9,-0.5934440946956793,0.5934440946956793,0.35217589352917433,-0.5934440946956793,0.5934440946956793,0.35217589352917433,56,54,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0040126,Colston Loveland,TE,CHI,MIN,5.169633588845333,5.169633588845333,5.5059313157516065,2.506026023960087,7.501753860437363,2.8419404727693593,Medium,29,Neutral,Colston Loveland,TE,CHI,0.8,-4.369633588845333,4.369633588845333,19.093697700765343,-4.369633588845333,4.369633588845333,19.093697700765343,29,55,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0035644,Noah Fant,TE,NO,BAL,6.381189718494795,6.381189718494795,5.572093744891301,3.677864390529656,8.924820318422135,2.8419404727693593,Medium,19,Neutral,Noah Fant,TE,NO,0,-6.381189718494795,6.381189718494795,40.719582223423686,-6.381189718494795,6.381189718494795,40.719582223423686,21,56,12,FALSE,TRUE,FALSE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0036290,Cole Kmet,TE,CHI,MIN,4.290674128731697,4.290674128731697,5.01534053503627,1.545993729495911,6.876778007912268,2.8419404727693593,Medium,33,Neutral,Cole Kmet,TE,CHI,0,-4.290674128731697,4.290674128731697,18.40988447896751,-4.290674128731697,4.290674128731697,18.40988447896751,32,57,12,FALSE,FALSE,FALSE,FALSE
2026-09-21 17:08:27 +0000,2.5,2,00-0039847,Theo Johnson,TE,NYG,LA,3.7999585470700454,3.7999585470700454,4.389525951612895,0.9446031430029278,6.402181891577466,4.217192999645614,Low,8,Neutral,Theo Johnson,TE,NYG,0,-3.7999585470700454,3.7999585470700454,14.439684959450691,-3.7999585470700454,3.7999585470700454,14.439684959450691,36,58,12,FALSE,FALSE,FALSE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036887,Luke Farrell,TE,SF,MIA,3.7619919641336126,3.7619919641336126,3.2513299560941,0.9023984157897595,6.040065607789391,1.9902699491608615,High,40,Neutral,Luke Farrell,TE,SF,0,-3.7619919641336126,3.7619919641336126,14.152583538205876,-3.7619919641336126,3.7619919641336126,14.152583538205876,37,59,12,FALSE,FALSE,FALSE,FALSE
2026-09-20 23:35:31 +0000,2.5,2,00-0036637,Noah Gray,TE,KC,IND,2.486992686780847,2.486992686780847,2.476530786942338,0,4.656343654455927,1.9902699491608615,High,28,Neutral,Noah Gray,TE,KC,0,-2.486992686780847,2.486992686780847,6.185132624101417,-2.486992686780847,2.486992686780847,6.185132624101417,42,60,12,FALSE,FALSE,TRUE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0034798,Durham Smythe,TE,BAL,NO,2.1242743252718164,2.1242743252718164,2.140068846888759,0,5.078390142101849,1.9902699491608615,High,53,Neutral,Durham Smythe,TE,BAL,0,-2.1242743252718164,2.1242743252718164,4.512541409009031,-2.1242743252718164,2.1242743252718164,4.512541409009031,46,61,12,FALSE,FALSE,TRUE,FALSE
2026-09-20 14:45:15 +0000,2.5,2,00-0039530,Brevyn Spann-Ford,TE,DAL,WAS,1.9852644850656187,1.9852644850656187,2.088281211802878,0,4.464440752899206,2.8419404727693593,Medium,56,Neutral,Brevyn Spann-Ford,TE,DAL,0,-1.9852644850656187,1.9852644850656187,3.941275075662856,-1.9852644850656187,1.9852644850656187,3.941275075662856,48,62,12,FALSE,FALSE,TRUE,TRUE
2026-09-17 20:14:33 +0000,2.5,2,00-0036754,Brock Wright,TE,DET,BUF,1.953189842884312,1.953189842884312,NA,0,4.4323661107179,2.8419404727693593,Medium,NA,NA,Brock Wright,TE,DET,0,-1.953189842884312,1.953189842884312,3.8149505623464433,-1.953189842884312,1.953189842884312,3.8149505623464433,49,63,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038115,Daniel Bellinger,TE,TEN,PHI,1.5558477144560086,1.5558477144560086,2.0117934221649625,0,4.169031024667343,1.9902699491608615,High,69,Neutral,Daniel Bellinger,TE,TEN,0,-1.5558477144560086,1.5558477144560086,2.4206621105779855,-1.5558477144560086,1.5558477144560086,2.4206621105779855,55,64,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0039041,Elijah Higgins,TE,ARI,SEA,1.3774304546072569,1.3774304546072569,1.6632806486475362,0,3.7007821023700007,1.9902699491608615,High,74,Neutral,Elijah Higgins,TE,ARI,0,-1.3774304546072569,1.3774304546072569,1.8973146572795543,-1.3774304546072569,1.3774304546072569,1.8973146572795543,57,65,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0037004,Hunter Long,TE,ARI,SEA,1.2783200803432462,1.2783200803432462,1.4090195734997717,0,3.72722612614135,1.9902699491608615,High,78,Neutral,Hunter Long,TE,ARI,0,-1.2783200803432462,1.2783200803432462,1.6341022278087634,-1.2783200803432462,1.2783200803432462,1.6341022278087634,60,66,12,FALSE,FALSE,TRUE,TRUE
2026-09-17 20:14:33 +0000,2.5,2,00-0040363,Keleki Latu,TE,BUF,DET,1.0700672995069826,1.0700672995069826,NA,0,3.710277733867138,2.8419404727693593,Medium,NA,NA,Keleki Latu,TE,BUF,0,-1.0700672995069826,1.0700672995069826,1.1450440254741665,-1.0700672995069826,1.0700672995069826,1.1450440254741665,64,67,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0038564,Cameron Latu,TE,NE,PIT,0.7850684381884669,0.7850684381884669,0.9561377424065444,0,3.2510490171708257,1.9902699491608615,High,115,Neutral,Cameron Latu,TE,NE,0,-0.7850684381884669,0.7850684381884669,0.6163324526396787,-0.7850684381884669,0.7850684381884669,0.6163324526396787,68,68,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036429,Charlie Woerner,TE,ATL,CAR,0.7014646487722769,0.7014646487722769,1.0482172269027623,0,3.0556077045935557,1.9902699491608615,High,122,Neutral,Charlie Woerner,TE,ATL,0,-0.7014646487722769,0.7014646487722769,0.4920526534772138,-0.7014646487722769,0.7014646487722769,0.4920526534772138,69,69,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 14:45:15 +0000,2.5,2,00-0036825,Feleipe Franks,TE,CAR,ATL,0.6403671951114293,0.6403671951114293,0.8201543022172052,0,3.120034334549817,2.8419404727693593,Medium,130,Neutral,Feleipe Franks,TE,CAR,0,-0.6403671951114293,0.6403671951114293,0.4100701445748793,-0.6403671951114293,0.6403671951114293,0.4100701445748793,70,70,12,FALSE,FALSE,TRUE,TRUE
2026-09-20 23:35:31 +0000,2.5,2,00-0037292,Andrew Ogletree,TE,IND,KC,0.5397784163265367,0.5397784163265367,0.9003713874350496,0,2.854086617085617,1.9902699491608615,High,103,Neutral,Andrew Ogletree,TE,IND,0,-0.5397784163265367,0.5397784163265367,0.2913607387319839,-0.5397784163265367,0.5397784163265367,0.2913607387319839,72,71,12,FALSE,FALSE,TRUE,TRUE
